,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-791231164.3564996,-896150614.3192464,-631302818.6383986,-1067944977.1686118,-2092240.0484256148,3393697083.4717464,-4926768.331991266
1801-12-31,-792806815.8965939,-897269668.1412516,-631278939.518062,-1067822272.499399,-2176646.275595039,3393632649.240023,-2106265.102606813
1802-12-31,-793103248.5205942,-897596817.3215768,-631254659.121361,-1067743451.2410815,-2220792.704062581,3393567263.9594054,-1589207.5134301246
1803-12-31,-793261555.7658964,-897776762.1390204,-631237281.7861279,-1067697047.0823942,-2246111.3618369102,3393500933.4424787,-1251380.6140120402
1804-12-31,-793360747.1179616,-897884016.8397299,-631225573.5667614,-1067669076.4939187,-2261545.8289611638,3393434239.326452,-1001550.6487718469
1805-12-31,-793427443.252042,-897951256.9023199,-631217644.2841026,-1067650971.9742272,-2271494.5739373565,3393365885.0224676,-801327.3114627487
1806-12-31,-793483080.1648455,-898001407.1824319,-631212349.2810705,-1067638114.4833944,-2278547.040407747,3393296813.8934608,-662687.664037937
1807-12-31,-793516642.8017638,-898031717.3694377,-631208730.7968633,-1067627347.2969909,-2283458.1143544912,3393226839.564356,-536172.1721309591
1808-12-31,-793540807.12992,-898052160.6609147,-631206464.9091166,-1067617140.5714954,-2286967.7008731067,3393156419.3975763,-436893.88136518595
1809-12-31,-793553273.6304855,-898063646.9916534,-631204639.9770085,-1067607142.1923289,-2289427.371152103,3393084392.7747917,-349554.5936203629
1810-12-31,-793563300.5329411,-898072643.3720274,-631204495.7976292,-1067597154.5012729,-2291538.368117124,3393034529.697955,-294053.7769268381
1811-12-31,-793581243.8929012,-898088515.3382232,-631207872.4528947,-1067592107.8492993,-2295210.127754003,3393090753.811682,-299821.5340282868
1812-12-31,-793608487.8185508,-898109594.482281,-631213886.2460381,-1067588649.0274271,-2299837.2882683277,3393147382.0668645,-310783.943588529
1813-12-31,-793628284.0192435,-898127995.5720266,-631220771.1608235,-1067587163.792803,-2304347.227395773,3393203185.5334816,-302929.91216589685
1814-12-31,-793656134.1558421,-898150662.2786298,-631229638.1689769,-1067585884.8723491,-2309414.363959044,3393258703.2164454,-310322.3615970536
1815-12-31,-793674970.9449944,-898169049.5377005,-631238866.4948758,-1067585704.1771588,-2314070.0241072476,3393314038.1272025,-299192.3403411644
1816-12-31,-793702074.569493,-898191590.6392982,-631249695.6295792,-1067585282.7763374,-2319227.9231422544,3393369772.921332,-305559.312058017
1817-12-31,-793725532.6104219,-898212103.0606164,-631261046.5555273,-1067585154.0576223,-2324232.77642411,3393424680.3745933,-301140.9863221459
1818-12-31,-793742369.823186,-898229673.1853968,-631272562.6226381,-1067585561.6453832,-2328836.7610979676,3393479322.918534,-288556.92554750043
1819-12-31,-793767895.5406682,-898251335.5508726,-631285302.6569412,-1067585435.7818419,-2333932.695551127,3393533775.5719543,-293952.9955340761
1820-12-31,-793781598.2430174,-898265947.8493497,-631297297.5700568,-1067584643.9977682,-2338036.481575489,3393564192.59808,-268432.7068512043
1821-12-31,-793768807.5158237,-898251433.260208,-631303632.2398815,-1067566920.454988,-2337617.37618497,3393339900.340145,-116968.35218086714
1822-12-31,-793738814.6996243,-898221804.1661844,-631306337.2734686,-1067540445.8591642,-2334727.7328804433,3393113917.7537594,7430.153586826316
1823-12-31,-793698932.5651859,-898183394.2472668,-631306429.5444854,-1067507640.1314796,-2330283.656522721,3392885613.652278,111334.83922670755
1824-12-31,-793645498.2216449,-898132621.9154083,-631304504.1207938,-1067469524.5671726,-2324545.1733829677,3392655525.477261,209005.94334529774
1825-12-31,-793598309.5861428,-898087728.3305578,-631300876.3183031,-1067427491.5816296,-2318208.477339655,3392422011.7514577,273700.77296097914
1826-12-31,-793536630.8354163,-898029350.0928483,-631295790.253789,-1067381644.1098597,-2311036.831959337,3392186807.718417,349481.7429648964
1827-12-31,-793482429.2516432,-897978165.1548455,-631289567.0454564,-1067333103.4063469,-2303542.4488862455,3391949304.567402,394238.2334675479
1828-12-31,-793421740.4044049,-897920943.5614135,-631282337.1507167,-1067281975.1867335,-2295627.4319004714,3391710009.9611545,443012.61189036415
1829-12-31,-793357310.5468705,-897860424.1806664,-631274216.4221108,-1067228547.1289791,-2287284.9454433024,3391467261.612305,487496.16638848843
1830-12-31,-959478761.7210479,-959393559.2241603,-631285214.8447251,-1117035409.5338426,-2278043.534080118,4128311252.109016,-441727223.5531445
1831-12-31,-1001152344.1835667,-980223944.2243159,-631322960.2316175,-1159111297.8628676,-2273658.132597357,4128300787.949283,-348150317.7018471
1832-12-31,-1024657555.7542756,-991445521.7640613,-631378466.6039943,-1196668603.0688694,-2272939.6278495193,4128291175.517487,-278068541.37789357
1833-12-31,-1041958506.276023,-998874140.6241827,-631444140.9814845,-1228481236.2412913,-2275990.8586690724,4128281682.854782,-222432299.88410175
1834-12-31,-1055770738.1322043,-1004059443.4038036,-631514807.6153564,-1254257214.900805,-2283166.9507856667,4128272422.9380326,-178159112.99577615
1835-12-31,-1066762283.9751273,-1007887620.7918308,-631587210.931771,-1274690252.9058144,-2294772.8457128704,4128263576.414791,-143288422.28238007
1836-12-31,-1075780273.3314571,-1010770050.0994005,-631659397.3199948,-1290708266.6363795,-2310794.8748191297,4128255352.3022113,-115621585.20053947
1837-12-31,-1083175053.034181,-1013012956.0737892,-631730185.3523912,-1303232436.4895525,-2330914.260248244,4128247440.5202208,-93609815.69412148
1838-12-31,-1089219939.2142043,-1014813400.335381,-631798860.6175545,-1313061959.012465,-2354536.984900415,4128239702.9792457,-76055884.22662364
1839-12-31,-1094228213.6516478,-1016269615.9162686,-631864979.649373,-1320809690.707552,-2380834.0195626915,4128232339.7951436,-61916293.996900745
1840-12-31,-1098374175.5344057,-1017455583.6805017,-631929302.387674,-1326946547.4924927,-2409936.741891086,4128266856.913444,-50523012.55122993
1841-12-31,-1101648845.148985,-1018365485.5146337,-631981549.1035961,-1331794437.0964713,-2433328.9285907745,4127867348.4678493,-41138986.40810759
1842-12-31,-1104348601.1524227,-1019090556.6387695,-632024926.5053867,-1335639155.969966,-2453617.2790518403,4127464982.130097,-33512595.478510037
1843-12-31,-1106563340.1461515,-1019668961.7285801,-632060830.949281,-1338692643.8631656,-2471480.534081489,4127058458.648725,-27268829.701160926
1844-12-31,-1108337372.586764,-1020134742.2387152,-632090222.5420583,-1341117573.5223255,-2487081.192205012,4126648429.515251,-22208286.798794944
1845-12-31,-1109750766.9656487,-1020502131.2230875,-632113781.9221585,-1343039979.4272509,-2500332.289170116,4126232536.4740224,-18107693.898743846
1846-12-31,-1110880476.3899698,-1020790797.6895651,-632132143.2452333,-1344561272.523849,-2511247.7974894345,4125813660.108006,-14763000.74673841
1847-12-31,-1111760084.1300821,-1021017560.5415902,-632145809.077699,-1345761290.2890959,-2519706.6323045194,4125390701.2158957,-12040764.61463824
1848-12-31,-1112451458.8358698,-1021193263.7439995,-632155242.3168803,-1346704794.6552744,-2525768.347831458,4124964181.780381,-9816941.395396464
1849-12-31,-1112982979.46559,-1021317948.4054856,-632160786.5817198,-1347442575.0536733,-2529288.2346715927,4124531680.4941216,-7991380.080095741
1850-12-31,-1113402524.1617358,-1021415279.6259604,-632163475.1656438,-1348016727.986068,-2531159.611266941,4124120993.984691,-6507915.574899317
