,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-2148129961.4138923,-3063935219.6844015,-691181711.9481248,-1191353413.1877203,16938457.24046907,7085154108.345187,-7461650.462251326
1801-12-31,-2149748735.2406554,-3065653431.6437697,-691243658.7261225,-1191425128.188886,16870478.32573214,7087743651.214791,-6500267.723347119
1802-12-31,-2150978116.8278265,-3067054306.1048946,-691315682.291807,-1191561215.4031901,16815188.228589684,7090332529.551128,-6201062.832332651
1803-12-31,-2152062301.893568,-3068365702.4997473,-691395502.2824377,-1191735786.6705666,16763496.487711936,7092921358.028688,-6088108.328741459
1804-12-31,-2153081027.21347,-3069641419.942459,-691481672.908952,-1191935798.3705175,16712483.451227576,7095517065.59152,-6051315.639035272
1805-12-31,-2154070395.8765545,-3070898577.995623,-691572666.6792177,-1192153427.1639984,16661335.530955076,7098106709.282163,-6035843.454328176
1806-12-31,-2155047661.2450514,-3072145471.9579644,-691667160.391302,-1192383894.1997774,16609774.597767264,7100695430.893444,-6024169.703969783
1807-12-31,-2156020779.9894705,-3073386182.800403,-691764265.9454226,-1192623985.0822914,16557758.204849035,7103284383.745946,-6010487.574242016
1808-12-31,-2156995915.348775,-3074624520.196634,-691863407.1610242,-1192871651.47571,16505276.504249305,7105879690.526536,-5993234.264163639
1809-12-31,-2157973601.016362,-3075856949.556413,-691963826.4965528,-1193124990.2251415,16452501.082970917,7108468869.946122,-5965137.029927503
1810-12-31,-2159002530.2716208,-3077148118.838612,-692069855.2545077,-1193392625.243325,16396365.206487715,7111355940.14665,-6101043.160700732
1811-12-31,-2160141138.131269,-3078569514.0463166,-692186464.9125813,-1193685318.834543,16333445.693273574,7114745250.274668,-6455423.222544323
1812-12-31,-2161334683.2499104,-3080047881.8240447,-692308670.3667511,-1193992718.5711534,16267734.870738477,7118143506.269388,-6684365.285108359
1813-12-31,-2162558961.475632,-3081554890.130911,-692434257.5304072,-1194310385.92062,16200596.189004987,7121533739.61765,-6831955.5672229985
1814-12-31,-2163802438.389881,-3083081366.6433296,-692562228.6621071,-1194635982.3231146,16132548.506412923,7124923361.716698,-6930259.685788422
1815-12-31,-2165060121.678003,-3084617314.669947,-692691825.6394097,-1194967906.9753695,16063944.466379315,7128312522.051737,-6994917.675646011
1816-12-31,-2166328468.549331,-3086161523.823202,-692822727.711465,-1195305303.366479,15994872.950282007,7131710843.261084,-7042072.064784013
1817-12-31,-2167602823.079303,-3087707149.901104,-692954425.8142937,-1195646846.6040533,15925581.52082485,7135101179.1083355,-7068898.962505778
1818-12-31,-2168882307.9264426,-3089253518.6402435,-693086692.2005756,-1195991787.6862898,15856127.613351226,7138490665.594519,-7085873.6176423915
1819-12-31,-2170164914.8332996,-3090800596.7369094,-693219337.4625168,-1196339557.433716,15786487.123566478,7141880077.08485,-7095362.722591217
1820-12-31,-2171397831.3249216,-3092280103.777337,-693347484.2686129,-1196679524.3920274,15719979.151539713,7144959339.212971,-6928948.419982757
1821-12-31,-2172513815.684731,-3093610626.1441483,-693464979.0291891,-1196998617.4694288,15660397.554150313,7147487208.403445,-6517158.648495954
1822-12-31,-2173575484.61835,-3094881420.3432837,-693577151.2267042,-1197307109.0907383,15603445.920108438,7150014552.521548,-6237611.704657488
1823-12-31,-2174607281.7967906,-3096113286.557904,-693686181.3375593,-1197608569.5989888,15547915.775006354,7152541470.286204,-6035117.228961693
1824-12-31,-2175621109.8426666,-3097322549.4251986,-693792954.5842636,-1197904899.313588,15493150.175096035,7155074522.385444,-5888022.789469223
1825-12-31,-2176622552.494198,-3098514596.0908794,-693898038.9991102,-1198197064.3799102,15438944.301302075,7157601884.237518,-5771418.353523847
1826-12-31,-2177615178.504856,-3099695500.5307655,-694001744.0222116,-1198485821.7650435,15385088.982367337,7160128080.843106,-5678201.444354119
1827-12-31,-2178603206.064574,-3100868276.022848,-694104494.4763978,-1198771943.8022997,15331482.097969413,7162654449.970887,-5602120.847034101
1828-12-31,-2179588575.413501,-3102036306.7544236,-694206606.0532991,-1199056079.7172315,15277976.783800691,7165186689.294342,-5541412.153154632
1829-12-31,-2180569366.8111687,-3103197887.162837,-694308139.8197342,-1199338350.9371107,15224634.874168932,7167713021.989542,-5488331.171997287
1830-12-31,-2208796727.8286114,-3119530794.776015,-694404773.6019341,-1202758462.3477407,15174255.88460496,7294336517.611111,-83532436.8825499
1831-12-31,-2223380550.3769183,-3126946951.4147263,-694492402.9850205,-1206036998.6345308,15130341.951736152,7296157045.195158,-60076221.22192065
1832-12-31,-2231709755.7389083,-3130961275.9989176,-694575391.5316749,-1209223135.5484943,15088902.366389215,7297982260.715868,-46327001.11481318
1833-12-31,-2237137486.596574,-3133427429.1330113,-694655304.4287205,-1212125231.9399176,15048815.326493561,7299803354.942943,-37287164.84766298
1834-12-31,-2241045553.285937,-3135152574.058201,-694733097.203084,-1214670111.6795454,15009536.2387411,7301623649.313396,-30848747.496279046
1835-12-31,-2244093379.6702313,-3136507974.312467,-694809387.6447598,-1216859531.6665843,14970743.21362409,7303444222.006904,-25990316.128911298
1836-12-31,-2246607249.417796,-3137671423.036772,-694884626.5046952,-1218727809.5433967,14932221.748253584,7305269591.671478,-22179105.86354014
1837-12-31,-2248756367.6970296,-3138727535.987406,-694958932.8374356,-1220317775.5507307,14893957.433683068,7307090355.421766,-19109584.32455249
1838-12-31,-2250645020.2597804,-3139718037.235385,-695032613.4618597,-1221673587.5502741,14855857.98479265,7308911283.881218,-16599004.561033953
1839-12-31,-2252328750.5737295,-3140666573.395214,-695105783.0277108,-1222834756.5504835,14817883.35461232,7310731678.621361,-14526699.090409953
1840-12-31,-2253941432.2347493,-3141705459.2126093,-695186987.2097116,-1223852347.5640986,14774312.010971695,7313094806.983665,-13104360.319493199
1841-12-31,-2255599502.478098,-3142950517.5986614,-695284810.5412816,-1224773486.286867,14718481.587914407,7316293401.793232,-12328575.319587309
1842-12-31,-2257234452.1904244,-3144281829.701285,-695391052.8645493,-1225604663.7919796,14657964.075679362,7319490977.69115,-11566082.675551603
1843-12-31,-2258829147.0592823,-3145658747.822055,-695502556.5576919,-1226358518.79883,14594952.377193123,7322688033.031441,-10867407.901629033
1844-12-31,-2260382444.5928183,-3147064427.549292,-695617717.4141421,-1227047307.584669,14530346.211846054,7325892792.703589,-10248760.580756528
1845-12-31,-2261892521.9897346,-3148484140.793914,-695735435.6126815,-1227681351.1552656,14464915.369828343,7329089937.359248,-9702066.016503187
1846-12-31,-2263362958.122044,-3149912650.8878856,-695855026.8336741,-1228269504.422933,14398945.980054766,7332285515.397741,-9227349.436952967
1847-12-31,-2264797121.068022,-3151346989.6283774,-695975987.2975601,-1228819178.6055932,14332596.630033672,7335480741.944523,-8819418.599794108
1848-12-31,-2266201717.472495,-3152789886.1148973,-696098130.4198207,-1229336748.2900264,14265883.142342329,7338683674.174483,-8470962.598678222
1849-12-31,-2267579083.161193,-3154234518.485463,-696221061.2857807,-1229827165.281455,14199044.29860726,7341878661.055428,-8165069.961708859
1850-12-31,-2268990032.4645224,-3155749473.5801144,-696349510.9465511,-1230305276.4721754,14128685.846781611,7345395800.598359,-8079635.214852972
1851-12-31,-2270505134.7676454,-3157415767.6984916,-696489210.6404613,-1230787543.7441344,14051094.542581618,7349465435.979585,-8266394.126929903
1852-12-31,-2272062350.5316114,-3159148649.967851,-696634765.8607054,-1231266519.1315,13970589.842578202,7353545597.393978,-8350991.269429372
1853-12-31,-2273635997.4494767,-3160916639.8430476,-696783812.7304533,-1231740298.7864482,13888886.143447608,7357615502.212934,-8375032.283125898
1854-12-31,-2296137775.2227726,-3213630248.432779,-698803467.3437576,-1232210120.1990583,11202442.838774621,7548166997.661106,-117854740.04271203
1855-12-31,-2309412416.904608,-3240166429.818454,-700256955.8416845,-1232678532.5439723,9965904.146892399,7552235052.898987,-79199163.29340479
1856-12-31,-2317887871.284783,-3256485493.6862183,-701456237.0003849,-1233148278.7979856,9208071.614924371,7556313206.238196,-56200051.18187097
1857-12-31,-2323720436.896721,-3267363667.8231535,-702442301.0793372,-1233619989.1122432,8688710.635714382,7560380921.140566,-41666302.2365178
1858-12-31,-2328043061.672576,-3275168883.471463,-703245283.3494098,-1234093776.2282557,8311483.340285182,7564447351.649112,-32010780.56428931
1859-12-31,-2331455601.6474404,-3281120692.539033,-703898195.1188064,-1234568900.6067135,8026295.009115368,7568513058.840456,-25339188.00229286
1860-12-31,-2334266501.7413654,-3285817316.492127,-704428795.8057398,-1235036998.3399665,7805593.375828534,7572360381.298826,-20489877.351196397
1861-12-31,-2336651980.940898,-3289563664.4725647,-704859509.2287441,-1235488033.3989074,7632864.785292506,7575823779.760352,-16786141.729232278
1862-12-31,-2338720826.0246563,-3292682836.1348424,-705215766.9542084,-1235928323.819984,7491679.249523133,7579285132.957403,-14138258.781947676
1863-12-31,-2340579533.854318,-3295371414.222678,-705516060.5569229,-1236359633.0647485,7372164.684695661,7582746187.327687,-12213190.478186935
1864-12-31,-2342294949.3154273,-3297758673.737806,-705774439.0242933,-1236783269.7429156,7267832.470603198,7586215158.49643,-10802349.639857467
1865-12-31,-2343907213.48158,-3299936566.7064238,-706001095.597617,-1237199608.8670945,7174390.568553269,7589675015.60504,-9744060.447546395
1866-12-31,-2345445400.124085,-3301956120.106156,-706203975.3592087,-1237609411.6126091,7088798.4594626725,7593133216.774923,-8949297.598823871
1867-12-31,-2346929373.29987,-3303860034.512315,-706388981.7904285,-1238013359.2895658,7008719.011959821,7596590520.537536,-8354614.779204479
1868-12-31,-2348374848.486224,-3305678367.577075,-706560842.4936951,-1238412433.6975765,6932484.549894273,7600055079.862532,-7908065.414223403
1869-12-31,-2349789323.4966297,-3307431808.7464466,-706722475.8010379,-1238806920.2787454,6859015.093070924,7603510978.288549,-7568969.96487352
1870-12-31,-2351256726.990415,-3309239055.75781,-706883042.781286,-1239211416.4415703,6783107.02875185,7607394219.517746,-7537087.702770948
1871-12-31,-2352873385.621461,-3311230422.360492,-707052329.6345494,-1239643427.5531821,6699724.909046829,7612013426.932372,-7862746.415633373
1872-12-31,-2354557068.231837,-3313286742.04798,-707224499.1668246,-1240089374.377153,6614056.244253963,7616643040.01523,-8047261.958196689
1873-12-31,-2356272043.416429,-3315368006.5189524,-707397663.4097863,-1240544124.7968612,6527571.630937517,7621260884.803367,-8153460.843975924
1874-12-31,-2358004505.675046,-3317463367.2110605,-707571236.3428254,-1241005260.0729847,6440680.706060737,7625875905.228988,-8218712.193510255
1875-12-31,-2359743827.6940484,-3319570093.496572,-707744926.4597362,-1241471298.6645095,6353628.385642886,7630489119.629693,-8259091.313821461
1876-12-31,-2361490692.2241325,-3321686619.472821,-707918765.7575432,-1241941517.5043025,6266403.030718833,7635112299.078443,-8287462.442839744
1877-12-31,-2363241021.711628,-3323802017.815474,-708092411.8902694,-1242414584.3251996,6179312.185319811,7639723085.665988,-8298616.252174656
1878-12-31,-2364991327.781447,-3325915849.889234,-708265785.1595361,-1242889912.402779,6092268.4068109095,7644330486.608157,-8305139.81569294
1879-12-31,-2366742702.6830015,-3328029269.431048,-708438952.7201926,-1243367097.0101457,6005331.4146743715,7648935507.534139,-8308264.636781905
1880-12-31,-2368478906.4253063,-3330117037.4611487,-708610240.1177534,-1243842495.0323327,5919445.773634583,7653440493.523503,-8257735.232747237
1881-12-31,-2370159623.6399827,-3332133553.355581,-708776967.8146921,-1244311435.4704523,5835555.981894255,7657709601.857286,-8110189.030646821
1882-12-31,-2371815495.9987884,-3334121423.1317635,-708941422.5521111,-1244777486.0106544,5752510.853219062,7661974248.854853,-8018194.378018639
1883-12-31,-2373458210.5340657,-3336095227.837793,-709104334.5497233,-1245241398.3613803,5669912.768042654,7666234872.609667,-7953832.565038479
1884-12-31,-2375095848.8207207,-3338062863.691234,-709266362.5370407,-1245704002.0371718,5587577.745774627,7670502999.438909,-7909705.69797536
1885-12-31,-2376726962.0598545,-3340025391.7612824,-709427528.7734512,-1246164950.2373042,5505501.588623583,7674756655.630818,-7865965.328810792
1886-12-31,-2378353834.7033143,-3341979598.883096,-709587968.6375077,-1246624484.9208984,5423715.4081968665,7679005381.451237,-7831245.34984432
1887-12-31,-2379976823.338981,-3343928246.5274587,-709747815.2480541,-1247082736.888458,5342078.54730311,7683248944.727082,-7803417.145467294
1888-12-31,-2381599859.2300797,-3345875678.5431433,-709907467.7431315,-1247540270.5680728,5260425.962704748,7687498628.837632,-7784720.538715766
1889-12-31,-2383226594.6802077,-3347818085.76895,-710066557.7108183,-1247996685.1069381,5179024.709279835,7691732185.069537,-7751974.877990553
1890-12-31,-2384843282.140933,-3349751788.7411523,-710225047.2569463,-1248451565.0460296,5097953.223409921,7695943787.823469,-7719118.863206649
1891-12-31,-2386463080.8694654,-3351688238.0585427,-710383218.9206715,-1248905018.5970607,5017632.946488231,7700164273.619276,-7690542.197352616
1892-12-31,-2388085451.769993,-3353624827.347056,-710541132.8816305,-1249357301.867246,4937636.727463245,7704388725.2366905,-7667441.325275818
1893-12-31,-2389701887.0264864,-3355555316.7657847,-710698595.665659,-1249808139.9430776,4858033.134134322,7708595703.363155,-7639014.090323699
1894-12-31,-2391313143.879047,-3357481584.4401894,-710855621.7357422,-1250257728.347965,4778666.291349471,7712793723.6723995,-7613930.616143728
1895-12-31,-2392920009.5024652,-3359405186.7998834,-711012219.3519802,-1250706085.0907269,4699538.706874609,7716983315.003966,-7588949.10738518
1896-12-31,-2394525634.8459935,-3361327016.7133183,-711168569.7788056,-1251153477.316332,4620481.615686268,7721174066.402478,-7570162.479886674
1897-12-31,-2396125659.015971,-3363241342.34184,-711324461.4456391,-1251599451.4076672,4541756.506238282,7725344857.549935,-7545049.779413913
1898-12-31,-2397721034.5151873,-3365151643.9501367,-711479834.5047401,-1252043955.0619657,4463129.788802296,7729503409.440889,-7520518.121709337
1899-12-31,-2399313410.0515018,-3367057078.2807174,-711634768.9061673,-1252487035.4011486,4384801.333938181,7733649734.420795,-7492634.824638561
1900-12-31,-2401277221.194559,-3369449208.3887033,-711821383.0068313,-1252996490.0969818,4285327.330187708,7739852867.718575,-8536519.856898854
1901-12-31,-2531637859.3444157,-3518046011.4807568,-726458265.4838465,-1272066514.5747778,8077999.4757373035,8348147674.442717,-305920436.1341845
1902-12-31,-2148020996.8455725,-3048742963.472941,-691373823.5003935,-1186141787.7262187,19930779.00537005,5987933596.982024,1059211640.0659196
1903-12-31,-1850738305.4715786,-2626369082.6613836,-642467670.3822759,-1138263711.7005844,37713517.15841216,4965044874.678611,1247100117.696406
1904-12-31,-2323432949.046048,-3328068590.090476,-713828589.6027783,-1221756277.1069443,-285885.76558709145,8934474748.240824,-1337820391.3462684
1905-12-31,-1536099903.7956195,-2249740106.387516,-604832856.0453925,-1062348083.4772898,60732733.804940164,2636163481.0678024,2738119393.448948
1906-12-31,-1564575121.0691285,-2355671837.877568,-616145769.0384747,-1059113011.4126772,49823865.7703208,5182334492.449981,361508737.3467926
1907-12-31,-1637864320.6270547,-2400891039.194044,-609323157.2899587,-1087120230.3550825,42818401.89213508,5711843882.760273,-19263333.182518274
1908-12-31,-2987038209.850463,-4136041829.0818205,-758389555.1658591,-1358314493.535355,-36922787.32191947,13482397204.950062,-4177132296.916097
1909-12-31,-2978565458.3905787,-4068106588.0216637,-765108269.4394406,-1352534042.9771676,-14610289.09087953,9920150785.506401,-737713615.5629275
1910-12-31,-3077555961.890746,-4212358320.1659923,-788702681.3665333,-1354418019.658335,-13066988.7911295,10035364850.556921,-585294133.8223926
1911-12-31,-2091553910.4516082,-2972897522.700922,-686975065.2036738,-1191452532.9463017,20406763.488216996,4620271634.031411,2285572979.80936
1912-12-31,-2675699919.4876757,-3817345410.942213,-753505987.5922801,-1300548137.2373967,-13743595.919416666,9977645598.523573,-1406384258.7091372
1913-12-31,-1604501768.2929385,-2317026326.9688644,-612462804.9534194,-1100592789.2998102,54910796.789067805,2196723095.617826,3360170282.676774
1914-12-31,-2871499004.8041067,-4072098613.1310463,-776743768.370237,-1327084912.0650833,-21991456.554645836,12558034609.33494,-3464492526.5858383
1915-12-31,-2151051219.127908,-3072637038.1899443,-696733887.1721457,-1198456428.1349287,20814394.802565336,5545380020.439507,1540985338.896385
1916-12-31,-2548924307.119093,-3617903064.5589366,-738188324.6364311,-1270958246.4612694,-5584714.550969362,9169722862.504814,-981003492.3942369
1917-12-31,-3731581951.7935905,-5240618176.106417,-854514909.339435,-1476629254.8539495,-65011175.18664616,14344065876.262568,-2952217458.303318
1918-12-31,-2146294507.0764637,-2945010946.114908,-682942624.3241427,-1230059764.9368696,19108298.62937647,3645567773.2708297,3312266630.537679
1919-12-31,-2763870384.083723,-3778616453.3067555,-745162659.5431955,-1342543351.0522177,-4295369.701804787,9885843841.315636,-1242048992.9832125
1920-12-31,-2351458657.990777,-3221448156.7003293,-699565390.4703236,-1263131428.0200214,12984754.692777693,6467681339.169547,1047465008.726578
1921-12-31,-2571828898.6706624,-3613220602.250927,-735760349.0161424,-1293645333.1801064,-3031084.902563989,8744883465.615484,-523317943.64504933
1922-12-31,-3177195174.2525764,-4465746100.4827795,-808121699.0402292,-1384712357.2637298,-26183657.493317485,11452341507.814966,-1578456071.2744067
1923-12-31,-3046950625.5073476,-4147783398.831501,-781772571.1613643,-1388861678.7986696,-13483884.076849133,9396607181.809052,-18941732.944497764
1924-12-31,-3532209878.318555,-4964123246.768473,-841653251.7806793,-1466409850.9816,-54311704.909661144,12182525197.049978,-1312668563.795117
1925-12-31,-3207103693.6480293,-4381289240.2408495,-811133490.9619769,-1416625796.5734477,-25220946.377215922,9397556024.283298,438509648.43846786
1926-12-31,-3522759502.1658525,-4752717683.09744,-827381989.6611342,-1482874883.4732316,-38730084.9911879,11267164892.617529,-637156365.068742
1927-12-31,-2872302866.6710114,-3908626525.605609,-771229026.1669408,-1382494358.6848013,-13093654.117986172,7703362595.815305,1233925122.1811807
1928-12-31,-1869462297.6137738,-2640505900.982892,-655106672.7791487,-1197112660.3534582,43811708.81638029,3191681131.3559384,3105793972.1830397
1929-12-31,-1909290707.6941633,-2698581314.4541154,-649188524.0430827,-1193980413.4676821,43434881.32934475,5773945337.14929,630198740.625025
1930-12-31,-2201899731.5839043,-3093803168.994838,-685681777.0014368,-1231698650.9144273,19222211.793846577,7789612457.720839,-591551639.8595866
1931-12-31,-2299158706.9164286,-3254814328.0573425,-700904179.1724274,-1238271918.269016,7835775.531704187,7768939415.023954,-281639820.68460524
1932-12-31,-2143083253.1825733,-3079895130.649302,-686973882.6146423,-1196828070.9369228,10535072.369945437,6626717304.133536,466436925.00814176
1933-12-31,-3107071425.679083,-4398520571.950814,-792711660.6853201,-1373869838.0976534,-40074256.67589086,12258733539.367561,-2527695486.094426
1934-12-31,-2974423124.154008,-4079456241.9298544,-772630939.5625141,-1359328554.9078798,-21422325.033172727,9275200355.922071,-69063789.37212881
1935-12-31,-2623479321.9575377,-3644144296.548114,-741542293.5973133,-1302492230.3883557,-4515167.872133642,7607362381.101161,703290916.7269014
1936-12-31,-2942384231.298537,-4221371763.7847877,-798431589.9415964,-1346566351.1723564,-20681740.934234053,10209551377.394518,-873273382.5852729
1937-12-31,-2239063201.268832,-3188360549.671655,-713837777.8176614,-1223536039.7886658,23666832.03886497,5509966719.534053,1817667082.1550932
