,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-2770036961.226559,-3378244594.9151697,-1205027684.2072651,-2068528879.6750429,-253528135.05735463,9698214031.906128,-21241079.586986028
1801-12-31,-2773451105.8498864,-3381986430.164152,-1206109235.1946006,-2070067812.738604,-253864732.5166155,9698055470.579914,-10501112.105613712
1802-12-31,-2774057034.537757,-3382948895.518437,-1206466049.7673614,-2070783619.1363666,-253915922.71399754,9697895888.114681,-9020751.894903196
1803-12-31,-2774198720.1929617,-3383458208.4289603,-1206644665.4712536,-2071237747.6568832,-253923550.79896206,9697735242.258846,-7831697.213668701
1804-12-31,-2774245055.758278,-3383850985.2146015,-1206766144.83301,-2071556746.6382074,-253922234.95378223,9697573197.621405,-6883139.006955435
1805-12-31,-2774257262.643905,-3384183612.3455353,-1206861255.805033,-2071790630.398308,-253918679.17194808,9697409554.544905,-6099028.095459089
1806-12-31,-2774253594.06317,-3384472796.370508,-1206940272.7425501,-2071968162.4587734,-253914390.51037243,9697244584.840855,-5433050.3624642715
1807-12-31,-2774240032.659884,-3384725838.3882055,-1207007546.5132477,-2072106559.3448732,-253909820.77998695,9697078485.268501,-4856991.536609496
1808-12-31,-2774219167.936881,-3384946701.454355,-1207065534.6372147,-2072215609.0510678,-253905213.00029826,9696911614.142033,-4352033.093551619
1809-12-31,-2774193572.0754356,-3385140852.339765,-1207115680.3980043,-2072303763.793037,-253900425.5524733,9696742437.686464,-3905185.483532137
1810-12-31,-2774171105.950226,-3385315896.3254433,-1207160872.3829722,-2072376778.7314234,-253896558.5902309,9696597115.477541,-3510348.4534670934
1811-12-31,-2774181311.376609,-3385506522.955227,-1207209747.8938642,-2072450800.1379662,-253897885.2777836,9696589404.852722,-3175953.970434237
1812-12-31,-2774194240.568821,-3385681481.996036,-1207256280.339382,-2072517989.9243784,-253900040.51106006,9696581987.737854,-2871161.9637659597
1813-12-31,-2774208272.495397,-3385841825.5297422,-1207299817.2574058,-2072579104.737879,-253902296.87598604,9696573640.642403,-2594533.0194789656
1814-12-31,-2774221210.1987967,-3385987077.577711,-1207340274.6207902,-2072633635.1993926,-253904532.7207808,9696564968.985302,-2343805.8833988844
1815-12-31,-2774234615.4769526,-3386120184.058491,-1207378054.6893783,-2072682546.601719,-253906767.69725826,9696556269.013796,-2117236.472847617
1816-12-31,-2774242469.693329,-3386235780.9974413,-1207412476.2211804,-2072723566.2721887,-253909126.0909828,9696547445.412731,-1909551.976678382
1817-12-31,-2774250591.7349606,-3386341945.316532,-1207444906.138093,-2072759951.4467294,-253911414.93061873,9696537737.917652,-1723355.7528256194
1818-12-31,-2774257939.809117,-3386438189.504158,-1207475341.7882903,-2072791676.8268828,-253913674.08422428,9696528000.648867,-1554941.7649826994
1819-12-31,-2774264186.58464,-3386524889.052206,-1207503914.2510989,-2072818708.073514,-253915896.64695457,9696517346.276068,-1402481.4510099564
1820-12-31,-2774262463.270091,-3386596652.3801813,-1207529226.4039001,-2072839467.1016347,-253917088.33555233,9696481203.588394,-1262057.7412632322
