,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-1915527867.8613322,-2604367628.822901,-773609610.4053793,-1472122618.4470496,150681037.15534332,6616359516.847911,-1401214.5394641142
1801-12-31,-1916007162.2474215,-2605056745.7815104,-773597195.8082588,-1472105540.7884154,150668328.1742513,6617580319.640984,-1464892.4545683954
1802-12-31,-1916403232.121041,-2605612266.347861,-773619403.2072326,-1472136748.5959127,150644178.26333222,6618798810.403048,-1658223.7281897368
1803-12-31,-1916808731.2789924,-2606139727.571848,-773661075.623356,-1472194638.4190626,150614185.42297828,6620014889.586968,-1810381.8711144936
1804-12-31,-1917232882.651857,-2606660797.1164284,-773715478.835907,-1472268671.1418195,150580874.99455526,6621233645.304724,-1920767.54522501
1805-12-31,-1917672033.75963,-2607179370.5030413,-773778580.6978279,-1472352534.0199473,150545678.80128005,6622445170.30583,-1991050.199081393
1806-12-31,-1918122940.8636546,-2607697000.380333,-773848013.3060696,-1472442896.0025206,150509292.05676162,6623654346.893769,-2034487.0283886218
1807-12-31,-1918582379.141788,-2608213666.2913055,-773922132.7229321,-1472537525.9984179,150472127.54565537,6624861205.053987,-2058580.3154272668
1808-12-31,-1919048730.2896814,-2608730086.407181,-773999767.2793795,-1472635129.3960211,150434374.61672807,6626070596.081651,-2071404.0295762504
1809-12-31,-1919518486.5224137,-2609243962.9216537,-774079926.8150398,-1472734343.5191693,150396332.86201066,6627272458.617943,-2071427.1481414202
1810-12-31,-1920031640.5905223,-2609801225.5541973,-774166782.5991588,-1472844833.9988546,150354767.95530486,6628687957.062286,-2176529.4282530313
1811-12-31,-1920664885.8850212,-2610482839.427863,-774269442.378728,-1472987383.7070675,150303851.62984374,6630630529.554894,-2504947.9429249708
1812-12-31,-1921353145.9008913,-2611213940.476837,-774380970.5786695,-1473145224.4682777,150249412.40767068,6632578405.97169,-2707662.7916649175
1813-12-31,-1922071328.539056,-2611969409.1226115,-774498324.8767781,-1473311798.606022,150193299.22939694,6634520535.027818,-2835082.051508312
1814-12-31,-1922807523.853814,-2612739405.327777,-774619979.5067916,-1473484015.0622122,150136255.9123142,6636461205.153806,-2918909.3831854872
1815-12-31,-1923555104.6421447,-2613518746.8010287,-774744818.4741307,-1473659882.2836702,150078607.84808984,6638401604.872117,-2973428.2257387806
1816-12-31,-1924311150.7980487,-2614306068.1328983,-774872195.3579652,-1473838410.7238655,150020670.78135368,6640347474.426056,-3012301.5317892637
1817-12-31,-1925071106.0077953,-2615095798.96188,-775001350.4875641,-1474018296.7616997,149962677.63832518,6642287156.879891,-3035372.3098135074
1818-12-31,-1925833548.0121331,-2615887400.9294553,-775131881.4530381,-1474199113.1118977,149904633.51241687,6644225508.7206545,-3050333.8451685035
1819-12-31,-1926597775.3795676,-2616680509.5160427,-775263487.9207681,-1474380539.2598002,149846512.57551995,6646163491.87918,-3059860.2998606064
1820-12-31,-1927320798.2261772,-2617427350.6933455,-775390841.8188144,-1474551826.2198057,149791771.14879933,6647876927.1375885,-2951218.148960063
1821-12-31,-1927848433.1230447,-2617971650.9301853,-775495819.1446654,-1474665442.0265965,149751057.55958903,6648671889.07611,-2419220.9473015037
1822-12-31,-1928291947.4496918,-2618434559.2438307,-775589031.187558,-1474752756.390653,149715396.75805032,6649462056.863235,-2090057.342408974
1823-12-31,-1928687896.5950444,-2618852853.9940205,-775674477.7456023,-1474824454.175375,149682217.10722518,6650246394.059404,-1871597.8652100565
1824-12-31,-1929055676.2085176,-2619244371.5207458,-775754507.5004101,-1474886215.883621,149650349.70659837,6651029992.191612,-1722005.6272191445
1825-12-31,-1929403542.5122252,-2619617484.4089665,-775830544.1636403,-1474940900.645359,149619523.733308,6651801798.596447,-1613411.797557888
1826-12-31,-1929738247.740855,-2619977375.0042067,-775903660.7408464,-1474990664.4277782,149589350.4312909,6652568982.224545,-1533816.7111547245
1827-12-31,-1930063519.0412254,-2620327594.3500476,-775974464.3364699,-1475036798.1764178,149559605.90573412,6653330534.50114,-1473673.4532725145
1828-12-31,-1930382498.1159797,-2620670769.8940153,-776043482.9753467,-1475080280.6328778,149530110.92461056,6654090587.372126,-1428182.9898677242
1829-12-31,-1930695068.0324225,-2621008021.7550178,-776111190.8832697,-1475121450.2469072,149500976.4309033,6654839440.762211,-1391354.9825094105
1830-12-31,-2112794366.9769511,-2720127165.9284606,-776173559.9635885,-1514468651.870497,149475149.0010078,7340675250.014086,-361905969.5804479
1831-12-31,-2193172277.381133,-2759814688.2904367,-776242099.4918094,-1545929341.7937655,149446680.90469363,7341615216.972565,-213679902.99622053
1832-12-31,-2232071651.265995,-2773812325.9769106,-776314294.6158975,-1570272855.678943,149417324.7753674,7342559631.11002,-138311067.28605422
1833-12-31,-2254931001.498895,-2779922711.618063,-776388562.5184888,-1587912861.7982905,149387591.9130807,7343502390.721059,-92981243.18787536
1834-12-31,-2269517735.2487183,-2783106730.748924,-776464122.3006732,-1600306538.9232419,149357670.66399965,7344445364.813871,-63903108.23171324
1835-12-31,-2279283070.017289,-2785021491.9433722,-776540439.610829,-1608927935.0120974,149327615.3719194,7345389314.017431,-44591923.38514234
1836-12-31,-2286016615.16134,-2786300631.226158,-776617404.9633527,-1614923724.95152,149297415.6953446,7346337606.5576725,-31527375.680565786
1837-12-31,-2290754280.145547,-2787231333.376587,-776694777.1799095,-1619110767.7973213,149267152.9601412,7347284205.412895,-22569609.74081821
1838-12-31,-2294162811.649208,-2787970274.3278084,-776772472.7047113,-1622053546.1978514,149236856.9336082,7348230978.167504,-16375519.913632004
1839-12-31,-2296653315.993675,-2788588935.0696845,-776850447.4065526,-1624137119.320938,149206509.69570327,7349178778.502678,-12051062.517695883
1840-12-31,-2298592923.977676,-2789221706.971605,-776937433.6024183,-1625643671.2054775,149170085.88234484,7350518972.758821,-9207484.090000208
1841-12-31,-2299985776.126356,-2789721484.528208,-777016010.1889901,-1626690522.6719174,149136580.76209423,7351240159.417176,-6901764.307294158
1842-12-31,-2301045869.221227,-2790155344.304202,-777089602.9487407,-1627427826.6477504,149104062.47741488,7351953679.611667,-5291365.819234379
1843-12-31,-2301878093.949063,-2790550367.133861,-777160210.1855268,-1627950736.181742,149072067.12969023,7352657147.727124,-4151529.1143040867
1844-12-31,-2302550706.1195755,-2790920009.7461205,-777229104.121918,-1628323376.1427221,149040304.3708928,7353356170.6505785,-3337908.650117279
1845-12-31,-2303108343.439847,-2791271564.773753,-777296789.3168525,-1628589456.7877684,149008929.0535137,7354036615.03881,-2749047.358712322
1846-12-31,-2303584547.626794,-2791611125.8313828,-777363883.8537753,-1628780308.9412494,148977895.1615911,7354709719.02949,-2324824.4952759924
1847-12-31,-2304000057.066042,-2791938594.1683445,-777430275.8648525,-1628916705.4553466,148947086.88394877,7355372278.36634,-2010013.1911507589
1848-12-31,-2304373639.2625103,-2792259640.81213,-777496392.8178564,-1629014656.1131234,148916477.7360749,7356030450.479134,-1784176.3099205457
1849-12-31,-2304712896.3504734,-2792570932.8377075,-777561887.3709434,-1629083684.4481602,148886166.1963231,7356670026.42008,-1608485.9639351256
1850-12-31,-2305075335.3653455,-2792927272.5603323,-777632248.6645253,-1629143304.9786074,148852478.06330234,7357535245.0107355,-1591773.586064733
1851-12-31,-2305604082.80937,-2793468060.6092596,-777723141.9949578,-1629236054.6207342,148806091.15951362,7359194809.448146,-1945668.969884435
1852-12-31,-2306191594.692273,-2794077085.1820827,-777825049.49737,-1629340004.620289,148755143.21253765,7360855079.492063,-2152768.4952349756
1853-12-31,-2306804649.5271525,-2794716853.4491997,-777933876.6284544,-1629447984.5409343,148702180.0132744,7362499667.041371,-2273383.5804627463
1854-12-31,-2434177632.1945,-3014505163.6450043,-796710310.727146,-1629575579.9672573,126372265.51374179,8391654740.41315,-637486292.5279232
1855-12-31,-2519065629.620118,-3156024222.891049,-810798452.1206498,-1629731773.5099325,117279559.87706658,8393286998.184052,-391326284.9265105
1856-12-31,-2571948610.371928,-3242478407.3095818,-821880310.2526913,-1629911075.0187776,112354188.14373767,8394920178.133543,-238799329.72724888
1857-12-31,-2604771851.3211503,-3292650039.3746424,-830261347.3754352,-1630098783.9295478,109626144.4729346,8396537402.406903,-146990599.12163243
1858-12-31,-2624832699.393215,-3322501700.6700706,-836396699.1614324,-1630282372.6041553,108173115.84949237,8398149234.341164,-91465661.03486192
1859-12-31,-2636979190.5042253,-3340568669.488261,-840782412.775356,-1630454114.7966695,107396062.26898906,8399754019.19603,-57825342.351785675
1860-12-31,-2644410298.814686,-3351807429.204674,-843861176.6983616,-1630603928.5450659,106964985.48662329,8401194920.084569,-37131206.41078925
1861-12-31,-2649020461.4207697,-3358924783.6914206,-845999216.8842005,-1630719224.8980858,106711448.79220298,8402332833.683928,-24157520.41505243
1862-12-31,-2651960019.480519,-3363602370.415349,-847481411.5702823,-1630813547.578895,106549522.82565883,8403465383.938943,-16010657.981391614
1863-12-31,-2653907022.681314,-3366781440.17288,-848511387.6051937,-1630893098.27378,106437879.84558022,8404590776.718685,-10831943.104089858
1864-12-31,-2655259143.4049854,-3369016238.4289765,-849234236.5116603,-1630962369.7434742,106355179.02863038,8405714900.604137,-7526405.04460293
1865-12-31,-2656246112.5178,-3370648787.957525,-849748448.7065625,-1631023548.483063,106289850.25999346,8406823776.9544735,-5392977.464775606
1866-12-31,-2657012252.770509,-3371897631.3658915,-850122363.3583248,-1631078997.7252908,106235017.4176436,8407927203.523094,-4010895.724440594
1867-12-31,-2657641810.560833,-3372895220.8612947,-850401791.2477522,-1631130270.28893,106186687.95713222,8409022727.643589,-3107619.2232649354
1868-12-31,-2658188303.1318913,-3373732088.570054,-850617777.0761198,-1631178332.5756855,106142267.28115273,8410117030.494775,-2511584.6956362594
1869-12-31,-2658680973.5573215,-3374462139.1365523,-850790883.8312114,-1631223269.2307215,106100511.99903995,8411195972.575776,-2111137.3717658822
1870-12-31,-2659207528.54484,-3375209595.765355,-850941791.0171145,-1631280757.9169493,106055490.85739532,8412579268.844083,-1970136.6629611864
1871-12-31,-2659990754.556642,-3376222689.9804873,-851100804.6255485,-1631408895.664518,105993348.14643362,8415107115.146714,-2342989.1172685353
