,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-364712425.26640093,-759946622.7754173,-567915589.5805032,-1372305184.4660916,376406451.39455163,2670364616.657723,17951383.004642837
1801-12-31,-363698640.28937775,-759091032.0166836,-567527413.406019,-1371797540.5582976,376482804.7351855,2671137499.3578844,14371994.57686381
1802-12-31,-363063575.58093363,-758491151.5543232,-567247263.2116734,-1371448156.9067667,376520938.81811774,2671909535.6437335,11720111.112210818
1803-12-31,-362659268.9942562,-758040958.5990144,-567033783.5982955,-1371199232.965759,376538974.9943718,2672680723.681081,9631221.276108604
1804-12-31,-362413898.9867185,-757700944.2817671,-566867370.8420793,-1371020639.5693417,376544758.8130157,2673453582.5881195,7936911.343646755
1805-12-31,-362282869.7124816,-757447688.3462653,-566736540.5812757,-1370893289.5801604,376542493.6269893,2674223098.525541,6538932.72638595
1806-12-31,-362237383.1493259,-757265663.3139539,-566633847.3604717,-1370804620.2995496,376534579.248746,2674991722.498066,5369168.3592541395
1807-12-31,-362257378.2539111,-757143124.6021713,-566554011.2319434,-1370745781.0877314,376522543.8916686,2675759485.6408525,4380532.981509861
1808-12-31,-362328811.577796,-757071234.7729994,-566493135.3948995,-1370710442.8741033,376507391.8775453,2676528909.176316,3536716.32023524
1809-12-31,-362440496.299445,-757041917.7857997,-566448098.2695585,-1370693654.4539762,376489914.8239378,2677294962.530304,2814818.6782704387
1810-12-31,-362601183.10645115,-757067035.3191893,-566418625.7217959,-1370696523.9459782,376469052.88803005,2678175716.9026413,2120122.66170054
1811-12-31,-362830459.2589758,-757169074.6835798,-566406424.7893869,-1370724698.125677,376442720.7687653,2679310074.3726254,1366007.3549316404
1812-12-31,-363102520.41495705,-757317295.1519145,-566407383.2534552,-1370769754.2350514,376413475.59183395,2680447479.7156415,729718.8264138261
1813-12-31,-363406284.33765924,-757500697.8643736,-566419192.3531141,-1370827500.4609869,376382372.7643991,2681581607.840833,188140.67966664117
1814-12-31,-363735125.71425945,-757713246.9912407,-566440235.6817703,-1370895360.9968853,376349949.89973086,2682715207.058821,-278483.459347717
1815-12-31,-364084189.2483467,-757950507.3726575,-566469220.6970292,-1370971461.635589,376316545.3548956,2683848541.8986816,-683363.2548401281
1816-12-31,-364450222.5224666,-758209483.8497427,-566505139.7869855,-1371054499.0929546,376282349.3204664,2684984894.108768,-1038370.8031528043
1817-12-31,-364829611.0169235,-758486523.4679666,-566547008.8419207,-1371143153.9138963,376247597.1956271,2686117944.7150617,-1346972.7812469816
1818-12-31,-365220192.19988424,-758779441.8586603,-566594073.3344827,-1371236560.6430964,376212406.18464136,2687250437.439932,-1617919.0155188967
1819-12-31,-365620140.768148,-759086289.5613108,-566645685.8760889,-1371334005.416087,376176865.6530698,2688382624.236582,-1856634.6131389458
1820-12-31,-366010683.620453,-759386881.855174,-566699058.0273747,-1371429998.8959692,376142703.1755829,2689394264.1408925,-1992471.6512441572
1821-12-31,-366346610.4047401,-759631842.156046,-566747504.72471,-1371507914.611424,376113868.59387887,2690006655.386098,-1869894.7326793782
1822-12-31,-366658515.5832825,-759859569.8700539,-566794247.2581992,-1371577732.2694874,376087284.5630008,2690617186.6072373,-1798304.4813008416
1823-12-31,-366955023.58751243,-760078584.6808105,-566840192.7587948,-1371642732.6765578,376061965.18017435,2691225506.0657735,-1755247.7590904296
1824-12-31,-367241036.03761184,-760292886.6035901,-566885798.6737671,-1371704653.1716084,376037413.2916546,2691834071.47235,-1731662.2334533657
1825-12-31,-367519063.88989186,-760503824.3211429,-566931196.327583,-1371764328.8383002,376013378.7631261,2692437573.6304097,-1716818.2922185373
1826-12-31,-367790791.87435365,-760712572.8438189,-566976551.6614876,-1371822359.6377842,375989767.1528316,2693039160.8266025,-1710948.044941092
1827-12-31,-368057607.2323749,-760919896.2021562,-567021946.6414896,-1371879153.6064405,375966468.6858509,2693638470.5613427,-1710608.2973139402
1828-12-31,-368320845.3423188,-761126664.7909211,-567067473.0044416,-1371935090.1984413,375943376.487365,2694237960.0724072,-1715471.4361521453
1829-12-31,-368580606.706573,-761332520.3196652,-567113081.7957473,-1371990186.831784,375920496.8370571,2694832301.771028,-1720544.6560044969
1830-12-31,-381087631.30285466,-769066461.4670775,-567156862.0681283,-1379420323.022277,375899301.29914814,2863865961.405282,-141814389.64595664
1831-12-31,-392496467.0349739,-774930396.3093255,-567201281.2810543,-1385692760.3500073,375878744.99484444,2864436645.428043,-118971267.55378315
1832-12-31,-401838739.5171746,-779743484.8536761,-567246373.2518857,-1391177050.5917778,375858479.9099387,2865009133.26467,-99999904.81775472
1833-12-31,-409477134.4547538,-783733919.2937763,-567291986.8251623,-1395837937.6540747,375838422.7974637,2865580152.961365,-84348453.80611235
1834-12-31,-415774019.11297303,-787074842.7215657,-567338003.3990129,-1399737215.5621047,375818513.15278256,2866150875.3319345,-71427574.25446469
