,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-935780391.4243307,-1498914079.7654588,-370484119.64871,-686151127.071411,66971472.430713356,3421987683.456607,2343409.280897355
1801-12-31,-936076041.4319825,-1499033922.9993546,-370432786.261643,-686033239.7959381,66948610.45568478,3423782381.9040303,837270.0128148401
1802-12-31,-936442403.5760282,-1499323682.1823854,-370413308.9362329,-685991284.2456876,66925080.76499146,3425576036.3230786,-323612.29243687587
1803-12-31,-936861001.2736578,-1499703067.221542,-370413123.1970837,-685996223.2334315,66898808.42482288,3427368661.7360845,-1273605.1588705203
1804-12-31,-937324604.4698768,-1500149737.3694186,-370427177.3200247,-686034416.1245452,66869321.02354668,3429165487.409002,-2067463.1975901704
1805-12-31,-937825418.4176549,-1500648995.8542483,-370452319.60189456,-686097604.7769389,66836908.31487277,3430956259.631503,-2730769.6226892937
1806-12-31,-938357434.6367226,-1501189407.9664004,-370486417.33889025,-686180352.980864,66801985.76822911,3432745784.8029013,-3287800.3893958447
1807-12-31,-938915916.5607164,-1501763219.032933,-370527937.99453855,-686278858.6858436,66764934.354315266,3434534299.940385,-3761580.319202532
1808-12-31,-939497388.9712536,-1502365116.5068765,-370575759.5685256,-686390375.2959359,66726065.99319488,3436326939.4972982,-4168119.508870309
1809-12-31,-940097321.050915,-1502989603.9248414,-370628860.88121676,-686512475.6909786,66685754.386367336,3438113583.7337537,-4512600.637629722
1810-12-31,-940743894.3608896,-1503670655.939131,-370689560.02255565,-686650344.3861051,66641967.585028395,3440138276.4942307,-4961802.37643222
1811-12-31,-941481758.791542,-1504455271.5256438,-370761871.30957294,-686813624.0274911,66591607.857316315,3442637665.8507094,-5644278.468476929
1812-12-31,-942273459.4811488,-1505296808.1132655,-370841922.9514777,-686993329.3118179,66537728.85265702,3445143616.164455,-6195312.467124048
1813-12-31,-943103017.0923543,-1506176971.6972716,-370927931.21112674,-687185498.3837187,66481481.65626584,3447643140.4662027,-6645800.52142033
1814-12-31,-943961472.6853462,-1507086250.8222144,-371018838.5222952,-687387756.7003814,66423478.04209724,3450141774.0714946,-7021271.771537554
1815-12-31,-944842589.0043542,-1508019898.9645827,-371113901.14635026,-687598436.448942,66364126.303273484,3452640178.02841,-7336699.058850329
1816-12-31,-945743475.411002,-1508974069.0415268,-371212648.38053316,-687816373.1454641,66303628.77544588,3455145161.087481,-7606539.363316004
1817-12-31,-946659381.5289608,-1509943014.8144858,-371314503.0040594,-688040228.1212641,66242266.09996013,3457643706.934134,-7831302.823943648
