,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-407572086.48492354,-581176430.6926736,-897950919.7475351,-1517873458.1135762,87020955.77904534,3316996561.8063726,564505.986465943
1801-12-31,-407894877.10068405,-581424713.5722867,-897804272.737277,-1517572584.6064513,86974529.87278467,3317358811.432105,380369.7548153326
1802-12-31,-408009076.471548,-581513980.5335201,-897735454.3242111,-1517483790.8960278,86945620.78034025,3317721136.822386,118944.06415568816
1803-12-31,-408100663.4270914,-581571668.3226285,-897712005.3332219,-1517484052.6260462,86918389.96222979,3318083578.5269256,-101869.6432126335
1804-12-31,-408188308.70733345,-581620048.1814027,-897713713.3001703,-1517526172.0743191,86891086.19624287,3318446942.498269,-260172.4023446868
1805-12-31,-408275072.6360719,-581666728.6125236,-897730702.5573175,-1517588982.549084,86863269.88861531,3318809667.651756,-382042.9762114688
1806-12-31,-408362780.3465106,-581715100.8485336,-897757807.0022424,-1517663082.1448083,86834984.2416752,3319172380.5328298,-478158.18555355724
1807-12-31,-408453699.17812085,-581766670.8096856,-897792191.5973147,-1517743326.6646912,86806610.12768996,3319535175.9505777,-556097.3475083404
1808-12-31,-408541488.87393284,-581820967.8086007,-897831290.3550574,-1517829202.0473313,86777315.89224851,3319898905.45611,-617653.5661711629
1809-12-31,-408637773.829661,-581878691.9196112,-897874360.5090567,-1517917112.3800404,86748462.67131418,3320261979.5625033,-668241.6183847724
1810-12-31,-408732221.1761345,-581941390.3753082,-897922155.2993306,-1518012299.495044,86717352.68642926,3320663820.3221083,-733791.4404110659
1811-12-31,-408843607.9137668,-582012386.5487981,-897976427.0643232,-1518115783.5692627,86684175.72412908,3321125033.7516284,-819357.0472046043
1812-12-31,-408955013.2069552,-582088074.4991788,-898034369.3898373,-1518226424.8058274,86649120.17402822,3321587423.2335343,-887400.0136658944
1813-12-31,-409072991.56763154,-582168184.6910032,-898095698.7060363,-1518340236.0629668,86613763.09614372,3322048836.229777,-939755.9077998943
1814-12-31,-409192730.6283951,-582250990.3444368,-898159132.8820204,-1518457549.0567338,86577772.69542724,3322510126.407077,-980422.0467100899
1815-12-31,-409308685.35452336,-582335999.1425018,-898224366.6818994,-1518577892.271376,86540801.80478024,3322971496.8908,-1014168.1080412117
1816-12-31,-409437020.5939658,-582423510.7525128,-898291664.8824184,-1518700524.059747,86504029.33771539,3323433948.3764687,-1046318.5034135524
1817-12-31,-409562812.97317815,-582511973.2592529,-898359806.6959257,-1518824760.761458,86466990.94112968,3323895485.3630414,-1064017.3024497908
1818-12-31,-409687699.9017247,-582602090.216606,-898428630.7778816,-1518949193.1016371,86429753.54590571,3324356902.578273,-1078416.7255465104
1819-12-31,-409816661.78681123,-582692177.0192814,-898498032.0403118,-1519074520.30177,86392637.72915095,3324818321.86966,-1084653.649218846
1820-12-31,-409939496.367305,-582779872.1077344,-898565165.7321863,-1519196551.5590878,86356884.49530184,3325239440.525716,-1065240.5077643767
1821-12-31,-410055442.20386755,-582862937.1142683,-898629126.8711128,-1519313368.8225303,86323207.62287879,3325608680.3048725,-1023920.5380992787
1822-12-31,-410166173.0169867,-582943119.8303765,-898691204.6195524,-1519427560.966586,86290302.10009825,3325977958.5466766,-992597.3203909241
1823-12-31,-410275755.79929805,-583021879.8038267,-898752205.5109195,-1519539200.8401213,86258026.75879234,3326347416.810698,-970155.4425338722
1824-12-31,-410384836.16764367,-583099727.7111142,-898812307.1913573,-1519649001.990704,86226195.27657992,3326717871.1776037,-954108.7794902257
1825-12-31,-410491425.4214149,-583176578.1614227,-898871546.3171434,-1519757913.5771613,86194498.10611498,3327087802.456088,-941341.9600899026
1826-12-31,-410596799.55591196,-583252770.6687421,-898930218.6481965,-1519866070.0723543,86162917.1476134,3327457757.4674244,-931687.9574433754
1827-12-31,-410702040.0619322,-583328642.1878281,-898988483.3039255,-1519973422.2668154,86131537.21164834,3327827871.7310567,-924201.2665548002
1828-12-31,-410806320.8677394,-583404119.6577804,-899046379.7895389,-1520080600.0441818,86100132.08767915,3328198978.634244,-919033.0705615106
1829-12-31,-410908694.14394647,-583479089.794086,-899103870.373261,-1520187929.5372171,86068542.5372234,3328569539.1186757,-914053.3620644829
1830-12-31,-481521280.3387517,-606596455.4661092,-899939143.6206836,-1640576262.9498181,86013937.90896928,3945519281.2546844,-388234479.02796924
1831-12-31,-519714484.5341301,-622756082.940285,-901227067.0348063,-1727705202.2399926,85911054.35589129,3945771934.3076525,-252287665.1035702
1832-12-31,-542647205.9988028,-632658924.1394032,-902623140.6094902,-1784202582.9062984,85748975.13743931,3946025207.274619,-165062141.00890577
1833-12-31,-557609501.5474706,-638984098.778347,-903964339.4081765,-1818780142.5158334,85538734.9973734,3946277738.4554086,-109615546.05416472
1834-12-31,-567492289.2462094,-643292855.2853837,-905189576.6913071,-1839516834.6134791,85301173.72359985,3946530199.4719987,-74470506.77348666
1835-12-31,-574120679.3502383,-646375813.9255819,-906280144.3437889,-1852026056.4520135,85057646.31898767,3946782538.373832,-51747599.07827566
1836-12-31,-578617051.7591505,-648645604.1009619,-907232712.3904474,-1859701499.3302603,84824064.86932153,3947035273.6318064,-36773317.72153988
1837-12-31,-581689280.3636833,-650355209.2216516,-908052312.106987,-1864518614.2866035,84611158.42019945,3947287491.915325,-26649282.035377376
1838-12-31,-583818176.7299514,-651660451.1217577,-908747822.983012,-1867621630.6064627,84423888.06172317,3947539477.378248,-19610044.26423596
1839-12-31,-585319335.209075,-652678498.2108548,-909332585.1294758,-1869680887.995233,84263217.07673532,3947791325.3832965,-14684934.740849562
1840-12-31,-586395290.741866,-653483879.5696903,-909823393.8197582,-1871092082.1432257,84124447.54785144,3948113450.432717,-11166608.757277424
1841-12-31,-587204111.664017,-654137592.3219817,-910240629.6690944,-1872109413.9258792,84000563.13962966,3948590860.6835284,-8683499.575043624
1842-12-31,-587818851.5027022,-654671644.370311,-910592692.2785374,-1872863825.4877856,83892891.40499943,3949068268.983189,-6844682.682821834
1843-12-31,-588293466.9616699,-655111837.180295,-910890075.7415975,-1873439944.1283052,83799218.11159253,3949545889.1519494,-5467321.661417183
1844-12-31,-588676766.2914659,-655479460.5055416,-911142306.0372863,-1873895771.3236127,83717432.63048965,3950024598.8497972,-4431902.787753523
1845-12-31,-588987180.6798731,-655790057.6364148,-911357833.5705174,-1874266164.58003,83644858.35216975,3950502686.188279,-3641036.1468221038
1846-12-31,-589247119.4422586,-656056397.6375418,-911543536.6861244,-1874575662.753816,83579686.82897311,3950980720.5771837,-3037568.197258606
1847-12-31,-589484846.0368395,-656285260.5048838,-911705534.4254348,-1874844410.5521755,83521365.42470819,3951458747.8992248,-2573769.1694610813
1848-12-31,-589690436.6064463,-656485995.2555106,-911848556.3178785,-1875082147.1600404,83467462.6223551,3951937830.649189,-2213011.0201434013
1849-12-31,-589876953.54539,-656667364.3630706,-911976871.2186844,-1875296560.0062227,83416917.24515283,3952416215.737677,-1940038.3884050604
1850-12-31,-590055086.4745498,-656835797.302497,-912095798.1196576,-1875497621.1242776,83367345.4452821,3952936308.8430285,-1749247.3297444137
1851-12-31,-590231072.2773068,-656996169.6666977,-912209249.226248,-1875692821.8100724,83317174.61602807,3953513845.252059,-1621515.446128363
1852-12-31,-590406075.940724,-657150680.3484094,-912317938.2480736,-1875882615.6284246,83267415.8276723,3954092286.78928,-1525477.4906430454
1853-12-31,-590571903.8807482,-657298586.8143904,-912422569.4819888,-1876066868.8943088,83217567.92931199,3954669603.7557297,-1450523.8665101985
1854-12-31,-713911357.7177763,-765629667.2830637,-973153946.9579092,-1886690974.53264,36088925.50363326,4879791105.764648,-550593863.3241906
1855-12-31,-778807545.3481017,-836180775.5347743,-1021049400.0932724,-1902141854.860055,9975917.218475223,4880367495.271866,-336903111.41234046
1856-12-31,-813264075.2380941,-872091465.8442332,-1056424171.1864054,-1917470076.5017953,-4492855.227931976,4880945212.41786,-208914561.7660247
1857-12-31,-832067657.0170206,-890642440.3615007,-1081387425.487219,-1930010090.0831335,-11810418.358572304,4881521172.032808,-131002619.5458417
1858-12-31,-842845021.625999,-900882185.9015753,-1098317880.2832317,-1939160115.5965564,-15755914.842790902,4882096589.676967,-82422156.39888111
1859-12-31,-849129533.8329003,-906863045.1603647,-1109375307.554141,-1945418063.1353521,-17998683.022809803,4882671472.953783,-52214737.827492744
1860-12-31,-852906271.5280423,-910516531.8126472,-1116426351.8433113,-1949562312.6462326,-19313057.320745945,4883217414.884985,-33466691.2152507
1861-12-31,-855222544.1787616,-912816493.0428233,-1120869678.6414204,-1952282000.264897,-20094921.883540094,4883714591.954837,-21780308.893007044
1862-12-31,-856677771.2970625,-914326228.1336318,-1123659233.6296875,-1954078698.0063798,-20571609.80601287,4884210844.023919,-14450673.762312587
1863-12-31,-857631884.815268,-915354419.008906,-1125424069.6940982,-1955297446.5983243,-20869538.99551952,4884706338.708788,-9836547.787131948
1864-12-31,-858274012.0706289,-916078825.2527667,-1126554106.0445876,-1956147044.55341,-21063108.239474714,4885202116.576369,-6876071.18812616
1865-12-31,-858723402.7678096,-916613511.3496361,-1127291675.5024664,-1956760576.5308702,-21195312.926341116,4885695909.661557,-4948735.295790529
1866-12-31,-859065225.4858648,-917018744.2793399,-1127786303.2497482,-1957224531.0454547,-21290103.771381676,4886188579.678242,-3681828.553495306
1867-12-31,-859334597.5387131,-917341768.3248315,-1128130105.4739323,-1957591867.0085669,-21362614.41485715,4886679969.756673,-2821630.605517628
1868-12-31,-859555133.8474491,-917608147.5004836,-1128378724.9985008,-1957893194.921812,-21422355.927607,4887171160.09451,-2228132.207109375
1869-12-31,-859744406.0288615,-917833087.9375509,-1128566819.2926757,-1958149276.593572,-21473900.026195526,4887660019.307069,-1804327.461002257
1870-12-31,-859926930.453397,-918037212.9672011,-1128721274.7822802,-1958381543.7161298,-21523291.13392061,4888203051.741506,-1520823.7838659782
1871-12-31,-860118586.7009711,-918237618.8541576,-1128858716.3891182,-1958604102.3315094,-21574017.339966238,4888816732.907731,-1343366.5778943356
