,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-1146174570.5186973,-1693002056.1221976,-607707225.0535716,-1288241152.1543849,242831106.62833053,4490978507.873952,1283154.7719744192
1801-12-31,-1146191628.0114143,-1693096404.080494,-607634253.149076,-1288186948.801038,242833611.89906836,4491886309.801534,375907.3346182074
1802-12-31,-1146397618.3360202,-1693299523.5899148,-607622884.7379518,-1288219119.6720068,242818474.8537105,4492794324.935381,-78175.54645056943
1803-12-31,-1146681811.4911804,-1693554215.1857324,-607638239.4423257,-1288286964.987774,242797210.52183992,4493702440.927595,-303065.51538207824
1804-12-31,-1147015560.2497091,-1693848007.5855017,-607670051.1371922,-1288374550.7636018,242772670.97598055,4494612877.546937,-456251.46479902096
1805-12-31,-1147367727.7675765,-1694157744.8491926,-607711720.9840586,-1288469969.105127,242747321.48276624,4495521558.589316,-541505.2070897861
1806-12-31,-1147730233.3559546,-1694478650.20835,-607759926.3306035,-1288569448.513288,242721454.59954903,4496430178.894562,-594871.1673264668
1807-12-31,-1148098486.6996782,-1694806589.7871041,-607812431.3996851,-1288670961.8593621,242695318.3004549,4497338718.4324465,-628566.4565727266
1808-12-31,-1148470623.8013403,-1695139723.4856086,-607867844.8395832,-1288773603.284526,242669000.99615937,4498249686.140702,-651050.1249065294
1809-12-31,-1148844319.3450508,-1695475408.3955057,-607925118.9810287,-1288876699.9063902,242642646.58865064,4499158870.293714,-664891.1504058084
1810-12-31,-1149240742.9475625,-1695836827.4937537,-607987742.5848398,-1288985605.5189774,242614626.1507694,4500167280.186618,-712386.8862123562
1811-12-31,-1149690164.4983,-1696246817.6483407,-608057300.5677842,-1289107678.746801,242582726.523355,4501332023.362473,-791774.971400526
1812-12-31,-1150158087.152658,-1696671198.9029927,-608130167.2010309,-1289234628.8514102,242549749.65314025,4502499416.124778,-833336.6192587792
1813-12-31,-1150633437.3660882,-1697101464.0714085,-608204939.6841702,-1289363585.8374152,242516426.2475565,4503664325.8123,-855196.0840319978
1814-12-31,-1151112447.5848444,-1697534904.0284061,-608280910.0797946,-1289493593.815538,242482945.89507097,4504828992.149839,-867833.3081753784
1815-12-31,-1151593361.2403502,-1697970229.6582074,-608357741.3380407,-1289624153.85511,242449389.0151703,4505993811.644353,-875415.0814284474
1816-12-31,-1152076017.8906324,-1698407266.4407222,-608435114.3761137,-1289755187.0178747,242415737.81821162,4507161265.531214,-881053.6350183882
1817-12-31,-1152559009.7914445,-1698844606.76454,-608512749.6386002,-1289886338.2222316,242382094.00895834,4508326237.771841,-883628.4054594943
1818-12-31,-1153041861.2282772,-1699282116.8305984,-608590631.2533746,-1290017465.1611748,242348469.0679778,4509491082.885059,-885120.6026558336
1819-12-31,-1153524920.4606252,-1699719869.3586552,-608668620.1120481,-1290148649.596631,242314841.18795732,4510655809.391703,-886241.9932044168
