,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-1689576648.570154,-2139436967.4754293,-824717130.5389825,-1393923301.4990544,153635.66399770975,6057695719.973084,-10111185.725333659
1801-12-31,-1691586662.085206,-2141100817.7433233,-824721981.0856228,-1393816146.4808168,63164.102867245674,6058119085.654416,-6835185.504281885
1802-12-31,-1692637165.2020855,-2141945636.1328664,-824719682.8472198,-1393751756.220584,7785.738120764494,6058540739.187398,-5413310.875782237
1803-12-31,-1693331728.3842793,-2142545593.22745,-824720080.2337911,-1393718441.8276706,-31649.79943946004,6058960012.765887,-4547696.867727726
1804-12-31,-1693832849.3063045,-2143014300.0315957,-824726076.4645971,-1393705645.7303293,-62668.77871236205,6059379571.271529,-3984607.1397941285
1805-12-31,-1694215356.9531164,-2143398019.999908,-824737403.4782281,-1393706448.3674414,-88837.00985911489,6059794505.357222,-3587857.93120719
1806-12-31,-1694533283.1954818,-2143737910.0745127,-824753810.6580828,-1393716477.7036288,-112477.10011065006,6060207532.005841,-3316462.0367811737
1807-12-31,-1694799778.5000825,-2144033823.4193618,-824774080.2087909,-1393732836.628234,-134321.18814840913,6060618275.49563,-3097572.624436282
1808-12-31,-1695038065.237389,-2144308370.523147,-824797889.3557943,-1393753551.9276252,-155233.1811697483,6061029586.929534,-2937185.702681143
1809-12-31,-1695253201.3785732,-2144561922.3352861,-824824495.6618874,-1393777144.5807886,-175341.17970496416,6061436007.011398,-2800720.2751115486
1810-12-31,-1695470844.4784808,-2144821712.524704,-824855656.6579021,-1393806544.0114853,-196655.16020816565,6061957906.896041,-2770146.07364502
1811-12-31,-1695727182.9615817,-2145123104.7318773,-824895788.3833303,-1393852343.7048378,-222938.75978392363,6062829315.103278,-2962746.593658304
1812-12-31,-1696004530.222621,-2145445456.8625724,-824941992.1462678,-1393907502.1291473,-251663.1580926478,6063703528.95823,-3108012.4790746863
1813-12-31,-1696293849.4000185,-2145779472.9455743,-824992757.2446688,-1393969186.2843645,-281823.55777412653,6064574570.80326,-3215090.2465273435
1814-12-31,-1696589623.7855494,-2146118902.4681141,-825047142.1983323,-1394035906.9196959,-312874.41583040357,6065444519.976573,-3295330.294156046
1815-12-31,-1696889616.4068153,-2146461324.4611511,-825104544.3404073,-1394106630.2878408,-344510.3105289638,6066314198.055192,-3357402.1566625144
1816-12-31,-1697194811.7165356,-2146809547.2916994,-825164621.5174383,-1394180695.0449584,-376685.89748206735,6067186361.019716,-3409142.9882517043
1817-12-31,-1697502987.286639,-2147160329.180734,-825226870.4091215,-1394257340.5170252,-409203.7398945689,6068054726.147606,-3446396.6829084093
1818-12-31,-1697814741.888432,-2147514332.9428854,-825291102.1910839,-1394336104.14181,-442020.1690329015,6068922845.577391,-3475398.0086617097
1819-12-31,-1698128180.3190198,-2147870615.5123897,-825356947.6532654,-1394416604.5930147,-475041.91988152266,6069790145.501879,-3495582.49836608
1820-12-31,-1698427451.4113784,-2148210259.542655,-825422070.2444631,-1394494317.5909874,-506554.48237270117,6070534751.164726,-3429385.769596418
1821-12-31,-1698630550.3510509,-2148445824.125815,-825475977.2936188,-1394541661.3762872,-528900.9832659662,6070583154.892374,-2915813.8884868626
1822-12-31,-1698789282.1020885,-2148638929.45383,-825523553.6505759,-1394572222.734412,-546999.2262243032,6070627659.543465,-2525669.4970293166
1823-12-31,-1698915854.8754625,-2148797999.5747724,-825566524.1210198,-1394590873.5999618,-562356.9298003316,6070666757.416706,-2206447.3184672697
1824-12-31,-1699020606.053393,-2148933372.928934,-825605981.0727534,-1394600293.0160325,-575851.8940918744,6070703334.616048,-1943656.2147769695
1825-12-31,-1699107046.37291,-2149048331.949699,-825642473.4917966,-1394601958.4445093,-587877.8551749885,6070730710.739058,-1716038.4209176204
1826-12-31,-1699181651.1675816,-2149150198.7131023,-825676667.1104782,-1394597160.3657076,-598861.0964321494,6070754024.338659,-1525348.2702325047
