,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-865764494.6383259,-1429507663.2685528,-537649282.9036404,-1142999411.9256992,252839571.92984757,3710501261.4620576,12503818.279504295
1801-12-31,-864993563.7987862,-1428849268.2996268,-537412183.7275805,-1142647852.13868,252900863.71338952,3710188178.0012393,10764363.991644597
1802-12-31,-864350526.4200063,-1428284182.301702,-537228730.7064974,-1142372366.3091521,252942897.79420638,3709872818.048967,9376999.561322678
1803-12-31,-863809215.8963716,-1427793034.1062212,-537078222.3084991,-1142143512.1368308,252974021.51375037,3709555075.9938745,8257083.132667788
1804-12-31,-863345481.8463011,-1427358209.7705147,-536950777.3317031,-1141947259.920021,252998211.2611405,3709235883.7368646,7334166.638949794
1805-12-31,-862941234.0324804,-1426967406.036035,-536840709.036453,-1141775189.3140953,253017710.5405894,3708912945.437577,6564095.2990865465
1806-12-31,-862583592.895184,-1426612311.9249651,-536744364.51640946,-1141621825.1616125,253033858.6641081,3708588082.1321692,5913186.161220237
1807-12-31,-862262631.866231,-1426286612.102724,-536659178.92009366,-1141483254.2379963,253047533.65516603,3708261042.5015297,5358598.124098739
1808-12-31,-861970955.6758624,-1425985590.9704916,-536583271.1903025,-1141356556.9969509,253059321.3291542,3707932446.423286,4882193.226761876
1809-12-31,-861702483.3611033,-1425705134.1732028,-536515175.475589,-1141239414.18527,253069664.3995557,3707600036.511636,4471867.73317259
1810-12-31,-861458374.2522664,-1425448479.5762389,-536454369.2038332,-1141131455.9100475,253078409.04789376,3707306646.112427,4088615.1693374612
1811-12-31,-861263324.7486583,-1425244284.8342528,-536403264.8031898,-1141039572.660187,253083635.6686964,3707252288.6232395,3596215.99099818
1812-12-31,-861098790.8820422,-1425070042.3947577,-536359612.2647622,-1140958275.1518068,253086927.87955636,3707198475.041304,3184656.523128731
1813-12-31,-860956481.1183755,-1424917642.7722173,-536322185.4478604,-1140884915.6780932,253088925.81039315,3707142818.7327113,2834151.3670482035
1814-12-31,-860831447.3462011,-1424782690.994575,-536290110.4454204,-1140817925.4315577,253089975.68806082,3707086669.716672,2531324.0472627208
1815-12-31,-860720114.2330024,-1424662148.5195286,-536262703.9867928,-1140756068.1471186,253090300.42017913,3707029880.274843,2267616.780933674
1816-12-31,-860619979.2420233,-1424553932.836675,-536239434.3522584,-1140698481.5835621,253090043.49017125,3706973788.0526953,2035604.8352078502
1817-12-31,-860528725.4689609,-1424455993.7455826,-536219792.79156756,-1140644335.0109892,253089337.72320643,3706915732.2651353,1832130.7360618417
1818-12-31,-860444857.2666991,-1424367008.3155756,-536203390.63465285,-1140593118.1092136,253088267.22379908,3706857238.470925,1651893.4050942387
1819-12-31,-860367092.7732241,-1424285820.8339345,-536189881.78968066,-1140544312.1356177,253086898.45974088,3706798133.7084084,1491718.819038074
1820-12-31,-860288693.0061219,-1424205069.1310716,-536178366.79703736,-1140496163.02562,253085757.31549186,3706695971.586119,1376656.2064616447
1821-12-31,-860131899.9510658,-1424042939.6405852,-536160182.4088555,-1140422793.3790047,253090231.33002508,3705981127.89747,1672548.7521105497
1822-12-31,-859935597.973177,-1423846568.0903807,-536138531.7606178,-1140336490.2262228,253097156.76288533,3705262044.132202,1881937.9050856195
