,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-339938576.5159737,-734018605.8550615,-674091390.3219116,-1567644458.9789197,349133554.49785286,2945898046.0142403,20496869.725613248
1801-12-31,-339064289.85169476,-733285211.1135145,-673596504.4344591,-1566960045.5073154,349213834.1089921,2946169883.41111,17385675.98738289
1802-12-31,-338331665.8104378,-732581592.5366529,-673229231.6236277,-1566476068.454695,349267556.68698716,2946441558.4612937,14793817.091001363
1803-12-31,-337759851.3106074,-731968400.1057072,-672940568.9805572,-1566115975.3699408,349304085.1887263,2946713093.20799,12665619.443660118
1804-12-31,-337317415.1473529,-731440722.7895015,-672706800.5505824,-1565840709.4254067,349328965.6825346,2946985255.4943743,10904412.246204061
1805-12-31,-336975692.5501989,-730987909.8711845,-672514185.4439034,-1565626453.8106964,349345627.76135296,2947256508.665122,9426704.974677991
1806-12-31,-336712973.8764483,-730599770.6140901,-672353834.1675526,-1565457738.4321861,349356255.01159084,2947527571.1008224,8174912.035436867
1807-12-31,-336512942.26626503,-730267431.4175761,-672219513.535555,-1565323898.339061,349362344.12364376,2947798466.1300535,7105794.922021121
1808-12-31,-336363318.40028965,-729983446.7163368,-672106633.0995957,-1565217328.6703305,349364953.6134394,2948070004.7911463,6185830.738313663
1809-12-31,-336254496.1167397,-729741356.9154543,-672011639.3773736,-1565132355.9503632,349364893.88138443,2948340627.7653775,5390067.283468466
1810-12-31,-336183002.4937399,-729539885.133418,-671932481.9817307,-1565066366.0628474,349362200.67305905,2948647455.5099554,4674098.733400148
1811-12-31,-336149138.75795126,-729380949.4085585,-671868031.7017064,-1565018621.1603296,349356574.60089684,2949027106.437561,4000407.923331553
1812-12-31,-336144471.7877387,-729255620.1239396,-671815646.2875874,-1564984673.7775493,349349067.24182093,2949407772.7777247,3415584.934033528
1813-12-31,-336163349.2359774,-729158444.9110191,-671773495.8122128,-1564961788.0139954,349340212.86420214,2949787460.9473104,2905513.0573984906
1814-12-31,-336201654.34026414,-729085559.6506536,-671740152.8739071,-1564948024.7474396,349330337.78174317,2950167021.549679,2457759.5358183244
1815-12-31,-336256143.84320277,-729033868.55135,-671714433.9425135,-1564941886.2721047,349319671.7606813,2950546544.2847896,2063054.4138899469
1816-12-31,-336324319.690599,-729000915.6613531,-671695362.702497,-1564942230.2146091,349308369.8332684,2950927073.0005574,1713187.2944790726
1817-12-31,-336403903.8285342,-728984343.3065275,-671682059.5892053,-1564948037.2648466,349296583.88687855,2951306627.1409326,1403487.4776417057
1818-12-31,-336493161.86166155,-728982303.09698,-671673803.1157132,-1564958537.0617068,349284410.7853317,2951686051.680388,1127982.3354328033
