,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,3991062.42192208,-602224912.6088364,-1061917848.6989241,-2595853362.95891,704400305.2963423,3540417753.7270203,11018443.696352297
1801-12-31,5281487.735836867,-600795495.3315438,-1061300543.0991807,-2595027366.580801,704488487.50248,3540771937.4135547,6485781.628516754
1802-12-31,5892769.1803986095,-599921793.2228676,-1060987199.6247997,-2594650122.3277626,704516363.6103427,3541125578.2677636,3970525.112589164
1803-12-31,6158023.394110899,-599401587.8499594,-1060815606.3139255,-2594460308.7207613,704521077.1081764,3541478731.9840016,2485860.265919257
1804-12-31,6244539.268997505,-599097703.0845847,-1060722155.7751833,-2594363149.319712,704515877.550092,3541832632.9637384,1565940.3174305672
1805-12-31,6235610.732122704,-598930204.0487956,-1060674387.4449596,-2594315897.5432105,704506306.4122498,3542184725.2441697,976983.3137428043
1806-12-31,6173204.462969106,-598851878.4384041,-1060654547.0172856,-2594297951.1095276,704494677.1545454,3542536323.610854,588031.3049052389
1807-12-31,6079903.9495647885,-598833257.2859256,-1060652202.1274799,-2594298211.638886,704482044.3272941,3542887410.474144,325197.9892017604
1808-12-31,5967982.822181784,-598855738.3635323,-1060661078.2229329,-2594310449.5272193,704468879.8088621,3543239224.4131856,143639.4864612664
1809-12-31,5843909.22854555,-598907414.1403373,-1060677283.3275406,-2594331258.649843,704455495.7913654,3543589231.6559157,13271.834576036432
1810-12-31,5701388.031906214,-598990782.1638469,-1060700294.6322434,-2594361801.577229,704440560.4126642,3543996263.2571955,-96798.85565759375
1811-12-31,5522122.895964164,-599120518.2299387,-1060732591.2441888,-2594408855.9896684,704422063.7500556,3544537102.398637,-224527.8273346404
1812-12-31,5327006.542205621,-599271751.3402385,-1060769638.1455059,-2594462983.0813675,704402633.297782,3545079392.0610085,-304105.85039364774
1813-12-31,5124042.317644481,-599435579.1569228,-1060809564.1075413,-2594521022.6469564,704382889.8772558,3545620167.0703306,-356240.8572762098
1814-12-31,4912661.071985714,-599611057.9125087,-1060850937.9400222,-2594582331.4126177,704362387.6020904,3546160620.022317,-394696.01738754683
1815-12-31,4701437.995381884,-599789845.4289699,-1060893857.0237212,-2594645031.7058516,704342201.0973835,3546700907.172387,-417015.3159568778
1816-12-31,4489311.488835026,-599972274.8240708,-1060937713.8381631,-2594708676.349379,704322100.0702305,3547242754.1828027,-434805.9468340926
1817-12-31,4280755.877958704,-600154321.4540836,-1060982634.2077935,-2594772227.2407675,704302709.0129294,3547782980.4745197,-446296.93798278406
1818-12-31,4064506.3011842854,-600346159.3604991,-1061026900.2296394,-2594837631.5886645,704281434.0689161,3548322914.1249933,-452370.84026078635
1819-12-31,3853909.1189182587,-600530567.7853278,-1061072017.3514453,-2594902523.569524,704262066.1675906,3548862730.593055,-460723.61577851936
1820-12-31,3651928.329341419,-600710451.8793554,-1061114781.1081312,-2594963343.236624,704242798.40073,3549342631.124969,-443959.59958103567
1821-12-31,3506128.316970695,-600832973.083583,-1061148019.7101057,-2595000854.0676093,704230159.6247058,3549599713.5924387,-346594.3529541906
1822-12-31,3379264.906875562,-600940668.5414264,-1061177394.0776528,-2595031683.667771,704218303.6630412,3549855852.5381093,-294252.33389008365
1823-12-31,3261646.5528896153,-601040351.2604077,-1061204636.112507,-2595059329.8199825,704206810.815367,3550110550.3873725,-264674.4715547469
1824-12-31,3148768.2926707454,-601135657.3772162,-1061230666.8631895,-2595085312.648695,704195466.7724321,3550365250.60559,-247647.44775673677
1825-12-31,3039091.825092718,-601227866.9398559,-1061255890.1787496,-2595110098.826541,704184247.2874479,3550617198.2180176,-236427.09195978925
1826-12-31,2931300.982145462,-601318206.8902485,-1061280610.2935705,-2595134096.247986,704173090.2399672,3550867984.240492,-229254.46725206682
1827-12-31,2824822.2315783985,-601407222.9233903,-1061305008.4268938,-2595157553.1839767,704161978.9234221,3551117544.7469497,-224387.76000137036
1828-12-31,2719045.708353881,-601495511.3129392,-1061329228.3385526,-2595180663.8459263,704150874.0574181,3551366942.5724726,-221320.76890456118
1829-12-31,2614317.6074408293,-601582744.7933997,-1061353254.1584467,-2595203279.7459526,704139830.3129876,3551613592.082455,-218308.4411636879
1830-12-31,-33256573.346588597,-619843584.5194174,-1061376676.5361668,-2622849248.924401,704130353.4530373,3744073356.888282,-109223367.7779411
1831-12-31,-54789522.4555883,-630510775.3867441,-1061402862.4136798,-2638238201.043805,704119989.242769,3744341254.5369034,-62568100.73044566
1832-12-31,-66765359.4502337,-636836637.1044617,-1061431079.8554987,-2646619422.580422,704109320.5502286,3744610274.1231356,-36511328.648063704
1833-12-31,-73489436.80932233,-640702530.1644223,-1061460729.1994363,-2651246891.0939765,704098593.6063784,3744878822.001809,-21749837.671846263
1834-12-31,-77327486.5468247,-643120681.0881944,-1061491487.8224921,-2653876733.042551,704087918.017777,3745147273.0381093,-13215169.987181993
1835-12-31,-79567174.95705356,-644667545.3272326,-1061522846.6312394,-2655415218.1366787,704077240.2458303,3745416020.1230006,-8196597.329403284
1836-12-31,-80906862.28503177,-645678706.3241079,-1061554051.4057661,-2656341279.3892803,704066869.5318129,3745685728.6061845,-5188061.991705793
1837-12-31,-81736133.69125468,-646360361.1561952,-1061585382.9025086,-2656914167.0304785,704056233.4611385,3745954967.7022386,-3363283.767902101
1838-12-31,-82271012.49970187,-646836912.3993682,-1061616603.4694556,-2657278236.8245707,704045262.8019305,3746224229.6548934,-2237722.6755258036
1839-12-31,-82631839.33638711,-647180631.5897427,-1061646939.3079562,-2657516071.259757,704034793.7629871,3746493588.2647295,-1534330.1037094244
1840-12-31,-82914401.15610881,-647463621.0724708,-1061680873.6182216,-2657685423.7156444,704021777.0939138,3746867601.6787744,-1132713.8967527652
1841-12-31,-83127113.58841354,-647675735.7637523,-1061711446.4665895,-2657793534.0601273,704008899.2647837,3747128972.6214356,-818732.8092459106
1842-12-31,-83299163.57813762,-647846194.5456009,-1061740387.4831431,-2657867856.0897717,703996139.6575544,3747388589.8720365,-616267.5546925691
1843-12-31,-83446748.83460331,-647989552.4195322,-1061768375.2298212,-2657921589.4152126,703983518.4612393,3747645794.9043045,-484395.28008269955
1844-12-31,-83580071.71754324,-648114508.8667604,-1061794942.6214105,-2657961076.2745714,703970513.3848648,3747902217.5312095,-391565.34516876406
1845-12-31,-83703226.50872535,-648227244.5294344,-1061821458.2523057,-2657993351.8625183,703957941.0613651,3748154078.270035,-336183.2612322933
1846-12-31,-83820445.72036375,-648332068.8410689,-1061847757.6034069,-2658020507.5432167,703945518.0812628,3748404154.828333,-299507.1215423199
1847-12-31,-83934000.42647864,-648431331.6920376,-1061873915.1110212,-2658044121.56907,703933156.4802974,3748651787.7699223,-274233.64283571695
1848-12-31,-84045404.72455706,-648526822.565762,-1061900010.3023673,-2658065340.275321,703920796.7885554,3748898547.9703484,-256711.6701740194
1849-12-31,-84154569.6670017,-648618720.45309,-1061925926.4926105,-2658084570.007068,703908519.204731,3749140824.037812,-242613.0196869319
1850-12-31,-84276618.65994683,-648721605.3199819,-1061954141.2193058,-2658107509.4617915,703894719.3293267,3749443411.045097,-257077.57940427394
