,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-680857245.3242522,-1150915350.5873156,-432354618.72622436,-898429340.3005894,173349445.12782985,2977752600.8325267,11412675.573685508
1801-12-31,-680524607.1272113,-1150576420.3224242,-432159889.2466082,-898144255.862118,173380391.64130336,2978635326.9413905,9358663.311412085
1802-12-31,-680262452.6375182,-1150304027.8879662,-432019271.4717853,-897955990.1908331,173397544.7386318,2979517928.803182,7601388.517672971
1803-12-31,-680098627.7292544,-1150122979.8412702,-431912652.5392311,-897827565.3784899,173404968.5437932,2980400405.248697,6136285.390957153
1804-12-31,-680020629.5424547,-1150018286.6223893,-431830483.1629318,-897741396.2469988,173405337.99459994,2981285036.9895496,4904048.914086468
1805-12-31,-680013084.7270958,-1149975143.6682277,-431767060.4730791,-897686930.7199235,173400514.38075784,2982167455.662016,3861070.552838612
1806-12-31,-680063169.4920216,-1149982179.9682994,-431718658.35333925,-897657248.444708,173391753.3164929,2983049549.7024865,2969480.457403792
1807-12-31,-680160521.7305372,-1150030624.6505122,-431682635.30080116,-897647424.9547491,173379942.7958531,2983931510.7700353,2201632.205969129
1808-12-31,-680297240.0969049,-1150114194.2004423,-431657073.69059986,-897653859.5313604,173365695.50406915,2984815628.5800195,1532505.5029740464
1809-12-31,-680466149.6243031,-1150226770.5972378,-431640399.7402655,-897673626.5289984,173349539.05184427,2985697518.993613,953469.1455144428
1810-12-31,-680673033.3605999,-1150376837.8148482,-431632943.9126671,-897707813.7108371,173330679.8706987,2986683806.9157567,372097.51421263814
1811-12-31,-680928673.9684439,-1150577169.4283924,-431635660.4390744,-897758854.7913574,173307946.6822443,2987852778.3597226,-261645.61431608512
1812-12-31,-681220081.1599435,-1150811843.053845,-431646268.12575936,-897822010.2856092,173282908.93014342,2989024677.797802,-805878.7150123796
1813-12-31,-681539421.3603892,-1151072563.7565613,-431663511.81763065,-897894730.1728379,173256263.97032422,2990193835.5148797,-1275889.9948492628
1814-12-31,-681881591.4039276,-1151354624.6086788,-431686568.5635272,-897975383.2436187,173228381.4623068,2991362648.7866335,-1687112.4242548328
1815-12-31,-682243107.0341426,-1151655092.3569746,-431714809.3493737,-898062756.1453775,173199469.40905613,2992531405.4628515,-2049298.538939386
1816-12-31,-682620141.8872497,-1151970179.370213,-431747633.35252964,-898155758.985547,173169838.40670964,2993703085.327234,-2370342.1653081393
1817-12-31,-683010425.3256317,-1152298479.1631975,-431784597.3898616,-898253565.4784416,173139558.42441037,2994872006.427344,-2654581.6830725023
1818-12-31,-683412104.027204,-1152638527.3933866,-431825311.3442865,-898355513.168105,173108716.55991492,2996040575.732547,-2907687.6985053257
1819-12-31,-683823116.8462777,-1152988221.52831,-431869380.0727732,-898460922.4633325,173077478.53403878,2997209070.6454067,-3133431.6904598693
1820-12-31,-684230811.8906872,-1153335255.775165,-431914960.6488717,-898565964.8894254,173047043.63281876,2998268560.4260936,-3257978.05048192
1821-12-31,-684615294.8610582,-1153657379.4324226,-431959377.8231388,-898664789.5161963,173019231.93728718,2999114090.986372,-3225366.167822349
1822-12-31,-684987041.2070928,-1153968273.6052022,-432004125.04462117,-898761039.8055798,172992557.86294037,2999959133.541213,-3219948.2727808496
1823-12-31,-685350518.0557963,-1154273583.1735067,-432049570.21561927,-898855842.5744908,172966529.22404346,3000803824.9823685,-3229616.773414526
1824-12-31,-685708439.2462391,-1154576276.909369,-432095847.0175817,-898949771.5526232,172940891.986319,3001650402.088368,-3249735.2383405217
1825-12-31,-686062080.7869031,-1154877440.4173996,-432142923.9219956,-899043009.2172874,172915548.701051,3002494504.522238,-3273358.256123827
1826-12-31,-686412587.2874881,-1155178001.8901935,-432190788.04636526,-899135751.7879391,172890412.46482277,3003338104.4889736,-3300116.817781787
1827-12-31,-686761044.3140891,-1155478999.6700103,-432239427.7605536,-899228197.529082,172865375.70987555,3004181321.2153544,-3329050.8744503064
1828-12-31,-687107612.9272978,-1155779928.4499292,-432288773.43200254,-899320323.0980446,172840498.37288052,3005026401.2656894,-3358904.1991404695
1829-12-31,-687452850.5311128,-1156081339.9448912,-432338780.27535754,-899412216.4224279,172815703.43518865,3005868976.25839,-3388082.2692838795
1830-12-31,-726134095.9700305,-1183352253.7368016,-432388012.8553673,-910334359.8647454,172792045.46832925,3442016354.1061254,-361409450.68397087
1831-12-31,-767625023.0530642,-1203045078.3885221,-432435261.0428047,-920487112.2715226,172770534.18788707,3442638364.371253,-290853990.0673096
1832-12-31,-802567009.7918218,-1217251738.790038,-432481657.98759913,-930581276.543164,172750030.42817742,3443261910.587888,-232362870.67594194
1833-12-31,-829106750.1298032,-1227123596.2032838,-432527526.510264,-940091915.6002655,172730167.67796195,3443883906.5272055,-187146960.50728095
1834-12-31,-848943742.9069748,-1234121564.6715283,-432573031.8192403,-948706581.9581137,172710742.0744897,3444505658.0817246,-152367324.94141024
1835-12-31,-863874793.3534477,-1239323218.1191351,-432618263.48789406,-956325892.8920448,172691630.10951996,3445127318.6269207,-125262784.91674829
