,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-1248086448.8057246,-2603100974.9390926,-942822321.0440265,-2148172251.8574924,630962603.7011089,6306377484.175108,4699987.618115329
1801-12-31,-1247191616.2379558,-2602063305.0795074,-942577464.0818053,-2147830027.3307123,631011948.9307374,6306538765.326045,2055118.0839296577
1802-12-31,-1246915449.6540227,-2601658634.9023438,-942474959.1010357,-2147706120.1441865,631022441.1185793,6306699163.030724,1009583.190941133
1803-12-31,-1246839714.2746718,-2601483234.0517826,-942427933.2470968,-2147657905.3980227,631022655.180123,6306859476.507656,516375.5602083842
1804-12-31,-1246842627.3841724,-2601415922.2024055,-942407410.2571278,-2147640808.859353,631019523.6597698,6307019626.9881315,259846.41874148615
1805-12-31,-1246878395.5317216,-2601405160.790372,-942400980.2976426,-2147637727.294055,631015154.715028,6307178884.841019,118829.7385094123
1806-12-31,-1246928212.2670794,-2601425179.641412,-942402068.4457551,-2147640878.963604,631010372.1684494,6307337602.356651,39575.69588303681
1807-12-31,-1246984305.996287,-2601462513.2354264,-942407166.0893475,-2147646956.108036,631005445.895946,6307495496.471623,-5966.566996328795
1808-12-31,-1247047369.28378,-2601513422.354796,-942414230.3414519,-2147653957.13484,631000172.3231169,6307653662.715765,-36600.942452038675
1809-12-31,-1247108753.5145288,-2601567791.5316305,-942422638.1231649,-2147662337.7860227,630995096.376807,6307810703.954458,-49806.97701386505
1810-12-31,-1247181222.012123,-2601635943.804837,-942432898.9676793,-2147673577.9575133,630989356.5043927,6308001112.644885,-67770.25285437785
1811-12-31,-1247285742.1281416,-2601737170.994507,-942447322.1763222,-2147692899.9310284,630981698.4927193,6308283533.183533,-102578.21401516283
1812-12-31,-1247397089.1621304,-2601846150.061638,-942463406.5408368,-2147714420.946605,630973725.4697962,6308566519.969951,-118735.2519909952
1813-12-31,-1247510284.6803546,-2601958474.5099497,-942480349.2919989,-2147736729.681291,630965685.3545525,6308848293.409828,-127273.96538203843
1814-12-31,-1247624289.1077158,-2602072783.6390047,-942497866.9752326,-2147759411.941427,630957628.927096,6309130164.62119,-132296.37185706795
1815-12-31,-1247738530.0680766,-2602188092.1790304,-942515669.9712739,-2147782337.7834888,630949569.1829493,6309411826.478205,-135360.15811265836
1816-12-31,-1247853129.3551075,-2602304291.9711742,-942533602.6912928,-2147805257.7179604,630941491.9805676,6309693782.57046,-137310.97863128388
1817-12-31,-1247967467.2312965,-2602420724.624658,-942551689.8722296,-2147828194.1649156,630933429.0497108,6309974905.441198,-138415.26728477242
1818-12-31,-1248081693.876034,-2602537464.602092,-942569906.4359798,-2147851147.1595597,630925376.6028926,6310256071.058575,-139203.7988278343
1819-12-31,-1248194474.2592237,-2602653885.6940613,-942588476.0492169,-2147874403.0277104,630917539.2670457,6310536711.400924,-142623.16690404207
1820-12-31,-1248298426.8378997,-2602760645.794594,-942605568.3365338,-2147894536.9857516,630910036.4259638,6310782124.720413,-129476.16679927327
1821-12-31,-1248342242.4899857,-2602809978.875826,-942615743.8143737,-2147898568.9321184,630905929.46605,6310855980.135735,-77520.60488082383
1822-12-31,-1248377192.2763543,-2602850735.29766,-942624091.3128402,-2147899362.4537716,630902226.0765085,6310928946.861288,-61088.28656008066
1823-12-31,-1248409106.5235677,-2602887899.1954765,-942631634.7911897,-2147898856.9344687,630898628.8188618,6311000608.528539,-53326.59530873399
1824-12-31,-1248439502.199665,-2602923377.856303,-942638717.7239156,-2147897779.0573883,630895060.5926553,6311071659.27682,-49289.76376539263
1825-12-31,-1248468686.018346,-2602957169.5987387,-942645541.8817405,-2147896175.8211813,630891534.5896775,6311140317.217825,-46556.00327550553
1826-12-31,-1248497127.9763024,-2602990117.2785854,-942652173.9904908,-2147894291.3351097,630888028.9268459,6311207911.427081,-44812.65872474178
1827-12-31,-1248524986.568189,-2603022302.3413143,-942658710.3284835,-2147892192.257247,630884546.1395069,6311274356.053606,-43489.54003991878
1828-12-31,-1248552347.7307582,-2603053975.2256994,-942665158.5473126,-2147889893.1254234,630881071.3150123,6311340114.544874,-42694.22005852846
1829-12-31,-1248578800.3980455,-2603084764.5664964,-942671487.6380087,-2147887301.4176493,630877634.9567719,6311403388.01095,-41633.46369601394
1830-12-31,-1314966013.3306088,-2638829608.417806,-942678483.8599484,-2172341000.650296,630874802.127865,6512833309.521654,-72798496.40202333
1831-12-31,-1339343520.6349063,-2649303242.198617,-942688216.1607683,-2183889548.806685,630870925.3143182,6512961403.939228,-27813873.900856253
1832-12-31,-1347921593.148261,-2652954412.9336615,-942698732.568114,-2188963377.9265504,630866882.2355232,6513089761.443815,-11098503.926610572
1833-12-31,-1351146555.1312966,-2654361244.8814116,-942709603.7296149,-2191141002.221369,630862810.438013,6513217843.708108,-4593228.309579486
1834-12-31,-1352422991.404718,-2654947726.359145,-942720539.5169684,-2192076926.9916663,630858741.5370653,6513345673.94395,-1975762.2960905547
1835-12-31,-1352956229.7687364,-2655228600.318383,-942731568.9806018,-2192483982.002958,630854461.0170891,6513473368.916161,-898215.493037606
1836-12-31,-1353201617.3367088,-2655385395.95015,-942742469.9267497,-2192664563.101509,630850435.7800359,6513601301.151367,-441419.0928023605
1837-12-31,-1353334019.811797,-2655488655.007017,-942753143.8910493,-2192747668.4542885,630846415.596853,6513728676.065512,-239932.8215965458
1838-12-31,-1353417251.421869,-2655569109.4838414,-942763955.2868598,-2192788111.6786437,630842315.8971384,6513855757.11238,-150330.23727138698
1839-12-31,-1353480941.08672,-2655638535.00066,-942774584.4960537,-2192809548.963825,630838113.4458545,6513982390.916701,-107926.18869105398
1840-12-31,-1353554750.1072881,-2655721218.1146116,-942787048.6566148,-2192827706.347308,630832789.1261336,6514170891.76358,-104590.9917919755
1841-12-31,-1353573498.3421426,-2655753257.150129,-942793348.1048044,-2192824155.614902,630829382.6099137,6514200573.85785,-53227.0812306555
1842-12-31,-1353587535.963614,-2655778843.729225,-942798707.7000177,-2192816378.811421,630826009.1016357,6514227676.935668,-42907.92761284918
1843-12-31,-1353599546.739932,-2655801279.503118,-942803852.4934313,-2192806748.6089077,630822644.1592845,6514252412.382268,-37377.373581013126
1844-12-31,-1353610203.4051147,-2655821714.8482046,-942808929.6694297,-2192796140.298653,630819291.6436663,6514275194.840089,-33609.52785869426
1845-12-31,-1353619040.305374,-2655839691.7399235,-942813898.9833397,-2192784657.921455,630816005.1545417,6514293453.630621,-30184.547296974673
1846-12-31,-1353626627.303409,-2655856146.5380936,-942818726.6320107,-2192772656.902398,630812766.0979109,6514309544.559706,-27650.513413901346
1847-12-31,-1353632948.6395857,-2655871007.901352,-942823455.4801246,-2192760139.928167,630809581.8778723,6514322776.781184,-25463.05468704676
1848-12-31,-1353638164.3941827,-2655884575.379568,-942828088.8663669,-2192747191.042996,630806438.2748363,6514333474.725776,-23540.30381526932
1849-12-31,-1353641596.150512,-2655896303.3615084,-942832503.780024,-2192733635.7222824,630803377.5297576,6514339559.587003,-21392.938726778673
1850-12-31,-1353656845.116085,-2655918976.979081,-942838514.9217998,-2192722357.4748964,630799571.953937,6514379950.7169285,-31677.055528440833
1851-12-31,-1353717551.8888674,-2655986823.3428016,-942849900.2609831,-2192722632.3100452,630793099.8332033,6514564430.522928,-70146.40433491058
1852-12-31,-1353786686.482177,-2656063148.200927,-942862951.1116823,-2192725838.116952,630786224.2061901,6514747628.289757,-84592.89479046655
1853-12-31,-1353856833.6166468,-2656141170.0886135,-942876580.2910903,-2192729677.183253,630779324.6553855,6514925890.454081,-90047.33124358463
1854-12-31,-1424958104.892235,-2751131386.78294,-953972800.0174017,-2192752299.509443,621496589.4752579,6817077119.266501,-112554111.80648667
1855-12-31,-1449851566.9830894,-2783516817.6658583,-959452960.705684,-2192774676.9061394,619332082.3420169,6817249966.747483,-49577601.91057847
1856-12-31,-1459762758.397944,-2796759088.1199265,-962406933.98584,-2192790070.1908236,618652621.3096242,6817420629.618629,-23678866.20228919
1857-12-31,-1464072144.6374016,-2802752477.412878,-964049071.6224813,-2192799665.5919642,618414408.890834,6817586032.610699,-11981660.745054474
1858-12-31,-1466095919.857021,-2805677317.153888,-964981914.2716672,-2192805747.1269865,618322075.2655905,6817748205.642924,-6329911.828003897
