,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-1337106014.7230983,-1788675183.5399997,-738667289.7821581,-1393204485.949,18901389.5017052,5250573412.565033,-11725698.85109305
1801-12-31,-1338836856.4687858,-1790545767.4872215,-738711611.1679087,-1393443217.4406083,18844338.07737553,5250801283.918334,-7949574.4400436245
1802-12-31,-1339414676.7688437,-1791289046.1059396,-738760360.6006477,-1393595813.7240796,18805822.538673848,5251028619.80233,-6706951.6492871
1803-12-31,-1339820018.7176888,-1791806470.9404411,-738809352.8609525,-1393725037.2368793,18775299.99342063,5251255709.571389,-5810647.044185194
1804-12-31,-1340134448.643933,-1792211660.7026563,-738857788.4547116,-1393836532.2871995,18749449.34619841,5251483490.906662,-5128341.384782546
1805-12-31,-1340404176.5255418,-1792552614.2844048,-738905040.6729863,-1393936371.69753,18726823.835480154,5251710356.070326,-4592623.1533086095
1806-12-31,-1340627922.9990697,-1792846524.2339032,-738951177.1331303,-1394025643.5266602,18706647.943136394,5251936701.036978,-4162212.978773409
1807-12-31,-1340814907.3577218,-1793096571.7771628,-738996032.4883182,-1394105330.752466,18688352.846123695,5252163180.666807,-3789402.1222600313
1808-12-31,-1340978908.7644107,-1793321665.0855935,-739039664.843769,-1394178202.9184167,18671497.802938163,5252389882.139367,-3484950.270581927
1809-12-31,-1341140991.8693116,-1793533947.2738256,-739081843.3753394,-1394248300.0912638,18655829.67463851,5252615804.309781,-3235297.3190238546
1810-12-31,-1341287313.4001498,-1793729799.7778132,-739123330.1571658,-1394315402.8516104,18640615.298193008,5252874986.029379,-3034746.1196350334
1811-12-31,-1341434335.9552224,-1793922731.9789894,-739165288.6561915,-1394383461.382766,18624898.663217604,5253208090.104377,-2901208.016132584
1812-12-31,-1341577604.7598975,-1794107821.1264071,-739207174.9231013,-1394451209.2009215,18609158.963540524,5253541905.471297,-2778280.7561004744
1813-12-31,-1341719346.001786,-1794288318.0381787,-739248873.0673431,-1394518670.2651803,18593512.170203537,5253874956.047744,-2669910.100116692
1814-12-31,-1341849455.1383305,-1794455712.50389,-739290394.7833471,-1394584120.929112,18578045.197899282,5254207721.562662,-2556613.6716647865
1815-12-31,-1341992213.9673932,-1794627845.5359316,-739331426.9764994,-1394650704.5592864,18562618.962668985,5254540573.363937,-2476098.7989352127
1816-12-31,-1342113992.9161866,-1794782403.6854634,-739372141.4565798,-1394714464.7787912,18547285.51214063,5254874252.585002,-2375309.6955357636
1817-12-31,-1342258524.8896239,-1794949232.4222317,-739412453.8731436,-1394780088.8872004,18532111.669028282,5255207044.40303,-2313879.503457743
1818-12-31,-1342390724.828692,-1795105276.4790432,-739452463.2525809,-1394844195.8153553,18517037.76245436,5255539686.948899,-2241032.170453767
1819-12-31,-1342523281.745132,-1795257843.5248997,-739492112.1439179,-1394907771.5512052,18502011.137969255,5255872138.41274,-2173949.5203114967
