,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-920381072.9881994,-1235610798.8462408,-306425184.5312967,-549954203.6579133,-3550565.682546906,3028851111.7369614,-12747105.340205474
1801-12-31,-921552059.9752885,-1237348903.226667,-306540717.34404254,-550250255.6890275,-3586387.939440772,3029028067.792146,-9328174.120713206
1802-12-31,-922085377.4467139,-1238085306.794674,-306649190.39450425,-550425200.9789242,-3610245.2462819293,3029204900.709899,-8160148.812407187
1803-12-31,-922451984.5408871,-1238588857.6229537,-306745988.4118216,-550558808.4125011,-3629304.0950255245,3029381599.6992164,-7267435.753673522
1804-12-31,-922730712.2189304,-1238985476.0066335,-306831214.1356216,-550665692.7026756,-3645435.194192022,3029558708.270403,-6584507.785827427
1805-12-31,-922953507.4326171,-1239315145.8759348,-306905777.93652236,-550754754.9197968,-3659461.823832579,3029735184.139803,-6032453.420679056
1806-12-31,-923139238.6308938,-1239597906.6262712,-306970940.6490428,-550831696.5733211,-3671862.039971918,3029911502.8213263,-5574310.577817279
1807-12-31,-923310481.2812301,-1239865929.1824944,-307028499.7965431,-550901590.8464375,-3683112.9686344564,3030087697.4825845,-5213290.09005047
1808-12-31,-923458786.8020657,-1240103169.0447931,-307079845.6031355,-550965368.4723042,-3693416.2463678047,3030264286.4586062,-4886797.829996058
1809-12-31,-923589158.6518424,-1240316503.043156,-307125913.39003074,-551024363.0274467,-3702936.52631294,3030440237.4575768,-4595588.158657833
1810-12-31,-923710903.3948612,-1240519033.493256,-307167880.08829385,-551080528.3096067,-3712135.340937458,3030640354.4115624,-4353654.875387081
1811-12-31,-923840298.3223821,-1240732125.3365867,-307207143.6316245,-551136903.6355796,-3721609.168451041,3030890523.508133,-4178803.4684870634
1812-12-31,-923964915.4693528,-1240934900.414106,-307244002.30891037,-551191794.5306603,-3731006.019190818,3031141344.9452443,-4006621.732837747
1813-12-31,-924083159.138886,-1241126572.9839208,-307278763.3394768,-551244971.4309835,-3740251.1380962282,3031391493.8566556,-3841049.6463995175
1814-12-31,-924199909.0639068,-1241314490.1241488,-307311732.4186193,-551296975.9595132,-3749359.3412382677,3031641544.0640106,-3693401.5424146783
