,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-251106754.16340116,-853835485.4988964,-928560365.0637957,-2198076063.722304,556724782.8807085,3659245721.3851113,15404896.973689608
1801-12-31,-250179223.3311167,-852900056.0733377,-928012997.1250782,-2197378221.5995855,556779391.3677936,3661657738.4395237,9915800.13226825
1802-12-31,-249900479.1024152,-852436052.1898544,-927724555.88556,-2197089989.2291164,556769344.6829114,3664069531.5840206,6237129.552015982
1803-12-31,-250045204.26686987,-852321711.9359592,-927578450.6187696,-2197011764.3029895,556728159.3118057,3666480999.891556,3700448.2730180123
1804-12-31,-250459558.6689185,-852453875.9607518,-927523083.0881491,-2197056301.9214287,556670182.4776325,3668898466.655299,1888102.4099438833
1805-12-31,-251044984.2502076,-852760151.8034801,-927529739.3454146,-2197176883.2852554,556602618.9411464,3671309982.235739,579828.3232725288
1806-12-31,-251743204.51147157,-853193329.7463723,-927580427.5712347,-2197347084.5820374,556529400.5954564,3673720697.054794,-389113.97753799707
1807-12-31,-252518935.46204656,-853721021.3867034,-927663206.4615791,-2197551192.2822056,556452771.198293,3676131135.031205,-1123008.5395087008
1808-12-31,-253349290.35728523,-854321210.4192349,-927769972.1399695,-2197779496.718234,556373877.855263,3678547547.2440777,-1686881.6674369795
1809-12-31,-254216725.89757943,-854975412.4310082,-927894490.444511,-2198024766.1106105,556293702.2642456,3680957961.6443214,-2119132.4477574304
1810-12-31,-255160770.25503156,-855722052.8772475,-928040965.6469852,-2198300435.5321875,556206937.8445072,3683651760.0410433,-2606273.726910433
1811-12-31,-256234141.2796474,-856608918.3514369,-928216212.8037167,-2198623734.8168097,556107471.1759406,3686836657.079265,-3224234.157348876
1812-12-31,-257378013.3575261,-857568271.205337,-928408700.7121196,-2198971060.23597,556003478.3236631,3690029509.409313,-3663731.425938592
1813-12-31,-258564127.8972216,-858572857.7106919,-928613115.5966375,-2199333037.3191,555897482.0356954,3693214993.595698,-3981767.986902275
1814-12-31,-259777748.6348615,-859609709.7803111,-928826446.387187,-2199705048.2211056,555790368.8934555,3696399627.06838,-4220063.879499593
1815-12-31,-261009953.6035508,-860670418.0128071,-929046493.2941358,-2200084262.390034,555682597.4859099,3699584211.777674,-4402221.8163965605
1816-12-31,-262256401.6602,-861750662.9317883,-929271892.7379344,-2200469262.898417,555574254.2664349,3702776767.259906,-4547390.872399904
1817-12-31,-263512221.7519431,-862843776.282381,-929500957.7289807,-2200858141.816837,555465780.898149,3705961920.1641307,-4656964.881110946
1818-12-31,-264772616.4377599,-863948234.0489743,-929733179.1400179,-2201249732.9169383,555357081.8691136,3709146250.515513,-4741573.262334351
1819-12-31,-266037572.1224033,-865060729.6506813,-929967681.7541246,-2201643606.296542,555248353.3957764,3712330505.200968,-4810362.181062344
1820-12-31,-267253651.65318352,-866127451.3384624,-930195151.4377456,-2202020735.601147,555145553.1001673,3715219113.221244,-4710029.474158288
1821-12-31,-268349543.94143468,-867078555.0060809,-930402757.3313828,-2202355671.327449,555056053.717736,3717541342.7437186,-4354690.168565704
