,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-1181807187.661802,-1669517876.3925319,-694299168.1247096,-1399864731.9868436,114896157.46588746,4831056858.033505,-438349.0552201709
1801-12-31,-1182178335.5298686,-1669989763.2267683,-694269944.6628665,-1399881811.0603142,114874188.5788565,4831943570.689824,-482012.70082070085
1802-12-31,-1182478111.1717083,-1670308062.862209,-694292395.7021077,-1399955856.827429,114845761.36933225,4832828980.188148,-603430.7973788056
1803-12-31,-1182792131.134811,-1670606227.1771667,-694340143.4931412,-1400050166.5185711,114813453.68616301,4833713014.738312,-701186.9595646007
1804-12-31,-1183126846.1822124,-1670904670.8488202,-694401691.948028,-1400153572.8586142,114779955.39696875,4834598996.696675,-761420.4722727442
1805-12-31,-1183466832.6029108,-1671203650.7488844,-694471689.8594996,-1400260027.3445187,114745301.27350587,4835480200.6634035,-792765.0402966591
1806-12-31,-1183808286.262158,-1671501948.522671,-694547217.525846,-1400367338.195595,114709821.76278552,4836360398.749912,-809512.0322103562
1807-12-31,-1184160244.6887681,-1671802508.7104127,-694625728.7948581,-1400476041.6697154,114674731.24874267,4837239111.760237,-824717.9195618002
1808-12-31,-1184510182.9145942,-1672103386.8855586,-694706278.6984583,-1400584171.0182543,114639307.28567111,4838119828.719453,-827639.952028894
1809-12-31,-1184856086.7608678,-1672402044.3861506,-694788295.0068415,-1400691034.3592083,114603491.57934323,4838995684.666154,-826038.628162836
1810-12-31,-1185238034.681127,-1672730348.7762117,-694877021.8326198,-1400809998.9734979,114564545.92726395,4840015082.826586,-891142.2322975574
1811-12-31,-1185709077.9146132,-1673142601.6634147,-694981776.9670814,-1400964833.5289867,114516600.69171777,4841371645.660282,-1059081.1742687768
1812-12-31,-1186209208.9273527,-1673582573.884338,-695094413.5804445,-1401132331.6666229,114465771.64392641,4842732223.041792,-1143949.055093589
1813-12-31,-1186719306.8060586,-1674031145.5351028,-695212271.6346977,-1401304108.6270738,114413916.1351457,4844088281.707749,-1191870.6058901055
1814-12-31,-1187246781.9390981,-1674490207.3582492,-695332179.6444781,-1401480176.5797193,114361839.33703816,4845443916.25094,-1219468.6490238246
1815-12-31,-1187774527.268821,-1674951642.9558432,-695454031.5436591,-1401657498.917428,114309375.11894569,4846799202.868926,-1234370.6295911036
1816-12-31,-1188299203.0175824,-1675412904.7694721,-695578016.0088282,-1401834155.391571,114256554.34059376,4848158083.861818,-1245316.8827492446
1817-12-31,-1188835224.1524534,-1675879327.0477927,-695702006.1913562,-1402012897.81945,114204042.92730793,4849513048.349064,-1253098.2236643282
1818-12-31,-1189367305.8529713,-1676344834.9543123,-695826651.619534,-1402191503.8969848,114151380.77759063,4850867144.407024,-1254911.8913408257
1819-12-31,-1189892250.8237379,-1676807762.3988357,-695952327.8782613,-1402368068.7965202,114098419.66017136,4852221256.243687,-1254030.043973249
1820-12-31,-1190395312.288393,-1677243876.9204657,-696071645.1805747,-1402533975.5810199,114049495.51816776,4853424105.376115,-1196499.8696904343
1821-12-31,-1190760502.974886,-1677549639.1744967,-696166137.1469475,-1402637095.0926483,114014159.0783439,4854063875.299791,-936331.6129633901
1822-12-31,-1191073632.4117563,-1677809014.3893785,-696249657.5317742,-1402717819.7417865,113982355.11429197,4854700789.216406,-802067.4317822501
1823-12-31,-1191364810.6731057,-1678048370.206249,-696326755.9895561,-1402788120.65458,113952314.66514644,4855334479.3660755,-729741.1905483799
1824-12-31,-1191646730.0984318,-1678278358.820792,-696399874.9954345,-1402853462.6431406,113923258.41901222,4855968006.849432,-689404.3470437091
1825-12-31,-1191919877.5592916,-1678500685.9884512,-696470568.9296805,-1402916194.883129,113894560.68059742,4856594481.910087,-662309.2082036594
1826-12-31,-1192184352.587875,-1678717229.1497233,-696539501.281513,-1402976839.4631042,113865947.13222232,4857218081.555167,-640997.3406370627
1827-12-31,-1192449046.1225977,-1678931834.8649476,-696607109.0966336,-1403035658.6930857,113837888.89608213,4857838507.871241,-630358.4347242082
1828-12-31,-1192709302.8566043,-1679143585.9674299,-696674212.5459665,-1403094365.893682,113809592.48261923,4858458646.5139675,-622215.8967392781
1829-12-31,-1192969924.144923,-1679353894.0619361,-696740438.539832,-1403151383.965557,113781800.98155984,4859071690.244795,-615598.2083218726
1830-12-31,-1451287484.8610444,-1842086409.1880984,-696811826.5428567,-1577893209.9744947,113756413.24092326,5837951675.852549,-365032701.70370525
1831-12-31,-1542461935.1905859,-1878836858.0784886,-696902663.6089486,-1669393019.9631782,113727934.73184597,5838620829.276318,-160436323.73224723
