,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-3036927602.4351864,-4157945496.6868153,-957176238.2251141,-1667719336.802139,-34103363.851120576,9886893475.219542,-32894270.96490021
1801-12-31,-3040229706.189674,-4163090797.298185,-957921366.4277685,-1668934857.8003292,-34221408.70663747,9886960477.891047,-22267889.176888548
1802-12-31,-3041587746.583514,-4164852759.6245775,-958405338.8508438,-1669469594.025217,-34284478.6194482,9887026246.608913,-18321002.82266166
1803-12-31,-3042377535.2557063,-4165973547.1883984,-958745696.9472818,-1669836618.0698855,-34328232.65503228,9887091588.596462,-15739832.932661284
1804-12-31,-3042898850.3597775,-4166806659.1116476,-958994556.0496281,-1670123714.0786214,-34360373.89348547,9887157226.963957,-13893744.399538187
1805-12-31,-3043268861.3556066,-4167474621.937945,-959184023.8602978,-1670365330.30952,-34384764.10941528,9887221316.475615,-12477183.932672003
1806-12-31,-3043542418.7258873,-4168030430.2971773,-959333581.0496082,-1670576122.2137537,-34403791.36682923,9887284709.652447,-11335056.92661047
1807-12-31,-3043753997.713008,-4168512306.445356,-959455516.9874517,-1670764189.582942,-34418969.09866543,9887347508.083853,-10385012.36295965
1808-12-31,-3043921405.2143884,-4168937507.9285417,-959557462.5895306,-1670933526.9407685,-34431309.16543779,9887410402.07174,-9570037.435089808
1809-12-31,-3044061589.720178,-4169325586.3951235,-959644824.6787393,-1671087326.4599924,-34441560.53725602,9887472108.716103,-8861974.641273668
1810-12-31,-3044182920.9970493,-4169684153.033654,-959721734.3312824,-1671228213.7589662,-34450651.90520938,9887560916.123724,-8242947.202549412
1811-12-31,-3044307745.0369406,-4170041549.597718,-959792579.1869888,-1671361660.035979,-34459989.11994937,9887744151.189528,-7727433.866953059
1812-12-31,-3044430183.493589,-4170386268.2004523,-959858390.9427936,-1671487015.2782912,-34468945.02237445,9887928323.076897,-7253176.155737353
1813-12-31,-3044544441.983021,-4170710530.727849,-959919670.7040688,-1671603458.3098538,-34477485.99923505,9888111035.066006,-6810101.816316063
1814-12-31,-3044653671.0833526,-4171020104.6606755,-959977098.105634,-1671712183.071614,-34485656.38147189,9888293698.105314,-6401716.720363232
1815-12-31,-3044758345.683389,-4171315063.083623,-960031193.457266,-1671813615.1427119,-34493541.70559397,9888476216.783613,-6023373.800761136
1816-12-31,-3044859285.965384,-4171596698.0207133,-960082400.182055,-1671908450.7618685,-34501193.988942906,9888659274.097155,-5672179.712746972
1817-12-31,-3044955671.214772,-4171864106.4868636,-960130985.4188944,-1671996967.7151778,-34508645.62600298,9888841440.748945,-5343805.006652255
1818-12-31,-3045049683.5297976,-4172120969.7045217,-960177289.755677,-1672080025.7708395,-34515925.72847466,9889023511.897657,-5039632.511543792
1819-12-31,-3045141328.1338067,-4172367146.2992463,-960221643.6329991,-1672158073.7583158,-34523132.33210528,9889205218.111023,-4755670.425947032
1820-12-31,-3045225030.155901,-4172595825.834467,-960263539.3038913,-1672230200.834667,-34529741.99736339,9889356942.027784,-4477160.91049547
1821-12-31,-3045268556.2141547,-4172765371.0571885,-960298532.9354904,-1672288144.8431823,-34533765.41066891,9889311631.792608,-4130366.058987005
1822-12-31,-3045296138.766474,-4172913473.1166897,-960329100.4137272,-1672337128.9568539,-34536822.52075197,9889264711.221647,-3829736.7983259624
1823-12-31,-3045314518.469243,-4173046554.820377,-960356369.1781154,-1672379246.2611918,-34539268.92401898,9889216407.595076,-3560957.643935469
1824-12-31,-3045326499.1116385,-4173167846.820533,-960381094.2936119,-1672415754.0852895,-34541368.23039755,9889166801.586418,-3316927.667357591
1825-12-31,-3045333695.3448305,-4173277929.8978853,-960403540.1663474,-1672447422.084992,-34543178.91930854,9889114593.53889,-3091708.1635300713
1826-12-31,-3045337077.394631,-4173379600.1184607,-960424254.2045143,-1672474773.882405,-34544806.15835142,9889061166.191195,-2885402.2714766264
1827-12-31,-3045337281.8861485,-4173473112.24765,-960443426.456106,-1672498229.5064056,-34546276.25370948,9889005877.01922,-2694029.1486192886
1828-12-31,-3045334870.7230854,-4173559269.4560895,-960461276.0458874,-1672518230.8737538,-34547671.6104933,9888949632.257175,-2516382.3789441693
1829-12-31,-3045330149.7138596,-4173638185.2207937,-960477948.3626971,-1672535014.6702433,-34548950.954836175,9888890984.936525,-2350338.323430286
1830-12-31,-3059378412.1595645,-4187458352.2548895,-960493192.9723362,-1677289170.1629143,-34549731.68104181,9952740595.666773,-32433524.835583664
1831-12-31,-3062902944.0881495,-4189006183.8893714,-960510893.1515982,-1678902249.2877104,-34551798.890407726,9952810058.478296,-26820733.60354863
1832-12-31,-3064776863.828087,-4189474277.67131,-960529422.0996681,-1680120909.7919896,-34554301.6788609,9952880150.919357,-23348251.649107154
1833-12-31,-3066142134.2505608,-4189761560.8685246,-960548304.2490556,-1681192014.195374,-34557049.34771581,9952949849.608528,-20688139.20974499
1834-12-31,-3067243130.9630413,-4189980601.6793203,-960567170.2167536,-1682169134.2050903,-34559931.9307227,9953019382.319729,-18443999.08358047
1835-12-31,-3068172648.297047,-4190167145.0289946,-960586040.0051898,-1683065792.7974484,-34562935.89511262,9953089478.83004,-16487082.810407441
1836-12-31,-3068972730.0715075,-4190329390.2491117,-960604712.1995152,-1683884329.7676249,-34566025.63838361,9953159678.966173,-14757358.073391952
1837-12-31,-3069672265.2847643,-4190476497.412774,-960623199.9737861,-1684627096.717092,-34569183.735300645,9953229894.367186,-13219768.23467588
1838-12-31,-3070288395.916251,-4190610133.7397103,-960641409.1447842,-1685297634.4354267,-34572367.57517919,9953299604.086155,-11850965.10052026
