,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-568431881.317325,-600902083.5523195,-874392569.7443764,-1392282842.1116219,19173619.306312382,3420578143.09937,-3717812.763354252
1801-12-31,-570169561.1978278,-602003274.6760896,-874313837.7083313,-1391880085.6179633,19016299.870404273,3420316655.9067755,-742771.5345072304
1802-12-31,-570484511.5556693,-602300232.215679,-874237877.227402,-1391588075.775891,18937437.396250427,3420053034.451851,-318959.193403617
1803-12-31,-570652702.3773048,-602442703.3714195,-874174785.1851708,-1391373849.11833,18898682.708506793,3419787297.9112816,-9345.83295515785
1804-12-31,-570749832.333144,-602517536.4795649,-874123350.9982212,-1391210670.6872191,18878845.64173746,3419520196.8350487,229897.18210833403
1805-12-31,-570798741.391631,-602545533.1039927,-874080215.0289892,-1391080276.690467,18869391.240157545,3419249650.7335553,438303.1111421061
1806-12-31,-570829889.4171197,-602552051.5157379,-874043100.304369,-1390971807.1187453,18865478.938304424,3418977358.0549436,584765.1741690699
1807-12-31,-570843596.3610219,-602541111.1470339,-874010615.8894975,-1390877072.2244332,18865359.205747753,3418702918.982783,711036.0831175202
1808-12-31,-570842146.2283232,-602515300.2743666,-873981561.7470096,-1390790919.6741402,18868230.28714046,3418427197.5681148,827015.5475713742
1809-12-31,-570828002.2819337,-602479862.1038456,-873954960.2709142,-1390708917.5775776,18873542.45417452,3418147947.6764836,933469.7707095451
1810-12-31,-570808166.5989602,-602439925.782552,-873931207.4615048,-1390630531.7300472,18879827.776717097,3417907350.336957,1003129.6943657867
1811-12-31,-570802954.9430901,-602413767.6776543,-873915307.5538305,-1390565434.4884093,18881801.032663792,3417890724.063116,913834.4721791317
1812-12-31,-570800577.8450646,-602389924.0044076,-873904688.0583204,-1390507389.2491581,18882168.13440597,3417874761.892683,840041.3344092625
1813-12-31,-570799030.6464074,-602367504.8343198,-873898133.7067928,-1390453767.3730328,18881900.37870115,3417857035.334113,776070.5996160209
1814-12-31,-570797690.4792238,-602346141.7030094,-873894888.7065866,-1390403230.8733153,18881377.99124223,3417838743.954765,719584.4920353128
1815-12-31,-570796353.9657092,-602325646.502001,-873894433.4968157,-1390354891.190984,18880767.49027583,3417819938.788731,669170.0343585449
1816-12-31,-570796423.189644,-602304457.2583923,-873896403.5813586,-1390308357.2937365,18880377.466245085,3417801713.197055,625075.5773848072
1817-12-31,-570794250.2684556,-602286515.8972979,-873900469.5974433,-1390262786.6202888,18879707.794351697,3417781735.6143656,581518.7679495469
1818-12-31,-570792512.5279347,-602268446.916835,-873906421.0255103,-1390218094.1672673,18879115.140736043,3417761205.3235207,545139.4757645663
1819-12-31,-570790906.7708743,-602250882.4132802,-873914053.1875904,-1390174046.7805476,18878608.484508604,3417740114.2569656,511789.3496890697
1820-12-31,-570786257.7283204,-602229549.0503713,-873922004.5485857,-1390128703.2940164,18879507.12684837,3417676460.771054,510232.1810490802
1821-12-31,-570727523.2253962,-602165472.6989163,-873916503.9418796,-1390047585.2882645,18893400.0775128,3417045794.7993927,882222.1193264835
1822-12-31,-570646979.7807959,-602083665.388438,-873902476.6281307,-1389946153.4045885,18914225.053299725,3416411109.84829,1208599.9935534175
1823-12-31,-570547061.396242,-601989020.0803739,-873882083.2544086,-1389829555.792422,18939620.80455172,3415771090.830383,1500602.2454433427
1824-12-31,-570440794.8265055,-601886827.9246359,-873856458.9654659,-1389700149.8350768,18968195.49333331,3415126537.4705186,1758044.8111643735
