,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-2609385344.80587,-3455647207.222691,-1445682539.5526748,-2420685988.5737686,49347055.95932841,9885485454.73241,-3408686.401431642
1801-12-31,-2610869009.8397436,-3456765119.681048,-1445555607.6633244,-2420352631.4183474,49270650.794020176,9885454588.160244,-1159717.2647839629
1802-12-31,-2611491743.5210958,-3457142587.016289,-1445454286.148768,-2420171253.939612,49250084.016806185,9885422852.480022,-392700.99394177436
1803-12-31,-2611774279.6382184,-3457302282.0480733,-1445381987.3435192,-2420065324.5586605,49245213.69527167,9885390185.599634,-101479.76318101282
1804-12-31,-2611904655.531194,-3457368825.437044,-1445330812.4662802,-2419998093.3847823,49245176.32232338,9885357288.819677,13534.295508191688
1805-12-31,-2611963459.284281,-3457395335.474894,-1445294712.8535032,-2419952622.009636,49246314.34874302,9885323227.214706,48574.339919904654
1806-12-31,-2611987883.5917616,-3457403800.6046634,-1445269289.5787184,-2419919517.4228578,49247608.2912032,9885288596.73137,52374.9429980453
1807-12-31,-2611995207.2718096,-3457403588.1175756,-1445251541.862444,-2419893467.002516,49248796.21147311,9885253171.37608,47582.94822483795
1808-12-31,-2611993889.461111,-3457399331.987446,-1445239251.2364445,-2419871421.8180633,49249809.24143511,9885216962.192034,41356.90091152757
1809-12-31,-2611986912.797836,-3457393034.2429276,-1445231145.957819,-2419851117.11198,49250550.725747705,9885179890.860188,39783.790806924284
1810-12-31,-2611981656.432551,-3457389361.2384667,-1445226284.019271,-2419833447.7172585,49250809.95843142,9885163453.793488,24046.987124745996
1811-12-31,-2611991560.789878,-3457401616.67512,-1445226340.950046,-2419822596.584207,49249231.84525502,9885237828.18566,-34734.78546223621
1812-12-31,-2612008183.5846233,-3457421433.01741,-1445229472.3557456,-2419815099.347606,49246896.440072,9885312242.580976,-72575.58884440253
1813-12-31,-2612028445.67543,-3457445532.9789753,-1445234804.7535596,-2419809684.9939413,49244154.73768544,9885386071.444798,-97671.00576592916
1814-12-31,-2612050895.921984,-3457472312.491588,-1445241632.4351716,-2419805638.423158,49241125.687942386,9885459444.571316,-114725.05165957253
1815-12-31,-2612074929.748375,-3457500778.819257,-1445249678.466299,-2419802519.050454,49237926.9581964,9885532919.921051,-126657.60806440441
1816-12-31,-2612100154.213501,-3457530490.9553003,-1445258580.559787,-2419800152.558481,49234583.73203999,9885606808.413763,-135085.5810934032
1817-12-31,-2612126012.826556,-3457560796.511989,-1445268160.782588,-2419798133.642655,49231146.84453529,9885679616.088545,-140382.21641149762
1818-12-31,-2612152314.5363607,-3457591596.580421,-1445278230.7909894,-2419796525.0898075,49227648.322607756,9885752445.312145,-143888.68943513345
1819-12-31,-2612178984.1340313,-3457622612.7284117,-1445288691.8765512,-2419795087.984478,49224105.96448785,9885825010.106419,-146071.2569485047
1820-12-31,-2612202334.702844,-3457650118.321742,-1445298896.7304773,-2419792652.990226,49220926.61048323,9885875173.259018,-135197.62003267452
1821-12-31,-2612190800.269863,-3457642811.2593713,-1445303335.1894329,-2419775462.3997617,49221306.85186124,9885712512.206724,-12428.899258449295
1822-12-31,-2612164707.729684,-3457618560.2429414,-1445305277.1379678,-2419751116.3937507,49223121.49724156,9885548247.842873,65990.64717557112
1823-12-31,-2612128602.4175735,-3457584131.44285,-1445305241.268682,-2419721942.1647067,49225711.63092798,9885382635.476368,125139.88672405611
1824-12-31,-2612086335.5288486,-3457542987.1794014,-1445303923.709993,-2419689214.265648,49228795.19119161,9885215269.552982,169204.21017869294
1825-12-31,-2612038985.5359354,-3457496091.734294,-1445301654.0366979,-2419653398.7539916,49232318.63255423,9885044878.274439,206905.19892785267
1826-12-31,-2611988639.226758,-3457446186.0008264,-1445298669.0395088,-2419615540.438075,49236130.70729548,9884873150.466974,232968.39861647395
1827-12-31,-2611935832.604394,-3457393799.628287,-1445295122.0316217,-2419576070.328501,49240079.07504916,9884699422.630087,253953.5383147688
1828-12-31,-2611881081.818705,-3457339611.2310567,-1445291177.9412467,-2419535340.191102,49244209.4630571,9884524421.956032,270784.99690468004
1829-12-31,-2611824619.112548,-3457283480.969618,-1445286905.9606001,-2419493394.640602,49248497.2636174,9884346478.804052,285239.2922171514
1830-12-31,-2643566729.9862876,-3472629771.238737,-1445281829.501707,-2429399683.581962,49253413.85861719,10046073602.288645,-103898069.66024883
1831-12-31,-2661321178.4929867,-3479632090.8560557,-1445281708.84366,-2437768834.7568364,49255165.49286926,10046078737.36112,-70943235.67953946
1832-12-31,-2671710900.2696047,-3483226865.972529,-1445284202.09328,-2444528410.912181,49255494.47792798,10046084460.906765,-50322738.04316639
1833-12-31,-2678294015.707749,-3485261592.646057,-1445288357.8236976,-2449727502.595012,49254824.81150758,10046090330.165216,-36578729.3297218
1834-12-31,-2682688766.6680384,-3486520731.9368677,-1445293564.7136767,-2453643843.2024527,49253351.08819264,10046095934.126507,-27050775.486221105
1835-12-31,-2685767815.366928,-3487361032.1265345,-1445299522.3656895,-2456571332.8322444,49251180.68946469,10046102071.837572,-20240468.640707545
1836-12-31,-2688000463.5226717,-3487951434.2756567,-1445306103.1214292,-2458755868.366744,49248460.347017586,10046108794.667463,-15257282.995707618
1837-12-31,-2689646422.2066507,-3488381992.963403,-1445313085.5426452,-2460387231.471292,49245359.313797,10046115571.472517,-11566747.947557889
1838-12-31,-2690874915.730381,-3488702623.632101,-1445320403.0204601,-2461608160.6293902,49242018.589647174,10046122017.53267,-8806455.993299253
1839-12-31,-2691808937.759458,-3488945826.564581,-1445327955.1400075,-2462523966.7165713,49238557.65319234,10046128803.611471,-6723477.792286222
1840-12-31,-2692520246.2589912,-3489138297.641941,-1445336803.150591,-2463214892.4176083,49234397.58249581,10046174127.327621,-5165731.480024748
1841-12-31,-2693010923.719178,-3489235137.954855,-1445337686.464321,-2463709947.595603,49235242.64901143,10045872680.10301,-3790816.931859825
1842-12-31,-2693352551.4800916,-3489276092.8640976,-1445334443.4066203,-2464064939.992442,49238168.70151615,10045567990.517374,-2760895.843724871
1843-12-31,-2693582959.796885,-3489278958.451135,-1445328561.8756425,-2464315921.60827,49242339.72103059,10045260133.456228,-1981160.624524113
1844-12-31,-2693731950.613863,-3489254690.5618057,-1445320964.1425142,-2464488655.880778,49247416.845686674,10044949097.985254,-1389381.500082258
1845-12-31,-2693819155.6350894,-3489210092.278722,-1445312105.9833128,-2464602045.5829067,49253232.19256753,10044633033.633333,-935067.1782401118
1846-12-31,-2693859548.949261,-3489150128.842734,-1445302351.1614506,-2464670542.0677996,49259637.01273388,10044314355.32001,-586000.7439397234
1847-12-31,-2693864172.656476,-3489078157.6963997,-1445291837.4494488,-2464704775.9774227,49266555.712378144,10043992056.57926,-316184.2390177757
1848-12-31,-2693839266.826153,-3488997477.0913296,-1445280755.338453,-2464712273.1172748,49273764.504751265,10043666612.321962,-102725.47662288864
1849-12-31,-2693794009.102441,-3488908914.692717,-1445269229.749321,-2464699503.725773,49281410.39249772,10043335854.161818,58511.49972729699
1850-12-31,-2693736575.493108,-3488818176.902862,-1445257986.4763894,-2464672463.35698,49288946.67751521,10043025365.530361,171378.4974233493
1851-12-31,-2693696353.879782,-3488753206.841026,-1445251501.1866167,-2464644993.4960465,49293635.838189006,10042886288.45838,166306.38609960605
1852-12-31,-2693659981.653983,-3488698469.052824,-1445247389.924003,-2464613888.4997168,49297313.1747697,10042745191.034533,176384.99012635852
1853-12-31,-2693622902.7874236,-3488648071.112816,-1445244733.3936558,-2464579067.7566223,49300631.96071583,10042599868.688614,192260.66633225456
1854-12-31,-2723285419.1037297,-3542404929.6316514,-1450449951.8969035,-2464590855.642257,43223937.37892336,10285242850.629545,-146827524.89669025
1855-12-31,-2739895225.9560447,-3568554452.529428,-1454503606.9419398,-2464689902.827847,40391162.811178505,10285092815.528025,-97265951.38038307
1856-12-31,-2749590814.918861,-3583931733.214815,-1457738446.5027988,-2464876581.5655155,38715961.574704885,10284940164.08111,-67135702.87601756
