,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-855964136.9391387,-1471353204.3070383,-393257644.0759165,-754861133.7844319,106453200.37457356,3361955340.5083146,7005887.752651429
1801-12-31,-855874675.40089,-1471028771.074422,-393130868.739098,-754596699.4105773,106453588.71942413,3362585843.422777,5573447.115836583
1802-12-31,-855833637.9305582,-1470852410.3211427,-393042450.6761532,-754413309.3201656,106456244.06451069,3363214839.7436094,4458115.169517576
1803-12-31,-855827881.5232632,-1470744326.580066,-392976850.9700521,-754278968.6572142,106457290.00273463,3363842313.857012,3518521.6595664215
1804-12-31,-855854346.2936244,-1470689583.7593038,-392927821.5373478,-754179009.3336936,106455643.0350261,3364470923.2449126,2716429.2286189096
1805-12-31,-855908547.4162676,-1470677822.078095,-392891589.0795791,-754104757.0378525,106451292.17240824,3365095234.0426702,2030361.1148617726
1806-12-31,-855986808.8189213,-1470701669.3172324,-392865620.58452785,-754050648.8664562,106444492.50529316,3365718173.285841,1438086.1997662317
1807-12-31,-856085872.6970541,-1470755244.5216725,-392848075.25475633,-754012725.2895992,106435575.72742471,3366339596.312207,924426.0921796043
1808-12-31,-856203075.7817233,-1470834106.6374032,-392837595.96230114,-753988123.5261254,106424842.5530143,3366962117.5839863,475422.07492742164
1809-12-31,-856335564.5861728,-1470933978.1944191,-392833063.87460494,-753974453.5159594,106412613.18586968,3367580368.514582,85113.63172003301
1810-12-31,-856494976.237258,-1471067292.8747594,-392835213.45298374,-753973553.2641698,106397919.01987703,3368319314.1893167,-343462.25860311335
1811-12-31,-856709919.9743439,-1471263964.0392046,-392846753.8603517,-753992403.3331854,106378619.44741395,3369373732.986906,-934627.3907464967
1812-12-31,-856959079.5255736,-1471499322.7209349,-392865102.6391109,-754024776.8202059,106356661.01261172,3370431292.439997,-1433576.213267739
1813-12-31,-857233654.4690275,-1471763042.509389,-392888948.6136359,-754067717.4308869,106332824.1815627,3371485244.625608,-1857563.7602022486
1814-12-31,-857528568.5680604,-1472049330.2834382,-392917462.26415163,-754119448.8923666,106307535.02865142,3372538617.9623103,-2223370.472972293
1815-12-31,-857840159.8920258,-1472354115.7972841,-392950020.0542862,-754178614.3688234,106281087.28850012,3373591615.12763,-2541128.1193960365
1816-12-31,-858166014.544497,-1472674776.4399955,-392986167.1559969,-754244220.505386,106253664.69450136,3374647740.8664603,-2820958.4233531267
1817-12-31,-858503371.3969991,-1473008307.9978209,-393025429.65271187,-754315231.3469985,106225483.76886955,3375700282.082801,-3063643.074792783
1818-12-31,-858850521.9423344,-1473352910.2855885,-393067463.6182125,-754390917.0981047,106196669.6045262,3376752217.697525,-3276835.736812421
1819-12-31,-859206032.4462103,-1473707080.5001383,-393111973.66078544,-754470650.4150339,106167322.64621298,3377803802.8674293,-3464743.9168080925
1820-12-31,-859554553.2310367,-1474053534.8649092,-393157065.04112655,-754550155.3684095,106138777.49960397,3378728025.8930197,-3540765.313983904
1821-12-31,-859834497.609823,-1474327970.3966846,-393195934.85335857,-754610090.5981861,106115392.55462341,3379080746.115889,-3218789.0554948947
1822-12-31,-860080933.7427527,-1474568406.511992,-393231718.8905206,-754659838.9065288,106094585.33042353,3379430481.812264,-2973616.386469509
1823-12-31,-860304892.1434436,-1474786334.8553905,-393265509.4979743,-754702568.8453789,106075261.53080912,3379776469.158738,-2782030.0916066132
1824-12-31,-860512412.4855655,-1474988683.7098398,-393297923.3386266,-754739968.4297696,106056931.20434521,3380121225.5952992,-2628945.050727195
1825-12-31,-860706651.7681538,-1475178898.3169858,-393329265.817623,-754772889.2115688,106039369.60117617,3380458789.5776772,-2500379.915128274
1826-12-31,-860890430.7165715,-1475359924.2189898,-393359796.94186616,-754802142.2351562,106022387.06069039,3380793387.0199623,-2393544.9508652333
1827-12-31,-861065602.0989704,-1475533619.44463,-393389685.2688179,-754828228.5193884,106005863.24687928,3381124157.7098193,-2303073.6337871887
1828-12-31,-861233868.2013028,-1475701672.9146194,-393419085.41195756,-754851640.3942202,105989687.56737591,3381453786.0028577,-2227492.9366567642
1829-12-31,-861395775.0364661,-1475864471.4407098,-393448028.9759158,-754872558.6735,105973841.00762115,3381776145.8218193,-2159542.502239448
1830-12-31,-924872086.9067103,-1519662418.8535058,-393475172.2768414,-764941029.750446,105959349.7455693,3899809049.9705787,-401863489.2293963
