,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-812271324.8033148,-1034019589.8301673,-562581798.1610639,-927125554.5395508,20769983.467503667,3316109810.112859,-848132.4379650101
1801-12-31,-812893677.3565152,-1034451405.3593783,-562509528.6393765,-926923471.7335154,20731368.16809243,3316031972.750779,66899.12902234239
1802-12-31,-813168280.8355597,-1034602681.380622,-562449941.6496034,-926791858.9581602,20718971.850521922,3315953147.278658,344235.7450968032
1803-12-31,-813296154.0615606,-1034651930.1080154,-562403916.4790058,-926698309.3112457,20716263.526406944,3315873291.6948137,464812.37474324583
1804-12-31,-813351340.3193382,-1034656413.8481596,-562368986.5394871,-926626982.5699807,20716879.356980056,3315792942.774412,494711.6257018571
1805-12-31,-813369695.1416776,-1034639537.8907659,-562342450.6283088,-926569504.6227403,20718622.22197938,3315710830.6717305,485551.8582401599
1806-12-31,-813367482.0899477,-1034612041.6376756,-562322126.3033764,-926520948.8480532,20720770.111323535,3315627892.1295376,460468.06642861466
1807-12-31,-813354184.707401,-1034578950.017855,-562306439.0575196,-926478044.3084165,20723090.933872074,3315543951.14923,434167.31363687746
1808-12-31,-813334560.1852212,-1034543254.3259988,-562294278.6919775,-926438855.4239045,20725476.481757104,3315459486.482972,408107.63990315795
1809-12-31,-813311155.6144433,-1034506455.4348482,-562284815.6934376,-926402059.2853342,20727905.76744333,3315373263.1883736,384771.4181688252
1810-12-31,-813288575.8372022,-1034472363.3340521,-562278083.3739057,-926368051.6389594,20729879.8998951,3315310360.464874,349673.1152259631
1811-12-31,-813280435.3649408,-1034453635.8462783,-562276313.7869232,-926342224.6138412,20729583.814607084,3315361301.4696546,253329.4697112221
1812-12-31,-813280409.7530824,-1034443935.3304504,-562277749.6193376,-926320852.9246281,20728235.027844578,3315412657.9218183,179041.231568978
1813-12-31,-813285474.0400621,-1034440281.5076939,-562281533.4321114,-926302510.5459944,20726279.651117444,3315463100.103946,121264.4139636629
1814-12-31,-813294052.3304961,-1034441035.9177389,-562287128.4050244,-926286379.8125653,20723924.767643243,3315513212.481355,75228.97151975404
1815-12-31,-813305180.1895635,-1034445123.3823502,-562294160.5280513,-926271945.0134748,20721288.843692094,3315563069.3331976,38093.66522185528
1816-12-31,-813318309.5267167,-1034451874.0459663,-562302367.8429021,-926258856.9122692,20718433.904708624,3315613349.340657,7468.89148338759
1817-12-31,-813332854.9038856,-1034460617.4877267,-562311514.7100443,-926246744.1798953,20715429.937949747,3315662619.3273726,-17096.180328275776
1818-12-31,-813348513.7645732,-1034470968.411665,-562321428.4253517,-926235428.0815244,20712311.09051147,3315711645.607646,-37286.7559185242
1819-12-31,-813365042.3504299,-1034482612.5548425,-562331975.4723814,-926224710.0331229,20709102.135771632,3315760358.300699,-53896.96856499318
1820-12-31,-813379060.9498079,-1034492293.2817484,-562342395.8386921,-926213227.8205805,20706317.76376325,3315783697.103996,-52604.51730512892
1821-12-31,-813358674.2356598,-1034468665.0838436,-562346134.3686761,-926183432.3748833,20708337.544118255,3315531255.843817,112795.9925623612
1822-12-31,-813319226.8286512,-1034426802.4798365,-562346167.0767149,-926144467.0815951,20712545.221621037,3315276954.357272,234376.3266850618
1823-12-31,-813267708.5494348,-1034373089.3825177,-562343737.2454786,-926099209.1199334,20718064.720630795,3315020061.3855166,327532.59097075777
1824-12-31,-813207943.0270159,-1034311194.6955026,-562339537.933672,-926049217.5469289,20724460.004072577,3314761144.427943,400568.13847844163
1825-12-31,-813141960.668459,-1034243149.5819477,-562333968.3521351,-925995360.415519,20731520.25767517,3314498466.486436,460006.6312085084
1826-12-31,-813071295.5184577,-1034170516.3485191,-562327338.9282045,-925938427.1600649,20739081.701559126,3314233845.954675,508153.313107491
1827-12-31,-812996871.1033167,-1034094241.0459554,-562319856.5185848,-925878920.7402337,20747050.739387304,3313966682.18947,548025.2117400321
1828-12-31,-812919407.8403918,-1034015056.320401,-562311690.1328211,-925817254.349912,20755350.158842713,3313697432.1396427,581179.7975016923
1829-12-31,-812839837.8616598,-1033934201.3966379,-562302920.8163122,-925753552.2405998,20763867.35942942,3313424390.5758286,608018.0012823165
1830-12-31,-902157114.2191156,-1074452619.702699,-562292959.4739847,-956440983.0457656,20773603.228712976,3850137092.2234054,-366664400.0862433
1831-12-31,-965535776.3105463,-1098008003.306413,-562289480.3653208,-982993286.3249241,20778477.967114,3850118190.5857916,-255423517.1249417
1832-12-31,-1002413278.3144006,-1110693374.2479873,-562289688.9385804,-1005365411.71929,20780610.74303633,3850099998.607147,-185336206.25635886
