,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-487975971.6873224,-1374823083.140553,-646221775.8938323,-1490219279.4512281,433465943.10171306,3560554377.144616,5048526.065069423
1801-12-31,-487575121.5670861,-1374241925.3704348,-646016296.5888048,-1489960862.1670256,433482822.62621284,3562096769.6383157,2155628.4152773544
1802-12-31,-487752885.4616829,-1374252985.4901283,-645963150.8550184,-1489945328.079108,433458782.5737816,3563638798.805435,790499.3600538225
1803-12-31,-488171960.4807268,-1374524270.6687706,-645975954.8553486,-1490022242.377539,433421445.5794555,3565180435.4102745,74005.26544593525
1804-12-31,-488696188.02189225,-1374929059.7596946,-646022654.2786876,-1490139732.258149,433379110.7501604,3566725830.508081,-324169.9958245328
1805-12-31,-489269013.86838806,-1375407023.4530628,-646088070.6139998,-1490276351.6485982,433334852.76047224,3568267042.080257,-556205.6755261249
1806-12-31,-489866825.05865455,-1375929219.9813724,-646164567.1863711,-1490422978.3046808,433289735.0060512,3569807568.0592327,-699675.1850054839
1807-12-31,-490478048.0799849,-1376479380.3790169,-646247851.8017981,-1490575134.8527007,433244205.06381,3571347688.364085,-791590.2015940715
1808-12-31,-491097696.2416402,-1377048850.2301335,-646335506.2222455,-1490730794.1065912,433198384.8803908,3572891658.592788,-853366.4568371754
1809-12-31,-491720851.6883446,-1377629636.5734913,-646425747.4014916,-1490888181.1573098,433152525.4606424,3574431355.175884,-893184.1323050894
1810-12-31,-492396128.2618643,-1378269091.1867425,-646523876.2012787,-1491059937.745414,433102580.03106344,3576158754.531345,-982131.1370045915
1811-12-31,-493182883.35197014,-1379018822.591929,-646635774.4311029,-1491261393.738307,433044098.38709414,3578226503.293833,-1138172.8860586027
1812-12-31,-493997897.5578336,-1379802124.775106,-646755277.3984127,-1491471484.600498,432983919.6509151,3580299568.2072735,-1217921.264320554
1813-12-31,-494828582.91882867,-1380599253.142568,-646877847.2076088,-1491685643.4382885,432923195.85234755,3582367667.176596,-1259398.5196123784
