,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-167783670.37526286,-625696422.6390208,-798462417.4432031,-1374442423.5297089,257945566.61236835,2697800764.6479654,10455119.359252818
1801-12-31,-167634825.33940005,-625542179.5742352,-797978522.7482896,-1373536561.9477801,257987229.52440387,2698084576.750745,8492851.2442223
1802-12-31,-167456256.17767385,-625305159.6956472,-797664067.5153103,-1372986086.5601773,258024542.29699594,2698368249.4638953,6913428.708552364
1803-12-31,-167288831.51178172,-625081358.277998,-797446038.0131228,-1372618653.4075754,258050130.6808781,2698651754.93017,5642375.686836398
1804-12-31,-167143696.31308818,-624887195.8133416,-797289401.5980486,-1372361857.485802,258065858.51270425,2698935927.7907257,4598462.74171722
1805-12-31,-167023233.79651988,-624724491.6822724,-797174793.312081,-1372178406.4878507,258074088.196849,2699219166.1372776,3735770.3067986886
1806-12-31,-166926134.48104864,-624590118.803498,-797090436.2986795,-1372046632.5183196,258076742.39826638,2699502211.6270714,3023023.3606953397
1807-12-31,-166853206.14421788,-624482467.2512012,-797028982.6764152,-1371952948.9132323,258075034.4091528,2699785101.0510054,2410262.6462327307
1808-12-31,-166801392.6499013,-624397693.1009101,-796985274.2968001,-1371888378.686232,258069925.6521989,2700068654.1864266,1896759.9950033599
1809-12-31,-166768463.43370408,-624332860.5488267,-796955575.9031721,-1371846431.3075137,258062163.8968308,2700351273.0806465,1461136.1564567548
1810-12-31,-166754463.13272732,-624287690.9283643,-796938711.5007634,-1371825457.04789,258051195.55096596,2700671138.1306787,1063472.1443824938
1811-12-31,-166761044.68192196,-624263594.8584027,-796934841.1510345,-1371826492.8011787,258035900.3758183,2701064496.7965426,673943.7825683597
1812-12-31,-166784948.00171113,-624256100.7035117,-796940638.2868325,-1371843447.3970973,258018027.11188203,2701458872.7425117,344581.4232822969
1813-12-31,-166823535.266546,-624262327.4096253,-796954205.0404028,-1371873041.0273757,257998328.28553128,2701852234.125094,65045.30706289632
1814-12-31,-166874545.09210336,-624280206.9253647,-796974144.1381011,-1371912882.2155166,257977264.89208657,2702245460.018217,-171959.33376543463
1815-12-31,-166936399.86253762,-624307900.847676,-796999622.6445242,-1371961612.777918,257955007.9317929,2702638640.2744355,-378007.27233300445
1816-12-31,-167007398.02856898,-624344124.0890024,-797029699.476956,-1372017615.1657746,257931843.256396,2703032848.0209284,-553381.8505998852
1817-12-31,-167086045.43040958,-624387530.8190794,-797063609.0786725,-1372079605.1670253,257907976.3958453,2703426038.208278,-701780.483187105
1818-12-31,-167171287.07667345,-624437075.0589845,-797100862.9317849,-1372146798.806884,257883491.01420516,2703819093.5654664,-830048.5797191117
1819-12-31,-167262098.1573566,-624491890.8118451,-797140926.6105673,-1372218321.223804,257858520.74640626,2704212093.3294005,-939496.9364257116
1820-12-31,-167354882.21282625,-624548819.844966,-797181853.9429559,-1372290637.6587048,257834172.0863127,2704566099.840815,-1002003.295562783
1821-12-31,-167444131.82217324,-624601322.571354,-797219948.6976181,-1372355560.6339655,257812831.70401192,2704817920.4050546,-988845.0832264572
1822-12-31,-167531063.44522518,-624652208.7967578,-797257234.077239,-1372417758.987054,257792703.885989,2705069381.069842,-983816.7003049273
1823-12-31,-167616344.33262098,-624702445.5811614,-797294236.2331274,-1372478458.9920163,257773245.4140725,2705320442.737322,-982954.5300540118
1824-12-31,-167700254.56024486,-624752517.5712823,-797331170.9927669,-1372538272.7384677,257754184.38002813,2705571911.4905944,-983145.1244439466
1825-12-31,-167783283.34901986,-624802617.3138912,-797368100.2021115,-1372597464.8099575,257735404.05165225,2705822155.015619,-985954.8225144815
1826-12-31,-167865644.7562731,-624852907.2093568,-797405060.2154666,-1372656252.725511,257716829.03298026,2706072025.3676805,-989336.0657338299
1827-12-31,-167947492.21566477,-624903446.252646,-797442058.5115899,-1372714761.9539669,257698406.3962431,2706321497.3689156,-992887.8913222129
1828-12-31,-168028985.38248926,-624954304.2235768,-797479126.3471717,-1372773143.8904204,257680077.5454272,2706571370.621407,-996946.3323451867
1829-12-31,-168110143.11258966,-625005401.8390936,-797516207.7512707,-1372831352.080566,257661854.4332571,2706820000.7823915,-1000074.0403871369
1830-12-31,-175300913.95455694,-626961727.9498303,-797552770.1087886,-1393463128.2520642,257643406.56719452,2866744976.377793,-129139547.25545052
