,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-2179710906.402328,-3039515519.939035,-753724132.0403736,-1262406316.3277292,-8262433.959810823,7254545270.5577545,-10880002.840909401
1801-12-31,-2181650073.630004,-3041488947.5489197,-753794110.043225,-1262436763.5183454,-8354338.99990195,7255912944.643362,-8133979.18729566
1802-12-31,-2182871083.8956842,-3042719137.1272964,-753848295.4202307,-1262511583.0043998,-8406868.552460194,7257281091.01814,-6883937.967427115
1803-12-31,-2183772386.0877137,-3043710803.737949,-753899832.448822,-1262613559.2671628,-8445406.721889615,7258648727.044419,-6169211.00949864
1804-12-31,-2184509374.5771227,-3044589098.512469,-753952725.9451658,-1262732757.7178113,-8479051.195652723,7260019584.649806,-5722706.637717072
1805-12-31,-2185157250.0946245,-3045402101.3723054,-754007495.1344476,-1262863054.1879995,-8510752.643155724,7261387376.129772,-5414217.449562471
1806-12-31,-2185755369.216837,-3046175413.9282064,-754063937.2002064,-1263000783.6476488,-8541733.342211843,7262754530.307984,-5185883.534789113
1807-12-31,-2186325244.4692507,-3046919632.2515597,-754121671.9699279,-1263143500.2292168,-8572297.628494173,7264121599.664222,-5003451.375083185
1808-12-31,-2186879033.85137,-3047652483.785332,-754180561.2059166,-1263289712.081589,-8603289.799278498,7265492205.72709,-4858914.901426505
1809-12-31,-2187422440.4135704,-3048366026.998156,-754240122.6241989,-1263438142.5492764,-8633991.351054996,7266859901.429007,-4726982.244248412
1810-12-31,-2187984894.8760242,-3049105548.174938,-754302736.7912688,-1263592981.6719148,-8666897.150946498,7268386794.561936,-4706254.128632141
1811-12-31,-2188598572.987477,-3049904851.438496,-754371201.8641399,-1263759737.9339144,-8703792.172416896,7270189584.173871,-4822986.044681794
1812-12-31,-2189237994.9520144,-3050727739.9574776,-754442843.6224884,-1263933453.1581144,-8742280.15440467,7271997132.549857,-4884202.252231258
1813-12-31,-2189891324.231417,-3051560205.5547156,-754516503.4057703,-1264111880.1058755,-8781492.141475022,7273800289.627413,-4909870.292937841
1814-12-31,-2190553034.9722924,-3052397635.174883,-754591567.9779553,-1264293896.3675146,-8821163.011666656,7275602754.0345955,-4916172.394657528
1815-12-31,-2191220319.463024,-3053236771.4207096,-754667725.2946861,-1264478783.879828,-8861113.487737149,7277405552.832874,-4910489.465580324
1816-12-31,-2191892344.64617,-3054077962.816784,-754744719.4233894,-1264666136.1971874,-8901388.217969358,7279212717.281765,-4900104.528792146
1817-12-31,-2192566701.966476,-3054918510.398656,-754822304.7990907,-1264855312.1466777,-8941832.392249405,7281015798.849366,-4881350.814835764
1818-12-31,-2193242710.5022044,-3055757742.1007743,-754900355.1406646,-1265046057.726874,-8982394.711178333,7282818403.246284,-4859547.395327475
1819-12-31,-2193920222.9120054,-3056595247.6911626,-754978730.9773304,-1265238050.244357,-9023024.615883917,7284620848.289024,-4835379.5658000335
1820-12-31,-2194572073.056178,-3057397849.981262,-755054782.8030986,-1265426042.4265847,-9061950.326743007,7286256285.979838,-4715783.59316033
1821-12-31,-2195162703.5603576,-3058115185.0536227,-755124926.9113841,-1265602528.8772101,-9096148.434812963,7287577951.089181,-4444817.539167916
1822-12-31,-2195723089.569679,-3058801625.883219,-755192059.3796625,-1265772830.643189,-9128996.525774121,7288898382.102456,-4251594.73429192
1823-12-31,-2196265936.357765,-3059468273.306612,-755257187.1185882,-1265938843.9145734,-9161190.272950023,7290218840.790323,-4102546.411765839
1824-12-31,-2196798720.1289325,-3060116439.7269335,-755320849.8089166,-1266101635.7072234,-9192599.721854925,7291542285.853856,-3983989.314967898
1825-12-31,-2197323972.2165623,-3060756687.2987223,-755383352.7122442,-1266261698.286646,-9223838.96247539,7292862257.219697,-3886832.297629181
1826-12-31,-2197843888.885318,-3061389922.570678,-755444941.0471876,-1266419536.5635288,-9254977.563854635,7294181530.27798,-3804906.1202768534
1827-12-31,-2198360063.179471,-3062015494.894608,-755505803.6355624,-1266575506.4391403,-9285846.555543184,7295500585.054815,-3734920.4644217235
1828-12-31,-2198873870.681172,-3062636409.5651293,-755566074.220958,-1266730011.16354,-9316602.699305743,7296822684.759409,-3677038.2005966105
1829-12-31,-2199385322.9893503,-3063249980.563207,-755625838.696321,-1266883130.2667418,-9347000.956046611,7298141437.572787,-3624051.4390484355
1830-12-31,-2214077778.8210487,-3071644169.777982,-755682939.3196145,-1268648796.7735574,-9376022.937081844,7372447284.780443,-52768549.04816754
1831-12-31,-2222287866.7856684,-3075912731.1338086,-755735349.8354174,-1270321715.1002774,-9401430.025078923,7373411247.08231,-39563356.61102072
1832-12-31,-2227348306.5246744,-3078390667.6181173,-755785306.5171527,-1271999764.1592598,-9425497.917482823,7374377437.405601,-31279731.18077062
1833-12-31,-2230726460.540758,-3079980545.467053,-755833534.9180961,-1273588965.1473691,-9448784.32875961,7375341454.2721195,-25636818.10043358
1834-12-31,-2233171506.5123844,-3081101167.561586,-755880518.1833477,-1275036237.3555744,-9471661.735613912,7376305185.357229,-21536888.807863988
1835-12-31,-2235070284.7530985,-3081963859.6640725,-755926608.3567898,-1276325671.3961787,-9494474.929866105,7377269162.31809,-18399442.323987257
1836-12-31,-2236643089.857304,-3082679144.0735826,-755971961.8873565,-1277461176.1533427,-9517036.891294777,7378235431.239845,-15885023.083051633
1837-12-31,-2237999953.9631863,-3083306580.7071633,-756016708.3956589,-1278455350.8352456,-9539304.329315275,7379199576.834381,-13809946.801768294
1838-12-31,-2239176334.3545413,-3083881653.4073715,-756060979.7081083,-1279324033.3418274,-9561532.536171675,7380163407.702534,-12093657.664857702
