,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,137788327.4882281,-416185433.2679067,-1103765975.0524185,-2720786603.2034707,748108646.6058655,3338230851.2797556,16406161.711629668
1801-12-31,139300100.0535123,-414588772.34832585,-1103004450.952469,-2719749006.0436654,748211838.9336033,3339119553.6898675,10596395.066930573
1802-12-31,140064626.01530412,-413547182.96431834,-1102586932.4777462,-2719237852.544868,748243747.3978511,3340007813.8264227,6981590.42182862
1803-12-31,140390284.64167428,-412903375.656483,-1102343961.2054386,-2718973390.159754,748244166.2120032,3340895599.838116,4640759.561804919
1804-12-31,140461436.91368425,-412528763.824524,-1102204707.2303479,-2718842513.68554,748229016.6760353,3341785480.704673,3062968.611140544
1805-12-31,140380902.2620975,-412337242.1725195,-1102131423.0115051,-2718789738.4461293,748206021.5899216,3342672487.9570293,1972070.2858788369
1806-12-31,140206345.93418115,-412274539.0953549,-1102101892.2659636,-2718785839.0890036,748178801.072233,3343558860.311378,1198644.887232963
1807-12-31,139972043.19932586,-412304022.1045089,-1102102087.2540216,-2718814106.6861944,748149258.3283808,3344444818.496692,640089.344562769
1808-12-31,139698495.2309516,-412401042.0556644,-1102122906.5369754,-2718864551.8985076,748118353.8684664,3345332861.0501113,229197.82642496238
1809-12-31,139399124.27204895,-412547439.7741291,-1102158075.5330985,-2718930594.8757772,748086753.7285074,3346217996.019304,-76474.91293978237
1810-12-31,139060582.71324742,-412752476.75690085,-1102207484.0189042,-2719016378.4177427,748052005.3512067,3347219114.486338,-358432.4776450407
1811-12-31,138656889.13557556,-413036179.9537664,-1102274086.6747048,-2719131177.0547333,748010905.3110113,3348447437.5267205,-672706.1935678071
1812-12-31,138220156.07820004,-413361732.2285439,-1102350575.8687735,-2719260430.3047,747967819.3457909,3349678955.028285,-889056.8159311316
1813-12-31,137764955.75107303,-413713971.3172063,-1102433567.2461483,-2719398428.3153453,747923945.1011252,3350907330.323159,-1041903.8164853094
1814-12-31,137298361.29824242,-414085151.1083525,-1102521115.5618978,-2719542413.245909,747879670.8970795,3352135291.2302527,-1153866.1625510147
