,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-562404161.667122,-1164144261.7085996,-382000718.41114384,-895678058.7017275,282908634.43942696,2710251820.144918,10997604.447836416
1801-12-31,-561684126.9439316,-1163355456.7879634,-381815849.3827787,-895414502.3052038,282951385.6651312,2711563379.739739,7714332.258119693
1802-12-31,-561403700.6240804,-1163044183.7908769,-381701397.4112152,-895270212.3959159,282963095.3344916,2712874844.400946,5551184.708587419
1803-12-31,-561357433.1091323,-1162949053.1875663,-381626491.9882672,-895194687.8924134,282959948.50847036,2714186223.553111,3959915.7994041736
1804-12-31,-561464529.1856983,-1162990489.531744,-381578447.0975177,-895165741.7846999,282948009.23575205,2715500831.2223444,2732105.1645859424
1805-12-31,-561676431.0752819,-1163126637.300357,-381550228.78587645,-895170461.7150366,282930494.3449762,2716812332.139002,1766157.0008207913
1806-12-31,-561963030.1594204,-1163333542.5630243,-381537348.8754057,-895200394.5509039,282909207.68519145,2718123419.303754,990104.3551254702
1807-12-31,-562304159.7831905,-1163595148.4821835,-381536703.5286548,-895249621.7202308,282885265.5616894,2719434408.877359,357656.21596584364
1808-12-31,-562686485.6869258,-1163900741.5760193,-381546081.46054083,-895313946.7788932,282859363.02935654,2720748614.7507753,-165582.63023874478
1809-12-31,-563099325.1308392,-1164240857.099998,-381563698.6724756,-895389989.6515332,282832059.82066125,2722059699.019816,-599320.9899378933
1810-12-31,-563562396.1454124,-1164640249.1874366,-381590544.9791131,-895480646.1459066,282801927.047309,2723522609.463983,-1048613.612037492
1811-12-31,-564100075.4968565,-1165125628.7876086,-381628265.9577843,-895590272.9376152,282767206.7689222,2725243863.6766396,-1560863.6895917417
1812-12-31,-564678283.6421155,-1165653434.3540897,-381673664.0832796,-895711858.1034583,282730299.7045866,2726969386.973681,-1973398.7342979047
1813-12-31,-565283910.7061968,-1166210266.80859,-381725187.2991077,-895842094.7359539,282692097.14331114,2728690931.6064854,-2310246.508057361
1814-12-31,-565909885.55462,-1166789872.4947605,-381781867.1424886,-895979049.4960649,282653003.9034536,2730411977.0838795,-2591285.56816462
1815-12-31,-566551879.8151155,-1167387987.634674,-381842950.2855155,-896121328.5410221,282613260.09129304,2732132941.343567,-2828183.0652655736
1816-12-31,-567206774.5097609,-1168002154.4950418,-381907891.9548501,-896268000.0365553,282572990.67679006,2733858156.578528,-3030965.490368706
1817-12-31,-567870413.009216,-1168628554.21623,-381976086.4758089,-896418029.6159316,282532381.28551006,2735579363.608197,-3202473.816867373
1818-12-31,-568541276.7519217,-1169265548.3016791,-382047118.2824617,-896570793.1802013,282491505.3751796,2737300045.1420975,-3349945.476615049
1819-12-31,-569218034.2610302,-1169911658.1641734,-382120627.2672781,-896725789.4321551,282450418.53101456,2739020619.323182,-3477489.913004838
1820-12-31,-569871879.4626746,-1170533510.4421914,-382193903.6255223,-896877078.4487798,282411011.96381533,2740582711.3912125,-3499898.3545163306
1821-12-31,-570467406.417466,-1171093187.3442893,-382263570.6008412,-897017154.9236594,282375543.72725326,2741856524.3686624,-3374019.2840698007
1822-12-31,-571038675.8189487,-1171634804.91306,-382332039.4882054,-897152065.1088216,282341611.0072394,2743129768.268361,-3297593.082070887
1823-12-31,-571595126.9552801,-1172167403.331278,-382399932.1120583,-897283717.6621436,282308507.1200481,2744402702.805302,-3249155.8528010948
1824-12-31,-572143169.9321463,-1172695571.2504249,-382467528.2113641,-897413219.4019098,282275856.72462744,2745678575.01297,-3218965.364195172
1825-12-31,-572683123.4466245,-1173219225.9787483,-382534902.7659067,-897540815.2783402,282243667.43642,2746951115.480626,-3196774.4065736244
1826-12-31,-573219369.4650921,-1173741246.3327632,-382602131.4465888,-897667248.6586254,282211660.42811465,2748223037.5007496,-3186243.9021764454
1827-12-31,-573751933.4392382,-1174262266.88844,-382669315.99280524,-897792746.0188656,282179808.83928895,2749494591.9730988,-3179817.9054258317
1828-12-31,-574282405.1029035,-1174783209.2883394,-382736521.2843841,-897917612.3019031,282148045.5625334,2750769028.1054144,-3179078.9323431323
1829-12-31,-574810623.2815543,-1175303323.4480503,-382803690.8667088,-898041847.6151844,282116397.7311005,2752040063.1213913,-3178789.2070324696
1830-12-31,-587164764.8359182,-1184485827.9859734,-382868841.93149054,-901437981.760099,282086468.9143133,2847938088.083524,-73654427.37310655
1831-12-31,-597164277.2161591,-1189524016.5010614,-382929785.22844225,-904432586.3998652,282060010.42243564,2848857630.48842,-56549378.49085585
1832-12-31,-604664272.2031794,-1193080034.2872834,-382988601.3017531,-907170483.1937473,282034925.3147678,2849779277.620841,-43665947.6596301
1833-12-31,-610289218.9193995,-1195687308.8825727,-383045884.2542652,-909528685.4310948,282010632.0383278,2850698498.3007507,-33967272.60455666
1834-12-31,-614544611.182683,-1197636704.8956623,-383101973.0552257,-911496502.4281889,281986841.4772956,2851617232.691906,-26674238.448619228
1835-12-31,-617838348.2330847,-1199141939.0520754,-383157080.52002394,-913115530.9844103,281963391.8667104,2852535597.0899277,-21127077.699693833
1836-12-31,-620347583.2507682,-1200340769.7213635,-383211410.0934794,-914440941.6569724,281940164.8750918,2853455910.2676444,-16959956.51343241
1837-12-31,-622342797.319004,-1201321611.9374442,-383265026.8611683,-915525432.8523648,281917132.66455984,2854373754.9211264,-13759512.852864003
1838-12-31,-623921736.5631275,-1202147224.0642672,-383318030.8080073,-916414733.402412,281894246.4205228,2855290934.2815967,-11319830.865721356
1839-12-31,-625204511.2975516,-1202861904.0513024,-383370496.48536646,-917146879.8889476,281871472.24089634,2856207585.890522,-9441908.367888916
1840-12-31,-626320530.9639225,-1203552738.3690345,-383426692.0484599,-917762452.4195122,281845557.21040994,2857400417.06974,-8138173.818853373
1841-12-31,-627368902.2342141,-1204285753.7909842,-383490699.969946,-918295455.0986607,281813105.54095846,2859002599.3937654,-7335068.147278173
1842-12-31,-628340356.0003912,-1205010496.258788,-383558606.1651621,-918756743.0953104,281778086.06350666,2860603473.5110297,-6679647.510996711
1843-12-31,-629248522.8318291,-1205723072.8275924,-383629202.5796071,-919159153.4905425,281741670.1304721,2862203299.218702,-6152443.709494232
1844-12-31,-630106854.8723077,-1206424613.2606964,-383701857.135391,-919513842.1367052,281704381.219082,2863806169.729244,-5730675.930912611
1845-12-31,-630924194.9839625,-1207117544.1406991,-383776228.7035818,-919829924.3730396,281666488.36409855,2865404040.919528,-5392193.77104027
1846-12-31,-631709823.4211866,-1207801939.9866726,-383851819.4001321,-920114746.1702523,281628242.24779016,2867000388.218119,-5120757.473531109
1847-12-31,-632469926.7621477,-1208480384.609022,-383928570.80139023,-920374417.6478592,281589695.0848631,2868595402.7176375,-4903420.0008137785
