,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-2344193500.099802,-3238400203.953566,-479348741.46675855,-830921732.259303,-61674128.51725137,6968153076.580922,-13109537.28876791
1801-12-31,-2346591871.469861,-3241974750.3157654,-479659983.0182531,-831366241.9364395,-61749967.657924026,6968796048.595767,-6799492.6985352095
1802-12-31,-2347378690.828927,-3243218150.866152,-479799356.91507107,-831627800.2329483,-61786140.78124008,6969438864.457868,-5358589.5608901465
1803-12-31,-2347852217.518736,-3244061460.4091616,-479882782.0397743,-831825872.9822463,-61811264.751471594,6970081959.660245,-4442118.394635043
1804-12-31,-2348223951.36914,-3244758774.678334,-479942900.07186407,-831986081.542389,-61831470.872304976,6970726494.82088,-3804840.9722581515
1805-12-31,-2348552882.1716013,-3245377996.8745165,-479991689.5051666,-832120621.1093966,-61849258.62027705,6971369543.881915,-3319290.983406283
1806-12-31,-2348856542.0841517,-3245940890.436351,-480033940.0813491,-832236764.6759547,-61865796.55019102,6972012727.554432,-2929583.6804377115
1807-12-31,-2349151596.9305825,-3246470864.80188,-480072505.34689933,-832339708.9111177,-61881770.26242627,6972655620.852878,-2607683.242025995
1808-12-31,-2349437254.464172,-3246969117.789446,-480108353.963864,-832432893.2474856,-61897446.94165277,6973300344.455455,-2334017.61372033
1809-12-31,-2349717038.355534,-3247441868.1102686,-480142228.1340414,-832518646.3617693,-61912922.658623345,6973943443.798676,-2098283.7821170213
1810-12-31,-2350010030.8423185,-3247914177.949673,-480176074.3629639,-832601389.6356999,-61929566.71770902,6974659527.81698,-1907698.1486238434
1811-12-31,-2350348678.225333,-3248426828.4228773,-480212912.0608734,-832686059.4071999,-61948637.62359408,6975497593.252012,-1762884.1653156902
1812-12-31,-2350691794.3131566,-3248929122.381919,-480250128.91602176,-832769964.7435066,-61968168.647800244,6976337557.692985,-1622555.4091394783
1813-12-31,-2351032191.5230227,-3249415477.7357283,-480286765.6397671,-832852501.154757,-61987791.69661098,6977175504.74463,-1492877.2229940137
1814-12-31,-2351374643.6170917,-3249893771.3786488,-480323139.50436914,-832933935.3107458,-62007475.89487603,6978013331.533745,-1376567.7519420143
1815-12-31,-2351718979.7816477,-3250365606.362694,-480359452.52669585,-833014452.433952,-62027180.711167194,6978851078.717013,-1271867.100108932
1816-12-31,-2352060506.5723343,-3250825355.3572803,-480395262.87259096,-833093895.508538,-62046948.21722566,6979691026.975257,-1178459.2155773072
1817-12-31,-2352399570.748172,-3251274589.3608484,-480430494.482527,-833172316.211351,-62066686.90235621,6980528851.581573,-1094797.7975951754
1818-12-31,-2352737746.9436817,-3251715748.379234,-480465346.18806547,-833249771.5841627,-62086343.705010094,6981366854.69987,-1017147.9988523325
1819-12-31,-2353076026.7690854,-3252151879.9444017,-480500082.99329305,-833326615.8601266,-62106054.661087155,6982204634.9272585,-951066.8478101469
1820-12-31,-2353391460.8301888,-3252555148.7023687,-480532818.1438556,-833399931.9876802,-62124421.994904704,6982966349.217088,-876625.5226286591
1821-12-31,-2353665357.130627,-3252905888.275639,-480561976.7282143,-833466769.383819,-62140432.813663445,6983598293.216784,-793123.8426477403
1822-12-31,-2353926299.8079214,-3253238426.034713,-480589348.9030329,-833530299.4344846,-62155934.288067184,6984230217.722714,-728365.7441627315
1823-12-31,-2354180630.8364663,-3253559624.2688837,-480615650.74349403,-833591713.5816786,-62171210.469462045,6984862383.456958,-675364.979618983
1824-12-31,-2354435570.776953,-3253879349.4338036,-480641709.6255393,-833651881.8006082,-62186487.89611611,6985495703.689456,-633109.633073149
1825-12-31,-2354687764.5691795,-3254192636.6889005,-480667453.23324054,-833710976.5785477,-62201738.352965966,6986127596.339337,-596637.590663425
1826-12-31,-2354945156.508204,-3254511149.5363417,-480693522.4010412,-833769547.4330477,-62217022.78353534,6986759519.499735,-565237.8359374977
1827-12-31,-2355198313.296602,-3254821097.805774,-480719253.27928656,-833827436.7772793,-62232237.784398444,6987391342.222886,-535605.0755532045
1828-12-31,-2355449226.167165,-3255125991.692236,-480744654.5343898,-833884831.8878138,-62247477.44678177,6988024323.885431,-509901.7487612651
1829-12-31,-2355703304.442594,-3255433941.218625,-480770261.08073306,-833942003.680171,-62262739.232938774,6988656159.09617,-488833.9091264972
1830-12-31,-2558879827.8322926,-3387459837.2458105,-480794260.0270848,-858938158.8608521,-62276802.453217894,7484535054.231644,-98095196.3118985
1831-12-31,-2597340409.9555273,-3409205574.784009,-480814529.2001395,-874541682.9686601,-62288275.2015753,7484985838.6201935,-54614846.70980465
1832-12-31,-2607779394.138754,-3415716971.472684,-480833469.15954,-886160924.2839848,-62299246.34195357,7485437823.371808,-30728984.390830986
1833-12-31,-2611710451.343689,-3418688658.763097,-480851845.1980103,-893770541.3604254,-62310014.568939306,7485888621.963109,-17664972.25796051
1834-12-31,-2613619664.616644,-3420343020.797896,-480869937.4358713,-898409394.4111736,-62320701.36579936,7486339442.536937,-10283743.090791296
1835-12-31,-2614683332.5491295,-3421372642.9997745,-480887914.03574747,-901155510.0571835,-62331338.07682702,7486790005.2009325,-6061449.332624318
1836-12-31,-2615328917.322837,-3422043553.428418,-480905739.5487757,-902750373.105507,-62341967.133280315,7487241296.293467,-3685671.666454399
1837-12-31,-2615761747.2696114,-3422527344.1788516,-480923523.8002123,-903674905.437294,-62352563.06268818,7487692059.616172,-2325165.047752713
