,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-893423495.4559892,-1793954886.1569107,-1336114904.9420855,-3116988547.6887026,734360805.9294975,6399311005.434517,6663757.999208309
1801-12-31,-892431653.2802637,-1792906149.6387925,-1335647821.6528955,-3116421843.1766276,734428646.0945677,6399563237.322457,3351189.624242977
1802-12-31,-892061314.4713411,-1792360780.4676595,-1335437765.3420188,-3116211832.747814,734445413.7458429,6399815711.626144,1780026.2588677192
1803-12-31,-891945719.182333,-1792086173.5149279,-1335335912.8874927,-3116131552.472097,734446249.7831686,6400068304.852624,967182.3209427054
1804-12-31,-891941036.0622715,-1791957321.1088457,-1335287876.7693765,-3116106945.033657,734441523.6045657,6400321738.626752,520148.42182730424
1805-12-31,-891989692.5011082,-1791913507.0814803,-1335267913.2623975,-3116109403.7594104,734434597.8485637,6400575100.868854,260460.7017116052
1806-12-31,-892063810.1293094,-1791920282.7533774,-1335263917.0431821,-3116126109.0547585,734426665.8011897,6400828480.0210085,107156.52484134353
1807-12-31,-892149876.0985851,-1791956943.2397425,-1335268577.2390838,-3116150314.7329555,734418397.9800923,6401082000.77286,14777.308973773164
1808-12-31,-892242195.2757704,-1792011792.6279635,-1335278090.668208,-3116178915.657331,734409993.6315708,6401336158.148127,-42079.68653763928
1809-12-31,-892343287.7348047,-1792083249.7135262,-1335290616.1880789,-3116212286.2601247,734401036.2343512,6401590431.74304,-83663.51418348755
1810-12-31,-892447218.5701245,-1792164641.5912528,-1335305144.5435982,-3116248107.371037,734391577.0747845,6401866704.203389,-106481.84326560632
1811-12-31,-892560222.7492701,-1792255754.7472916,-1335321663.3305194,-3116286104.761777,734381919.5917625,6402165758.529047,-130930.91350518657
1812-12-31,-892676990.4506918,-1792352291.3886487,-1335339497.4620736,-3116325557.828507,734372120.4670689,6402465543.471305,-145870.12465242826
1813-12-31,-892795646.7422544,-1792451972.4202971,-1335358068.013571,-3116365897.405693,734362278.5663174,6402764869.968148,-155467.0480465
1814-12-31,-892915133.7346948,-1792553753.017999,-1335377217.3102787,-3116406752.8628364,734352414.0172596,6403064021.650098,-161881.14061885368
1815-12-31,-893035353.3910644,-1792657007.9573407,-1335396595.3548307,-3116448011.0530796,734342542.0998566,6403363353.620965,-166112.72561314583
1816-12-31,-893155948.536322,-1792761367.8385217,-1335416231.009034,-3116489559.569848,734332648.3292711,6403663264.065628,-169206.79445406763
1817-12-31,-893276645.0283251,-1792866335.7303624,-1335435924.8829012,-3116531297.99301,734322768.006016,6403962785.803227,-171150.26534911836
1818-12-31,-893397509.9151254,-1792971643.514232,-1335455697.5874572,-3116573164.261282,734312889.6832969,6404262223.366733,-172463.41027184355
1819-12-31,-893518433.3843693,-1793077392.5909734,-1335475503.9454255,-3116615116.11975,734303013.4427071,6404561892.913698,-173482.95464612934
1820-12-31,-893633068.6190404,-1793177490.9071789,-1335494436.867411,-3116655227.5440173,734293740.253085,6404838493.04201,-167009.90695472513
1821-12-31,-893745139.7249217,-1793275925.314542,-1335513776.0461545,-3116697850.4800005,734284310.3305492,6405121871.938912,-168253.6022976374
1822-12-31,-893857375.2399929,-1793375210.0158331,-1335532916.5902123,-3116741210.9770956,734274647.2190249,6405405370.427114,-166517.14036275612
1823-12-31,-893969590.5146008,-1793474633.8884218,-1335551893.7402625,-3116784797.74509,734264934.8192487,6405689342.229563,-165941.32482696773
1824-12-31,-894082007.9977883,-1793574331.527127,-1335570747.7780755,-3116828564.9832125,734255186.7512888,6405974347.517169,-166104.3521536982
1825-12-31,-894194491.6704241,-1793674137.579087,-1335589532.9303756,-3116872467.774594,734245423.6002972,6406259478.444971,-166223.1996781679
1826-12-31,-894307171.7015061,-1793774106.5356238,-1335608341.924971,-3116916465.277734,734235649.0180393,6406545103.600518,-166451.96677808766
1827-12-31,-894419816.4621669,-1793874156.5858614,-1335627061.4496536,-3116960566.6359496,734225859.386975,6406830744.331433,-166640.81432263134
1828-12-31,-894532901.2025071,-1793974494.1038747,-1335645876.5028307,-3117004839.1649733,734216041.1049788,6407117615.025314,-167043.00535974602
1829-12-31,-894646042.1249192,-1794074948.1426516,-1335664618.9578264,-3117049223.7791586,734206209.7537327,6407404541.29052,-167301.07636951536
1830-12-31,-928462780.9806876,-1811298542.1990404,-1335683870.862187,-3138411238.049934,734197173.0433472,6545591484.016944,-64594306.64850309
1831-12-31,-944935974.3259821,-1819249832.5813932,-1335698796.4832168,-3148595461.1130247,734190867.2297938,6545763362.939025,-30830575.849028923
1832-12-31,-952520295.1406512,-1823091416.5774713,-1335712562.9623592,-3153387442.633703,734185034.9608709,6545935648.443106,-15092906.585602557
1833-12-31,-956070905.0221269,-1825036000.0725102,-1335726059.083678,-3155687981.058999,734179377.0901883,6546107112.487161,-7605794.104275653
1834-12-31,-957786497.7224324,-1826063764.8136382,-1335739422.4955583,-3156831158.3901124,734173779.5295931,6546278823.165902,-3947422.712712024
1835-12-31,-958649325.4304911,-1826631343.3254783,-1335752209.0322158,-3157419949.5239716,734168416.8447797,6546449873.036596,-2116248.590691551
1836-12-31,-959109847.6368277,-1826967642.9549122,-1335764856.9645138,-3157738058.3855715,734162701.6882967,6546621445.723485,-1182018.9369244748
1837-12-31,-959370406.8436233,-1827178233.2905846,-1335776899.4658558,-3157915900.6965714,734157371.3714054,6546792271.030431,-688839.9225325494
1838-12-31,-959536916.8994887,-1827324151.725688,-1335788612.5675077,-3158023303.14489,734151944.1840634,6546963144.593459,-428862.50663148344
1839-12-31,-959657839.9941151,-1827433522.7736285,-1335799857.0983622,-3158094053.432019,734146472.8277998,6547133415.127979,-286552.1820677001
