,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-2133345665.436994,-3181051546.827447,-565713572.6492746,-1014497748.5969213,23537422.358385265,6873991752.966531,-2873613.734636024
1801-12-31,-2134023658.4892964,-3181811534.6803837,-565736594.8434263,-1014513219.9464455,23516374.051873267,6874311517.0884495,-1705394.4236072525
1802-12-31,-2134325636.6828468,-3182260364.709871,-565755216.6966506,-1014537701.6208411,23506720.947428584,6874630138.147021,-1232255.5770100332
1803-12-31,-2134519772.5562162,-3182600604.816057,-565771974.9101335,-1014561851.4419738,23499556.292065382,6874946782.807566,-971874.0535796676
1804-12-31,-2134675870.4415734,-3182890368.659683,-565787745.8629979,-1014583865.1629149,23492974.956812292,6875264286.912594,-802728.5859334783
1805-12-31,-2134815464.9663491,-3183150563.135379,-565802857.1840347,-1014603462.7813001,23486554.025996268,6875578457.751334,-681246.6960911714
1806-12-31,-2134945996.6508904,-3183388441.359255,-565817285.3308284,-1014620989.533891,23480268.359692186,6875891121.897947,-586233.3026448139
1807-12-31,-2135071504.4208703,-3183611468.1305223,-565831285.3982754,-1014636866.1430298,23473995.46427466,6876202593.055596,-514247.59902759705
1808-12-31,-2135194045.4768786,-3183823580.1174088,-565844962.321393,-1014651510.7494076,23467703.938038766,6876514577.417949,-457822.837166997
1809-12-31,-2135313490.4800696,-3184026072.721169,-565858404.4310989,-1014665034.1340792,23461459.49020578,6876823230.217394,-411943.9300366452
1810-12-31,-2135451294.7031982,-3184247334.9174623,-565873064.3151749,-1014681274.8920325,23454323.560832456,6877211637.036376,-403059.5999568012
1811-12-31,-2135651723.7656689,-3184543424.071197,-565892468.1609755,-1014709879.1346823,23444422.046558097,6877833956.493952,-469278.8805598313
1812-12-31,-2135869907.26739,-3184859113.3819046,-565913741.6581961,-1014743477.0938569,23433770.60585308,6878458297.848913,-491968.1621320373
1813-12-31,-2136094225.7454634,-3185179386.5964136,-565935761.5096806,-1014779949.4956882,23422897.915373117,6879080320.149041,-499852.900516128
1814-12-31,-2136321797.5580862,-3185501412.9376397,-565958187.1202915,-1014818037.9866742,23411898.80667883,6879701684.446615,-500875.04676810885
1815-12-31,-2136550083.0564137,-3185822122.0439553,-565980725.2864338,-1014857389.5986648,23400878.44032587,6880322645.765519,-499486.5817285102
1816-12-31,-2136780054.840879,-3186143166.4478946,-566003490.6004019,-1014897522.8038872,23389806.368112043,6880945709.608899,-497800.500785441
1817-12-31,-2137010097.1575973,-3186463000.756894,-566026285.9359308,-1014937999.6818297,23378729.876127154,6881566303.442587,-494442.7442823515
1818-12-31,-2137240068.491616,-3186781857.055024,-566049128.0343766,-1014978756.9818603,23367650.83602275,6882186267.65355,-491157.49795066664
1819-12-31,-2137470119.4183452,-3187099903.934279,-566071998.0651394,-1015019597.7880933,23356568.608287722,6882806050.300583,-488275.74795770104
