,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-1887013192.9104314,-2364052640.7964215,-587045394.8890753,-936582724.5309845,-171839016.09493056,5972135725.20016,-25018140.293152247
1801-12-31,-1891485886.1761932,-2369684589.243096,-588004114.8361045,-937785198.519516,-172249402.52954367,5972344710.450083,-11749909.46403185
1802-12-31,-1892116748.5535016,-2370814969.114369,-588266263.7196102,-938402086.7230335,-172313239.59636933,5972553294.18762,-10329040.930925429
1803-12-31,-1892336218.1215656,-2371455445.124759,-588397967.2124316,-938839987.6335542,-172336363.82199267,5972761220.0201,-9203100.730491621
1804-12-31,-1892502909.2536097,-2371990776.8055696,-588488236.328466,-939161684.3705333,-172351572.46511036,5972969357.970341,-8316752.766579669
1805-12-31,-1892641810.9388218,-2372463961.3162093,-588560758.6804574,-939402584.9204988,-172364248.7081504,5973175778.182036,-7586398.583727715
1806-12-31,-1892766705.24104,-2372896034.950236,-588624052.8419988,-939588308.9960883,-172376008.747524,5973381710.115055,-6965158.362524667
1807-12-31,-1892909611.7951622,-2373316783.5491,-588682871.6863707,-939738022.3654383,-172388070.84483498,5973586873.814132,-6425803.8053327035
1808-12-31,-1893031630.9080496,-2373700219.43582,-588736754.5610698,-939860837.7061199,-172399639.26438212,5973792585.266194,-5945180.953133363
1809-12-31,-1893149572.6453454,-2374060173.0458336,-588786817.4234809,-939964806.8077594,-172411060.84980476,5973996463.217353,-5513103.663346066
1810-12-31,-1893278312.2874265,-2374415354.3579874,-588835942.6551806,-940058075.2044858,-172424202.14268717,5974245199.160993,-5125495.722382149
1811-12-31,-1893439238.8067787,-2374792088.025215,-588888094.8600421,-940149929.5788724,-172441951.19429284,5974616988.707623,-4783854.684980953
1812-12-31,-1893608385.622157,-2375164671.710621,-588939904.2479602,-940238382.1670847,-172460552.5795862,5974990046.757686,-4467610.268011954
1813-12-31,-1893773286.9624345,-2375520156.0313554,-588989839.1928086,-940322819.5249144,-172479095.99338737,5975361550.339167,-4173264.627305879
1814-12-31,-1893935254.5000925,-2375860809.578915,-589038034.82653,-940403850.2588545,-172497616.28033683,5975733087.99264,-3899025.7098240624
1815-12-31,-1894095073.3857365,-2376188168.8095098,-589084628.2916623,-940481755.1148264,-172516131.68894234,5976104168.201508,-3644010.599829305
1816-12-31,-1894253490.4767458,-2376503859.5839806,-589129805.3736436,-940557002.64341,-172534691.2011889,5976476653.606433,-3407005.2594359294
1817-12-31,-1894409767.1380494,-2376807895.89958,-589173585.5286001,-940629667.4957956,-172553206.83235353,5976847610.6808195,-3186224.088530967
1818-12-31,-1894557836.3698683,-2377096556.4651937,-589215731.0589398,-940699577.4986541,-172571449.52488953,5977218531.065803,-2977865.396274423
1819-12-31,-1894716927.9121988,-2377385753.676018,-589257567.2252859,-940768157.8656383,-172590160.79958427,5977589261.194942,-2787839.2476356104
1820-12-31,-1894854500.848339,-2377644875.9923835,-589295832.3037673,-940831599.894784,-172606835.1794255,5977912886.135756,-2604879.2278018957
1821-12-31,-1894917515.76411,-2377813507.628651,-589322800.1052194,-940876720.6201497,-172615382.78063333,5978004995.609824,-2404068.892716871
1822-12-31,-1894972525.8472538,-2377965185.578796,-589346356.1385348,-940913300.3299239,-172622962.94798228,5978095914.726811,-2223535.727729478
1823-12-31,-1895025985.0026364,-2378107660.3354263,-589368163.7651259,-940943780.6358697,-172630317.1879939,5978185489.487848,-2060644.140032552
1824-12-31,-1895077726.9197443,-2378242009.5607643,-589388819.2685604,-940969901.2497462,-172637601.65745747,5978274108.738385,-1911947.4792066647
1825-12-31,-1895127375.158772,-2378368301.1917815,-589408411.1026659,-940992577.1623282,-172644767.33601978,5978359765.975493,-1774991.4980178345
1826-12-31,-1895175635.8208783,-2378487684.9597855,-589427134.3502429,-941012570.7218007,-172651869.928107,5978444417.329829,-1648584.7217305466
1827-12-31,-1895222355.839882,-2378600552.415432,-589445159.9831333,-941030364.2914448,-172658911.14607334,5978527454.025305,-1531434.1635155405
1828-12-31,-1895262034.8458567,-2378703493.2974606,-589461993.1591576,-941045922.8218621,-172665884.04356453,5978609337.014336,-1420595.2745245923
1829-12-31,-1895305000.9571905,-2378803782.4017887,-589478549.5010335,-941060088.2618543,-172672810.11398545,5978688703.318713,-1319570.7551259072
1830-12-31,-1974617209.5096154,-2423583883.2113237,-589517039.46769,-961925675.8204931,-172701119.33824492,6171306023.056761,-32770437.0269573
1831-12-31,-1983192437.4856489,-2429077814.724103,-589547906.1517441,-971610386.4895333,-172720419.29906216,6171478713.154849,-23354407.436236113
1832-12-31,-1984638589.550734,-2430587738.5395155,-589571611.6531539,-977947768.5929979,-172733261.21209288,6171652227.88914,-15688421.867928216
1833-12-31,-1985171657.5139318,-2431381631.5610385,-589592294.8296975,-982094336.7745385,-172743697.07072195,6171825532.13507,-10590049.537773674
1834-12-31,-1985483487.6563091,-2431903285.374301,-589612173.9433305,-984754806.655371,-172753603.80750686,6171998861.759266,-7321343.721218559
1835-12-31,-1985700275.3991175,-2432277574.4164605,-589631730.3287594,-986447999.7418147,-172763234.04991928,6172172746.080212,-5227277.681127316
1836-12-31,-1985860592.227259,-2432563664.2023544,-589651108.4501511,-987530756.9826918,-172772705.93570822,6172347183.672341,-3868026.176957515
1837-12-31,-1985977634.4205194,-2432787989.3167763,-589670067.4746113,-988229746.0945652,-172781913.64461976,6172521362.688376,-2972227.8800217714
1838-12-31,-1986100024.1944313,-2432990157.7950387,-589689706.1044172,-988687856.769955,-172791497.75474012,6172695902.790479,-2372701.3999352776
1839-12-31,-1986194696.4898727,-2433161312.452495,-589709071.4403526,-988992674.9139754,-172800892.6938523,6172870438.027105,-1959753.9577470405
1840-12-31,-1986306593.9345002,-2433343963.054091,-589732208.2689785,-989205841.7820022,-172813446.175448,6173127173.385093,-1673541.9472604932
1841-12-31,-1986350617.0538542,-2433442443.6184444,-589748946.8235178,-989342617.810922,-172821088.13736552,6173163582.948192,-1421391.9196725471
1842-12-31,-1986383562.6790988,-2433522000.776677,-589763810.763596,-989431900.9862169,-172827935.8555043,6173197827.876214,-1227097.0706650568
1843-12-31,-1986412999.6912014,-2433592692.435357,-589777625.6871922,-989490700.9164708,-172834538.62242046,6173228983.744628,-1076588.4041416415
1844-12-31,-1986450023.6946254,-2433661633.1094384,-589791489.8953869,-989530253.5316032,-172840857.89240777,6173258383.708076,-957571.6742101118
1845-12-31,-1986473424.2438233,-2433719117.1147313,-589804118.3287046,-989555521.2310356,-172847303.85619035,6173283038.943244,-855642.8565775325
1846-12-31,-1986497445.68572,-2433771815.705111,-589816206.6083393,-989571470.374984,-172853472.09821558,6173305407.100894,-768460.9115411141
1847-12-31,-1986520038.663142,-2433819604.9227896,-589827682.0967,-989580784.7904861,-172859493.57089797,6173324650.915125,-692124.803329272
1848-12-31,-1986541260.71541,-2433863325.9953856,-589838801.7213567,-989585458.3090246,-172865438.55037174,6173342155.8522625,-624366.1989432331
