,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-462060862.9164328,-1063297599.5617057,-1062360623.6605786,-2327219538.0449634,446545611.01702946,4455814513.163369,12440933.098584827
1801-12-31,-461460171.14828885,-1062772354.6794939,-1061793757.9444654,-2326416229.072927,446589104.59033257,4457097714.313892,8666937.235330421
1802-12-31,-461134071.8295365,-1062345291.8702774,-1061473895.4466833,-2326020878.984547,446594343.54666424,4458379552.741113,5937308.8653618
1803-12-31,-461044257.5294012,-1062088224.40966,-1061288660.1538863,-2325830053.134124,446575948.72869945,4459659954.16495,3969685.7274747696
1804-12-31,-461122794.20196587,-1061974047.661757,-1061188530.9153295,-2325756205.323742,446543579.0619601,4460942928.8918705,2517670.466829234
1805-12-31,-461317355.0045637,-1061969999.1062949,-1061146271.1947203,-2325754114.6571355,446502535.673362,4462220496.354433,1439894.382762995
1806-12-31,-461593558.1594877,-1062050705.5324355,-1061144934.9938112,-2325798260.1632404,446456279.51177907,4463496507.925027,623106.7804771932
1807-12-31,-461928968.076519,-1062197934.0885195,-1061173350.8953978,-2325874030.311514,446406826.1564635,4464771143.795061,-9162.550746839028
1808-12-31,-462307533.1292295,-1062397476.9826299,-1061223916.5560597,-2325972252.8352466,446355223.9036486,4466048501.999696,-502213.7856338993
1809-12-31,-462716809.65882826,-1062637292.3216403,-1061290925.4434345,-2326086332.0812593,446302368.74443924,4467320183.211596,-886232.9129000283
1810-12-31,-463175567.1134577,-1062935353.0444188,-1061376928.7901385,-2326226104.0382886,446244205.34650993,4468784230.0679,-1304445.7023408553
1811-12-31,-463723902.08798933,-1063329885.8462787,-1061490306.740183,-2326412969.286112,446174019.1831276,4470675867.374243,-1876799.0015224372
1812-12-31,-464328151.75110704,-1063781323.8654279,-1061620081.9463117,-2326623762.6075306,446099257.3339283,4472572485.533763,-2295696.1792719183
1813-12-31,-464969428.5732011,-1064270792.196674,-1061761231.1045231,-2326849725.8537493,446022353.031011,4474463773.079931,-2608137.879285275
1814-12-31,-465636787.80739975,-1064787874.7263231,-1061910851.912025,-2327086537.5391927,445944230.3366751,4476354181.75606,-2847136.3993208776
1815-12-31,-466321826.05776656,-1065326050.757886,-1062066881.2901272,-2327330971.498599,445865262.50830144,4478244202.504224,-3031600.880353057
1816-12-31,-467020590.9394182,-1065881002.8371894,-1062228005.2156612,-2327581673.0924034,445785726.2321872,4480139449.73698,-3179971.282077643
1817-12-31,-467728431.94372827,-1066448198.3077998,-1062392837.4384093,-2327836746.1359696,445705941.66601074,4482029449.070877,-3293885.605555232
1818-12-31,-468442871.4432581,-1067025016.1760625,-1062560573.8840426,-2328095250.937934,445625976.724475,4483918334.375491,-3384244.717641866
1819-12-31,-469162120.36556077,-1067609615.2330062,-1062730612.3197074,-2328356459.2127414,445545879.8672987,4485806973.919813,-3456848.1188068856
