,Hindon river,other rivers,Ganga,Yamuna,southern boundary,net recharge,storage change
1800-12-31,-638342758.5678159,-1799426505.7750764,-779808488.2959385,-1481238265.7669775,352360866.2951653,4320827282.201041,25452262.20843191
1801-12-31,-637680214.8908508,-1798380049.1363156,-779276483.8260943,-1480231133.1195257,352429992.3362493,4321513105.868206,21486394.867796484
1802-12-31,-637098595.680587,-1797518182.8118,-778899434.5847338,-1479540025.997247,352488196.72520834,4322197884.329038,18250394.273610182
1803-12-31,-636616294.1608902,-1796804277.210405,-778614934.9267069,-1479032382.575301,352530266.00499403,4322881441.129795,15554258.80530779
1804-12-31,-636226236.6492363,-1796215635.8831468,-778394263.0439024,-1478648021.3773346,352558262.4023344,4323566257.087936,13272375.085847223
1805-12-31,-635917863.5435535,-1795730741.7721243,-778220245.3582845,-1478352681.5241942,352575150.99221885,4324247433.285597,11324219.47489355
1806-12-31,-635681430.2059209,-1795332355.946074,-778081791.5104866,-1478124812.1013832,352583398.48227364,4324927346.741341,9644912.84263795
1807-12-31,-635508084.2174606,-1795006846.065991,-777971338.2498662,-1477949753.0346687,352584908.169867,4325606143.944162,8187288.768384995
1808-12-31,-635389754.3617955,-1794743847.5450027,-777883490.4214003,-1477816960.6465757,352581129.52234614,4326286276.361818,6918183.476124301
1809-12-31,-635319158.6153327,-1794536961.1821666,-777814162.2745814,-1477718379.7298837,352573218.5290526,4326962569.668112,5812629.675483426
1810-12-31,-635301012.1163074,-1794386816.3715465,-777762783.0125687,-1477653073.0367634,352560227.066741,4327754853.5793295,4753633.2911041565
1811-12-31,-635351445.9678147,-1794308578.906544,-777731580.473145,-1477627108.1864717,352539626.2921195,4328829204.409515,3623548.6577982763
1812-12-31,-635454039.7393739,-1794281864.6476808,-777715605.3390225,-1477629417.659385,352514541.2861721,4329906501.089405,2640860.836952199
1813-12-31,-635599255.8084103,-1794296463.318153,-777712187.008371,-1477654243.4171338,352486304.2937963,4330980336.168296,1783262.5628298367
1814-12-31,-635780439.2565598,-1794346055.340141,-777719461.7071849,-1477697731.850907,352455658.65856063,4332053625.4621315,1028344.7074003757
1815-12-31,-635992337.3604871,-1794426693.0167992,-777736051.223519,-1477756898.1085136,352423103.347946,4333126650.400111,361255.68545882497
1816-12-31,-636230903.1066929,-1794533570.0207846,-777760862.3892887,-1477829492.8219528,352388970.2022798,4334202718.525426,-232516.53782102768
1817-12-31,-636492194.9314828,-1794663392.1176038,-777792897.8563659,-1477913242.5404298,352353585.7456183,4335275317.208287,-758415.2365577554
